country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,1.49
Albania,3,0,0,172.006
Algeria,6,0,0,13.249
Andorra,1,0,0,2381.415
Angola,6,0,0,3.408
Antigua and Barbuda,6,0,0,10.212
Argentina,3,0,0,177.826
Armenia,5,0,0,835.574
Australia,6,0,0,0.235
Austria,1,285.797,47.966,915.016
Azerbaijan,3,0,0,139.065
Bahamas,3,0,0,165.29
Bahrain,3,0,0,141.633
Bangladesh,6,0,0,7.827
Barbados,6,0,0,0
Belarus,2,0,0,105.51
Belgium,1,594.929,126.32,528.404
Belize,3,0,0,150.897
Benin,6,0,0,0
Bhutan,6,0,0,1.296
Bolivia,6,0,0,7.196
Bosnia and Herzegovina,5,0,0,544.072
Botswana,6,0,0,0
Brazil,2,0,0,105.288
Brunei,6,0,0,0
Bulgaria,0,534.652,39.002,331.153
Burkina Faso,6,0,0,0.144
Burundi,6,0,0,0.505
Cambodia,6,0,0,0.06
Cameroon,6,0,0,9.003
Canada,2,0,0,115.15
Cape Verde,2,0,0,120.506
Central African Republic,6,0,0,2.692
Chad,6,0,0,0.304
Chile,2,0,0,83.019
China,6,0,0,0.022
Colombia,3,0,0,171.256
Comoros,6,0,0,6.9
Congo,6,0,0,0
Costa Rica,3,0,0,185.705
Cote d'Ivoire,6,0,0,0.455
Croatia,1,323.974,0,584.371
Cuba,6,0,0,3.443
Cyprus,3,0,0,358.489
Czechia,1,726.4,111.682,721.17
Democratic Republic of Congo,6,0,0,0.368
Denmark,3,32.285,5.007,181.278
Djibouti,6,0,0,1.012
Dominica,2,0,0,83.344
Dominican Republic,4,0,0,31.803
Ecuador,4,0,0,55.433
Egypt,6,0,0,2.033
El Salvador,4,0,0,27.597
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,1.974
Estonia,3,47.492,4.523,171.876
Eswatini,6,0,0,11.205
Ethiopia,6,0,0,3.958
Fiji,6,0,0,0
Finland,6,0,0,0
France,0,450.351,67.562,0.873
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,5,0,0,716.69
Germany,3,0,0,168.553
Ghana,6,0,0,3.733
Greece,3,0,0,245.13
Grenada,6,0,0,0
Guatemala,4,0,0,30.588
Guinea,6,0,0,2.817
Guinea-Bissau,6,0,0,0
Guyana,4,0,0,34.327
Haiti,6,0,0,0
Honduras,4,0,0,46.948
Hungary,1,580.931,0,550.498
Iceland,0,234.432,11.722,70.33
India,4,0,0,33.097
Indonesia,6,0,0,15.582
International,6,0,0,0
Iran,2,0,0,112.509
