country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.747
Albania,1,0,0,58.725
Algeria,5,0,0,3.147
Andorra,5,0,0,0
Angola,5,0,0,7.089
Antigua and Barbuda,3,0,0,30.635
Argentina,2,0,0,341.935
Armenia,0,0,0,242.303
Australia,5,0,0,0.784
Austria,6,44.302,11.88,134.238
Azerbaijan,3,0,0,18.838
Bahamas,5,0,0,0
Bahrain,2,0,0,287.967
Bangladesh,5,0,0,8.75
Barbados,5,0,0,0
Belarus,1,0,0,50.48
Belgium,2,95.775,18.379,494.236
Belize,0,0,0,158.442
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,3,0,0,22.531
Bosnia and Herzegovina,0,0,0,138.075
Botswana,3,0,0,19.986
Brazil,0,0,0,130.552
Brunei,5,0,0,0
Bulgaria,6,152.984,8.059,74.261
Burkina Faso,5,0,0,0.909
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,10.51
Canada,1,0,0,62.265
Cape Verde,0,0,0,167.27
Central African Republic,5,0,0,0.207
Chad,5,0,0,0.67
Chile,4,0,0,82.443
China,5,0,0,0.028
Colombia,0,0,0,166.952
Comoros,5,0,0,4.6
Congo,5,0,0,0
Costa Rica,2,0,0,261.282
Cote d'Ivoire,5,0,0,1.782
Croatia,6,87.936,0,132.025
Cuba,5,0,0,1.677
Cyprus,3,0,0,23.975
Czechia,2,176.768,38.472,503.969
Democratic Republic of Congo,5,0,0,0.201
Denmark,4,19.854,2.935,77.173
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,1,0,0,66.741
Ecuador,4,0,0,85.813
Egypt,5,0,0,1.182
El Salvador,3,0,0,16.188
Equatorial Guinea,5,0,0,7.128
Eritrea,5,0,0,1.974
Estonia,3,27.138,3.769,33.923
Eswatini,3,0,0,12.929
Ethiopia,5,0,0,7.846
Fiji,5,0,0,0
Finland,1,0,0,53.423
France,2,116.479,21.724,277.31
Gabon,5,0,0,0
Gambia,5,0,0,1.655
Georgia,4,0,0,118.32
Germany,1,0,0,57.338
Ghana,5,0,0,3.798
Greece,1,0,0,41.638
Grenada,5,0,0,0
Guatemala,1,0,0,43.314
Guinea,5,0,0,2.894
Guinea-Bissau,5,0,0,0
Guyana,1,0,0,47.04
Haiti,5,0,0,1.403
Honduras,1,0,0,66.232
Hong Kong,5,0,0,0
Hungary,6,83.227,0,96.477
Iceland,2,0,0,278.388
India,1,0,0,51.084
Indonesia,3,0,0,17.732
International,5,0,0,0
Iran,1,0,0,52.29
Iraq,4,0,0,87.563
Ireland,4,32.201,5.063,101.665
Israel,2,0,0,433.826
Italy,6,70.838,5.921,73.732
Jamaica,3,0,0,27.692
Japan,5,0,0,5.06
Jordan,0,0,0,129.078
Kazakhstan,3,0,0,19.066
Kenya,5,0,0,5.04
Kosovo,3,0,0,17.074
Kuwait,0,0,0,163.444
Kyrgyzstan,1,0,0,37.553
Laos,5,0,0,0
Latvia,1,22.267,0,57.788
Lebanon,0,0,0,200.28
Lesotho,5,0,0,8.869
Liberia,5,0,0,0.989
Libya,4,0,0,113.37
Liechtenstein,4,0,0,104.885
Lithuania,1,0,0,52.162
Luxembourg,0,38.34,1.598,159.751
Madagascar,5,0,0,0.758
Malawi,5,0,0,0.314
