country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,0.36
Albania,4,0,0,45.521
Algeria,5,0,0,3.694
Andorra,1,0,0,1087.168
Angola,5,0,0,2.039
Antigua and Barbuda,5,0,0,0
Argentina,1,0,0,318.437
Armenia,0,0,0,154.561
Australia,5,0,0,0.706
Austria,0,45.079,9.993,85.717
Azerbaijan,3,0,0,10.849
Bahamas,1,0,0,559.443
Bahrain,1,0,0,259.758
Bangladesh,3,0,0,8.719
Barbados,5,0,0,0
Belarus,2,0,0,39.262
Belgium,0,63.764,13.547,115.362
Belize,1,0,0,254.011
Benin,5,0,0,1.402
Bhutan,5,0,0,1.296
Bolivia,4,0,0,57.397
Bosnia and Herzegovina,6,0,0,74.067
Botswana,5,0,0,0
Brazil,0,0,0,157.194
Brunei,5,0,0,0
Bulgaria,0,120.459,6.332,41.16
Burkina Faso,5,0,0,1.148
Burundi,5,0,0,0.168
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,0,0,56.065
Cape Verde,1,0,0,223.026
Central African Republic,5,0,0,4.762
Chad,5,0,0,0.426
Chile,6,0,0,88.459
China,5,0,0,0.012
Colombia,6,0,0,110.784
Comoros,5,0,0,0
Congo,3,0,0,14.679
Costa Rica,1,0,0,226.929
Cote d'Ivoire,5,0,0,2.085
Croatia,4,70.154,0,51.885
Cuba,5,0,0,5.827
Cyprus,3,0,0,13.7
Czechia,1,95.994,18.489,272.668
Democratic Republic of Congo,5,0,0,0.313
Denmark,6,17.61,2.59,92.883
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,2,0,0,28.485
Ecuador,6,0,0,73.57
Egypt,5,0,0,1.163
El Salvador,3,0,0,14.801
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,4,27.892,1.508,42.215
Eswatini,3,0,0,17.239
Ethiopia,5,0,0,6.82
Fiji,5,0,0,0
Finland,3,3.429,0.722,18.048
France,0,100.684,18.874,214.635
Gabon,5,0,0,6.29
Gambia,5,0,0,0
Georgia,6,0,0,81.721
Germany,2,0,0,29.146
Ghana,5,0,0,4.634
Greece,2,0,0,33.771
Grenada,5,0,0,0
Guatemala,4,0,0,43.426
Guinea,5,0,0,1.371
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,61.025
