country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,0.128
Albania,1,0,0,55.251
Algeria,6,0,0,3.58
Andorra,2,0,0,776.548
Angola,6,0,0,2.951
Antigua and Barbuda,1,0,0,51.058
Argentina,2,0,0,324.964
Armenia,0,0,0,179.534
Australia,6,0,0,0.471
Austria,3,41.304,11.103,76.39
Azerbaijan,4,0,0,14.202
Bahamas,2,0,0,246.664
Bahrain,2,0,0,252.118
Bangladesh,6,0,0,8.477
Barbados,6,0,0,0
Belarus,1,0,0,42.543
Belgium,2,68.078,14.064,273.952
Belize,0,0,0,221.316
Benin,6,0,0,0
Bhutan,6,0,0,1.296
Bolivia,1,0,0,43.091
Bosnia and Herzegovina,3,0,0,68.885
Botswana,6,0,0,0
Brazil,6,0,0,0
Brunei,6,0,0,0
Bulgaria,5,127.654,7.196,72.39
Burkina Faso,6,0,0,1.674
Burundi,6,0,0,0.252
Cambodia,6,0,0,0
Cameroon,6,0,0,3.24
Canada,1,0,0,56.277
Cape Verde,0,0,0,142.089
Central African Republic,6,0,0,0
Chad,6,0,0,0.487
Chile,3,0,0,96.253
China,6,0,0,0.012
Colombia,0,0,0,121.711
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,0,0,0,196.501
Cote d'Ivoire,6,0,0,1.441
Croatia,3,69.667,0,81.115
Cuba,6,0,0,4.238
Cyprus,4,0,0,19.409
Czechia,2,111.869,22.878,354.469
Democratic Republic of Congo,6,0,0,0.491
Denmark,3,18.3,2.244,92.538
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,1,0,0,57.338
Ecuador,1,0,0,53.846
Egypt,6,0,0,1.456
El Salvador,6,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,1,27.892,1.508,42.969
Eswatini,4,0,0,18.101
Ethiopia,6,0,0,7.742
Fiji,6,0,0,0
Finland,4,3.79,0.722,25.448
France,5,103.258,19.457,190.659
Gabon,4,0,0,13.928
Gambia,6,0,0,0.414
Georgia,0,0,0,113.557
Germany,1,0,0,33.837
Ghana,6,0,0,1.223
Greece,1,0,0,44.133
Grenada,6,0,0,0
Guatemala,1,0,0,38.012
Guinea,6,0,0,6.32
Guinea-Bissau,4,0,0,19.309
Guyana,1,0,0,49.583
Haiti,6,0,0,0.965
Honduras,3,0,0,67.746
Hong Kong,6,0,0,0
Hungary,5,76.602,0,136.848
Iceland,0,0,0,117.216
India,1,0,0,57.591
Indonesia,4,0,0,15.783
International,6,0,0,0
Iran,1,0,0,42.289
Iraq,0,0,0,118.963
Ireland,3,23.695,4.253,94.374
Israel,2,0,0,815.431
Italy,1,56.829,4.863,41.332
Jamaica,1,0,0,50.318
Japan,6,0,0,4.143
Jordan,1,0,0,53.807
Kazakhstan,4,0,0,15.871
