country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.051,7.295
Albania,0,0,0,1.39
Algeria,4,0,0.114,3.831
Andorra,5,0,0,0
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,4,0.064,0.199,5.399
Armenia,2,0,0.337,26.66
Australia,5,1.069,0,0.863
Austria,0,0.33,0.222,1.221
Azerbaijan,4,0,0,6.904
Bahamas,0,0,0,2.543
Bahrain,1,3.967,0,173.368
Bangladesh,4,0.044,0.067,6.278
Barbados,5,0,0,0
Belarus,6,1.113,0.423,98.737
Belgium,2,0.954,4.4,31.753
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,0,0,0,2.592
Bolivia,7,0.076,0.343,23.559
Bosnia and Herzegovina,3,0,1.829,7.315
Botswana,5,0,0,0.425
Brazil,2,0,2.493,32.438
Brunei,5,0,0,0
Bulgaria,4,0.058,0.288,3.598
Burkina Faso,5,0,0.048,0.431
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,4,0,0.414,4.144
Canada,2,0.639,3.285,31.079
Cape Verde,7,0,0,25.18
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,6,0.7,0.575,62.617
China,5,0,0,0.001
Colombia,3,0.148,0.314,10.809
Comoros,5,0,0,0
Congo,3,0,0.181,10.692
Costa Rica,0,0.024,0,1.767
Cote d'Ivoire,0,0.019,0,1.137
Croatia,0,0.289,0.244,2.192
Cuba,0,0.174,0,1.501
Cyprus,4,1.194,0,3.425
Czechia,4,0.729,0.187,4.949
Democratic Republic of Congo,5,0.003,0,0.368
Denmark,7,2.84,0.691,14.502
Djibouti,7,0,0,17.206
Dominica,5,0,0,0
Dominican Republic,2,0.096,0.461,26.457
Ecuador,5,-0.078,1.02,-2.834
Egypt,4,0,0.078,3.381
El Salvador,3,0.29,0.154,10.638
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,0,0.928,0.754,1.508
Eswatini,0,0,0,2.586
Ethiopia,5,0.015,0,0.096
Fiji,5,0,0,0
Finland,4,0.399,0.722,3.971
France,3,0,4.029,6.94
Gabon,6,0,0.449,63.35
Gambia,5,0,0,0.828
Georgia,5,0,0.251,0.752
Germany,3,0,1.098,8.319
Ghana,7,0.054,0,14.064
Greece,0,0.047,0,0.959
Grenada,5,0,0,0
Guatemala,4,0.012,0,3.461
Guinea,5,0,0,0
Guinea-Bissau,7,0,0,17.785
Guyana,4,0,0,6.357
Haiti,0,0,0.088,2.368
Honduras,3,0,0.808,12.923
Hungary,0,0.405,0.828,2.174
Iceland,5,1.694,0,0
India,0,0.047,0.059,2.614
Indonesia,5,0.011,0.066,0.852
International,5,0,0,0
Iran,7,0,0.536,20.037
Iraq,0,0.063,0.025,1.268
Ireland,2,1.088,1.823,28.15
Israel,4,1.065,0.578,4.506
Italy,3,0.674,2.961,12.305
Jamaica,0,0,0,1.013
Japan,5,0.047,0.15,0.293
Jordan,0,0,0,2.156
Kazakhstan,4,0.549,0.053,6.231
Kenya,5,0.016,0.019,0.521
Kosovo,3,0,0,7.243
Kuwait,1,0,1.639,140.028
Kyrgyzstan,0,0,0,2.146
Laos,5,0,0,0
Latvia,4,0.294,0,3.711
Lebanon,0,0,0,2.051
Lesotho,5,0,0,0
Liberia,0,0,0,2.373
Libya,5,0.012,0,0
Liechtenstein,5,0,0,0
Lithuania,0,1.564,0,2.204
Luxembourg,4,1.673,0,3.195
Madagascar,5,0.036,0,-0.253
Malawi,5,0.001,0,0.052
Malaysia,0,0.281,0.031,2.163
Maldives,6,0.795,0,114.7
Mali,5,0,0.049,0.395
Malta,7,2.804,0,15.854
Marshall Islands,5,0,0,0
Mauritania,5,0.001,0,0
Mauritius,5,0,0,0
Mexico,3,0.053,0.838,10.122
Moldova,7,0,1.487,16.857
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,5,0,0,0
Morocco,4,0.083,0,5.906
Mozambique,5,0.008,0,0.384
Myanmar,5,0.006,0,0
Namibia,5,0,0,0
Nepal,5,0.031,0,0.824
Netherlands,3,0,0.934,9.396
New Zealand,5,1.125,0,0
Nicaragua,5,0,0,0
Niger,5,0,0,0.454
Nigeria,0,0,0.034,1.174
North Macedonia,3,0.07,0,10.56
Norway,4,0.811,0.922,4.98
Oman,2,0,0,34.073
Pakistan,3,0.052,0.14,10.209
Palestine,5,0,0,0
Panama,2,0.227,1.159,38.936
Papua New Guinea,5,0,0,0
Paraguay,0,0.099,0,1.542
Peru,2,0.101,2.184,45.948
Philippines,0,0.078,0.064,2.665
Poland,3,0.36,0.291,8.719
Portugal,3,1.249,0.883,9.611
Qatar,1,1.137,0,382.845
Romania,3,0.284,1.092,11.748
Russia,6,1.156,0.644,79.871
Rwanda,5,0.029,0,0.077
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,6,0.431,0.259,56.472
Senegal,3,0.055,0,10.571
Serbia,7,0.737,0.441,21.162
Seychelles,5,0,0,0
Sierra Leone,4,0,0.125,3.886
Singapore,6,0,0.171,83.072
Slovakia,5,0.378,0,0
Slovenia,0,0.569,0,1.443
Solomon Islands,5,0,0,0
Somalia,0,0,0.063,2.202
South Africa,3,0.248,0.202,10.74
South Korea,5,0,0.039,0.527
South Sudan,4,0,0,3.216
Spain,6,0,2.631,66.004
Sri Lanka,5,0.049,0,0.28
Sudan,4,0,0.091,3.672
Suriname,5,0,0,0
Sweden,2,0,6.04,45.053
Switzerland,4,0.586,1.387,4.506
Syria,5,0,0,0
Taiwan,5,0.015,0.042,0
Tajikistan,4,0,0.105,5.138
Tanzania,5,0,0,0
Thailand,5,0.083,0,0.086
Timor,5,0,0,0
Togo,5,0.022,0,0.846
Trinidad and Tobago,5,0.004,0,0
Tunisia,5,0.037,0,0
Turkey,3,0.388,0.652,13.209
Uganda,5,0,0,0
Ukraine,3,0.118,0.389,9.512
United Arab Emirates,6,3.526,0.303,68.754
United Kingdom,6,0.989,2.769,52.868
United States,6,0.958,3.027,58.691
Uruguay,0,0.356,0,1.152
Uzbekistan,0,0,0,2.032
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,5,0,0,0.281
Vietnam,5,0,0,0
Yemen,5,0,0.034,0.168
Zambia,5,0.016,0,0
Zimbabwe,5,0.049,0,0
