country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.026,1.028
Albania,4,0,0.347,3.127
Algeria,4,0,0.684,2.144
Andorra,1,0,25.885,245.907
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,4,0.032,0.199,1.77
Armenia,6,0,0.337,13.499
Australia,4,0.422,0.039,3.843
Austria,0,0.614,2.443,33.532
Azerbaijan,6,0,0.099,10.257
Bahamas,4,0,2.543,2.543
Bahrain,0,1.347,0,37.612
Bangladesh,7,0.007,0.006,0.68
Barbados,6,0,0,10.439
Belarus,0,0.317,0.317,44.448
Belgium,1,0.71,24.418,136.329
Belize,4,0,0,2.515
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,4,0.01,0.257,4.626
Bosnia and Herzegovina,2,0,0.305,16.459
Botswana,4,0,0,2.977
Brazil,6,0,0.616,9.042
Brunei,7,0,0,0
Bulgaria,4,0,0,3.598
Burkina Faso,7,0,0.048,1.387
Burundi,7,0,0,0
Cambodia,7,0,0,0.12
Cameroon,7,0,0,0
Canada,0,0.353,2.544,40.088
Cape Verde,7,0,0,0
Central African Republic,7,0,0,0
Chad,7,0,0,0.061
Chile,2,0.417,0.471,22.285
China,7,0,0.001,0.051
Colombia,4,0.026,0.295,3.321
Comoros,7,0,0,0
Congo,4,0,0,2.718
Costa Rica,6,0.052,0,7.263
Cote d'Ivoire,4,0,0,2.275
Croatia,2,0.135,0.244,15.59
Cuba,4,0.115,0.265,5.121
Cyprus,0,1.388,1.142,43.384
Czechia,2,0.764,1.214,23.999
Democratic Republic of Congo,7,0.001,0,0
Denmark,0,0.442,3.28,40.226
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,2,0.072,0.922,21.94
Ecuador,2,0.056,1.7,29.19
Egypt,7,0,0.147,1.358
El Salvador,7,0,0.154,1.542
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,2,1.2,0,16.585
Eswatini,7,0,0,0
Ethiopia,7,0.003,0,0.009
Fiji,7,0.028,0,0
Finland,2,0.46,0.361,21.297
France,5,0,20.544,66.015
Gabon,4,0,0,4.493
Gambia,7,0,0,0
Georgia,7,0,0,1.755
Germany,5,0,3.079,58.305
Ghana,4,0,0,2.092
Greece,6,0.106,0.384,6.812
Grenada,7,0,0,0
Guatemala,7,0.003,0,0.447
Guinea,4,0,0,2.284
Guinea-Bissau,7,0,0,1.524
Guyana,7,0,0,0
Haiti,7,0,0.088,0.263
Honduras,4,0,0.101,3.13
Hungary,6,0.215,0.828,8.799
Iceland,5,4.401,0,93.773
India,7,0.012,0.035,0.586
