country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.026,16.903
Albania,0,0,0.347,8.687
Algeria,1,0,0.182,4.424
Andorra,7,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,0,0.091,0.376,13.276
Armenia,2,0,1.35,97.529
Australia,3,1.726,0.039,0.51
Austria,7,0.649,0.222,1.999
Azerbaijan,0,0,0.099,13.019
Bahamas,7,0,0,0
Bahrain,2,1.375,0,114.599
Bangladesh,0,0.033,0.128,7.08
Barbados,7,0,0,0
Belarus,2,1.048,0.423,96.832
Belgium,0,1.4,1.898,9.75
Belize,7,0,0,0
Benin,7,0,0,1.402
Bhutan,7,0,0,0
Bolivia,4,0.074,1.114,40.778
Bosnia and Herzegovina,1,0,0.914,3.048
Botswana,7,0,0,0
Brazil,2,0,4.888,76.797
Brunei,7,0,0,0
Bulgaria,7,0.042,0,1.439
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,4,0,0.377,20.568
Canada,4,0.544,2.597,25.727
Cape Verde,5,0,1.799,0
Central African Republic,1,0,0,3.934
Chad,7,0,0.061,0.791
Chile,6,0.684,2.354,207.363
China,7,0,0,0.001
Colombia,4,0.203,0.511,20.085
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,7,0.025,0,0.982
Cote d'Ivoire,7,0.03,0,2.047
Croatia,5,0.307,0.244,0
Cuba,7,0.122,0,1.413
Cyprus,3,2.528,0,2.283
Czechia,1,0.676,0,4.482
Democratic Republic of Congo,7,0.005,0.011,1.184
Denmark,0,2.759,0,7.078
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,4,0.198,0.737,17.607
Ecuador,7,0.033,0,0
Egypt,0,0,0.137,7.71
El Salvador,0,0.344,0.154,9.096
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,0,1.388,0,7.538
Eswatini,1,0,0,4.31
Ethiopia,7,0.03,0.009,0.4
Fiji,7,0.059,0,0
Finland,1,0.657,0.722,5.234
France,5,0.83,1.118,-3.37
Gabon,4,0,0,46.277
Gambia,7,0,0,0
Georgia,7,0,0,0.251
Germany,0,0,0.752,7.161
Ghana,0,0.081,0.064,9.944
Greece,7,0.571,0.096,0.959
Grenada,7,0,0,0
Guatemala,0,0.059,0.223,10.829
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,1,0,0,2.543
Haiti,4,0,0.526,18.943
Honduras,4,0,0.606,21.404
Hungary,7,0.17,0.828,1.553
Iceland,3,1.541,0,0
