country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,11.817
Albania,7,0,0,27.104
Algeria,5,0,0,4.492
Andorra,6,0,0,0
Angola,6,0,0,0.456
Antigua and Barbuda,3,0,0,398.252
Argentina,8,0,0,57.66
Armenia,3,0,0,260.189
Australia,6,0,0,1.451
Austria,0,6.662,1.221,3.109
Azerbaijan,8,0,0,53.949
Bahamas,6,0,0,0
Bahrain,3,0,0,300.309
Bangladesh,7,0,0,23.96
Barbados,6,0,0,0
Belarus,8,0,0,46.247
Belgium,0,22.089,3.279,9.405
Belize,6,0,0,0
Benin,5,0,0,9.486
Bhutan,6,0,0,0
Bolivia,4,0,0,87.038
Bosnia and Herzegovina,7,0,0,36.576
Botswana,6,0,0,0
Brazil,3,0,0,185.75
Brunei,6,0,0,0
Bulgaria,2,55.264,2.303,23.89
Burkina Faso,6,0,0,0.718
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,1,0,0,9.962
Cape Verde,5,0,0,7.194
Central African Republic,7,0,0,30.022
Chad,6,0,0,0.183
Chile,3,0,0,243.144
China,6,0,0,0.019
Colombia,8,0,0,68.51
Comoros,5,0,0,8.05
Congo,6,0,0,0
Costa Rica,7,0,0,33.176
Cote d'Ivoire,5,0,0,6.445
Croatia,7,10.231,0,23.141
Cuba,6,0,0,0.177
Cyprus,6,0,0,1.142
Czechia,0,6.256,1.121,8.684
Democratic Republic of Congo,6,0,0,2.211
Denmark,0,6.215,1.554,3.626
Djibouti,5,0,0,5.061
Dominica,6,0,0,0
Dominican Republic,8,0,0,47.014
Ecuador,4,0,0,85.756
Egypt,1,0,0,15.332
El Salvador,7,0,0,28.676
Equatorial Guinea,3,0,0,240.202
Eritrea,6,0,0,0
Estonia,0,3.769,0.754,0.754
Eswatini,1,0,0,13.791
Ethiopia,6,0,0,1.226
Fiji,6,0,0,0
Finland,6,0,0,0.902
France,2,139.352,9.544,0
Gabon,8,0,0,58.857
Gambia,6,0,0,0.414
Georgia,6,0,0,0.752
Germany,5,0,0,5.968
Ghana,1,0,0,14.804
Greece,6,0,0,1.055
Grenada,6,0,0,0
Guatemala,8,0,0,44.654
Guinea,6,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,5,0,0,7.628
Haiti,1,0,0,9.998
Honduras,4,0,0,80.266
Hungary,0,18.84,0,0.932
Iceland,6,0,0,2.93
India,1,0,0,12.533
Indonesia,5,0,0,4.307
International,6,0,0,0
Iran,7,0,0,30.895
Iraq,8,0,0,60.588
Ireland,0,6.076,2.43,1.823
Israel,8,0,0,59.615
Italy,0,26.761,1.704,4.896
Jamaica,6,0,0,2.026
Japan,6,0,0,0.727
Jordan,6,0,0,1.47
Kazakhstan,7,0,0,24.765
Kenya,5,0,0,3.31
Kosovo,8,0,0,49.152
Kuwait,3,0,0,212.852
Kyrgyzstan,7,0,0,38.319
Laos,6,0,0,0
Latvia,0,4.241,0,0
Lebanon,6,0,0,2.637
Lesotho,6,0,0,0
Liberia,5,0,0,3.757
Libya,5,0,0,4.075
Liechtenstein,6,0,0,0
Lithuania,6,0,0,0.735
Luxembourg,0,20.768,1.598,17.573
Madagascar,6,0,0,1.517
Malawi,6,0,0,0.993
Malaysia,6,0,0,0.124
Maldives,7,0,0,29.6
Mali,6,0,0,1.679
Malta,5,2.265,2.265,6.794
Marshall Islands,6,0,0,0
Mauritania,8,0,0,47.315
Mauritius,6,0,0,0
Mexico,8,0,0,47.343
Moldova,4,0,0,92.961
Monaco,6,0,0,0
Mongolia,6,0,0,0.915
Montenegro,7,0,0,39.805
Morocco,1,0,0,11.677
Mozambique,6,0,0,0.832
Myanmar,6,0,0,0
Namibia,1,0,0,10.233
Nepal,1,0,0,14.895
Netherlands,5,0,3.327,6.42
New Zealand,6,0,0,0.207
Nicaragua,6,0,0,0
Niger,6,0,0,0.207
Nigeria,6,0,0,2.882
North Macedonia,8,0,0,71.998
Norway,6,3.32,0,0
Oman,3,0,0,267.496
Pakistan,1,0,0,12.563
Palestine,1,0,0,10.585
Panama,3,0,0,233.385
Papua New Guinea,6,0,0,0
Paraguay,5,0,0,5.748
Peru,4,0,0,118.677
Philippines,5,0,0,7.063
Poland,2,52.158,0,7.874
Portugal,2,42.759,6.571,30.5
Qatar,3,0,0,367.92
Romania,7,0,10.344,23.911
Russia,8,0,0,48.686
Rwanda,6,0,0,1.544
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,6,0,0,0
Sao Tome and Principe,5,0,0,4.563
Saudi Arabia,4,0,0,96.858
Senegal,5,0,0,6.211
Serbia,1,0,0,20.133
Seychelles,6,0,0,0
Sierra Leone,6,0,0,0
Singapore,1,0,0,19.315
Slovakia,5,0.916,0,4.213
Slovenia,0,3.367,0.962,2.886
Solomon Islands,6,0,0,0
Somalia,6,0,0,2.706
South Africa,4,0,0,110.928
South Korea,6,0,0,0.761
South Sudan,6,0,0,0
Spain,5,0,0,8.555
Sri Lanka,6,0,0,0.42
Sudan,6,0,0,2.167
Suriname,7,0,0,27.274
Sweden,4,0,0,126.841
Switzerland,5,0,0,6.008
Syria,6,0,0,0.629
Taiwan,6,0,0,0.042
Tajikistan,5,0,0,6.396
Tanzania,6,0,0,0
Thailand,6,0,0,0
Timor,6,0,0,0
Togo,6,0,0,0.604
Trinidad and Tobago,6,0,0,0
Tunisia,6,0,0,0.169
Turkey,1,0,0,17.287
Uganda,6,0,0,0.35
Ukraine,7,0,0,22.911
United Arab Emirates,8,0,0,43.477
United Kingdom,2,52.927,4.066,10.267
United States,4,96.452,16.072,121.92
Uruguay,6,0,0,1.439
Uzbekistan,5,0,0,5.587
Vanuatu,6,0,0,0
Vatican,6,0,0,0
Venezuela,5,0,0,6.928
Vietnam,6,0,0,0
Yemen,6,0,0,2.045
Zambia,6,0,0,0.435
Zimbabwe,6,0,0,1.413
