country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,0.128
Albania,2,0,0,55.251
Algeria,1,0,0,3.58
Andorra,8,0,0,776.548
Angola,1,0,0,2.951
Antigua and Barbuda,2,0,0,51.058
Argentina,6,0,0,324.964
Armenia,6,0,0,179.534
Australia,7,0,0,0.471
Austria,0,41.304,11.103,76.39
Azerbaijan,5,0,0,14.202
Bahamas,6,0,0,246.664
Bahrain,6,0,0,252.118
Bangladesh,5,0,0,8.477
Barbados,7,0,0,0
Belarus,4,0,0,42.543
Belgium,6,68.078,14.064,273.952
Belize,6,0,0,221.316
Benin,7,0,0,0
Bhutan,7,0,0,1.296
Bolivia,4,0,0,43.091
Bosnia and Herzegovina,2,0,0,68.885
Botswana,7,0,0,0
Brazil,7,0,0,0
Brunei,7,0,0,0
Bulgaria,0,127.654,7.196,72.39
Burkina Faso,7,0,0,1.674
Burundi,7,0,0,0.252
Cambodia,7,0,0,0
Cameroon,1,0,0,3.24
Canada,2,0,0,56.277
Cape Verde,6,0,0,142.089
Central African Republic,7,0,0,0
Chad,7,0,0,0.487
Chile,0,0,0,96.253
China,7,0,0,0.012
Colombia,0,0,0,121.711
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,6,0,0,196.501
Cote d'Ivoire,7,0,0,1.441
Croatia,0,69.667,0,81.115
Cuba,1,0,0,4.238
Cyprus,3,0,0,19.409
Czechia,6,111.869,22.878,354.469
Democratic Republic of Congo,7,0,0,0.491
Denmark,0,18.3,2.244,92.538
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,2,0,0,57.338
Ecuador,2,0,0,53.846
Egypt,7,0,0,1.456
El Salvador,7,0,0,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,4,27.892,1.508,42.969
Eswatini,3,0,0,18.101
Ethiopia,5,0,0,7.742
Fiji,7,0,0,0
Finland,3,3.79,0.722,25.448
France,6,103.258,19.457,190.659
Gabon,5,0,0,13.928
Gambia,7,0,0,0.414
Georgia,0,0,0,113.557
Germany,3,0,0,33.837
Ghana,7,0,0,1.223
Greece,4,0,0,44.133
Grenada,7,0,0,0
Guatemala,4,0,0,38.012
Guinea,1,0,0,6.32
Guinea-Bissau,3,0,0,19.309
Guyana,2,0,0,49.583
Haiti,7,0,0,0.965
Honduras,2,0,0,67.746
Hong Kong,7,0,0,0
Hungary,6,76.602,0,136.848
Iceland,0,0,0,117.216
India,2,0,0,57.591
Indonesia,5,0,0,15.783
International,7,0,0,0
Iran,4,0,0,42.289
Iraq,0,0,0,118.963
Ireland,0,23.695,4.253,94.374
Israel,8,0,0,815.431
Italy,4,56.829,4.863,41.332
Jamaica,2,0,0,50.318
Japan,1,0,0,4.143
Jordan,2,0,0,53.807
Kazakhstan,5,0,0,15.871
Kenya,1,0,0,3.905
Kosovo,3,0,0,21.73
Kuwait,0,0,0,96.24
Kyrgyzstan,3,0,0,32.954
Laos,7,0,0,0
Latvia,4,11.664,0,40.823
Lebanon,6,0,0,189.145
Lesotho,3,0,0,19.139
Liberia,7,0,0,0.593
Libya,2,0,0,74.076
Liechtenstein,3,0,0,26.221
Lithuania,2,0,0,63.182
Luxembourg,6,31.95,4.793,182.116
Madagascar,7,0,0,1.408
Malawi,7,0,0,0.209
Malaysia,5,0,0,8.867
Maldives,2,0,0,81.4
Mali,7,0,0,1.235
Malta,0,0,0,99.651
Marshall Islands,7,0,0,0
Mauritania,7,0,0,1.29
Mauritius,1,0,0,3.145
Mexico,4,0,0,37.035
Moldova,6,0,0,235.996
Monaco,2,0,0,50.963
Mongolia,7,0,0,0
Montenegro,8,0,0,1119.316
Morocco,2,0,0,68.3
Mozambique,1,0,0,2.911
Myanmar,3,0,0,20.989
Namibia,4,0,0,42.111
Nepal,0,0,0,93.421
Netherlands,6,0,10.738,226.614
New Zealand,7,0,0,0.207
Nicaragua,7,0,0,0
Niger,7,0,0,0.041
Nigeria,7,0,0,0.611
North Macedonia,0,0,0,107.998
Norway,3,4.98,0,24.902
Oman,7,0,0,0
Pakistan,1,0,0,2.503
Palestine,2,0,0,87.035
Panama,6,0,0,143.693
Papua New Guinea,7,0,0,0
Paraguay,0,0,0,124.079
Peru,0,0,0,105.181
Philippines,3,0,0,23.718
Poland,0,71.393,0,60.56
Portugal,0,66.884,10.494,87.087
Qatar,2,0,0,71.154
Romania,0,0,29.681,121.792
Russia,2,0,0,63.686
Rwanda,7,0,0,0.309
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,0
Saudi Arabia,5,0,0,13.816
Senegal,7,0,0,1.911
Serbia,5,0,0,10.728
Seychelles,5,0,0,10.169
Sierra Leone,7,0,0,1.755
Singapore,7,0,0,1.709
Slovakia,0,39.014,0,124.367
Slovenia,0,41.367,7.215,114.482
Solomon Islands,7,0,0,0
Somalia,7,0,0,0
South Africa,3,0,0,29.49
South Korea,7,0,0,1.463
South Sudan,7,0,0,0.983
Spain,6,221.838,33.494,242.221
Sri Lanka,7,0,0,0.28
Sudan,7,0,0,0
Suriname,5,0,0,13.637
Sweden,2,0,0,66.143
Switzerland,2,0,0,63.781
Syria,1,0,0,2.4
Taiwan,7,0,0,0.084
Tajikistan,1,0,0,4.299
Tanzania,7,0,0,0
Thailand,7,0,0,0.115
Timor,7,0,0,0
Togo,7,0,0,1.087
Trinidad and Tobago,4,0,0,42.158
Tunisia,0,0,0,110.673
Turkey,5,0,0,17.098
Uganda,1,0,0,4.46
Ukraine,0,0,0,108.635
United Arab Emirates,0,0,0,119.409
United Kingdom,0,38.535,5.421,103.026
United States,6,93.283,18.713,164.558
Uruguay,5,0,0,10.364
Uzbekistan,5,0,0,7.888
Vanuatu,7,0,0,0
Vatican,7,0,0,0
Venezuela,3,0,0,27.817
Vietnam,7,0,0,0.01
Yemen,7,0,0,0.034
Zambia,7,0,0,1.523
Zimbabwe,7,0,0,0.538
