country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,14.899
Albania,6,0,0,9.035
Algeria,8,0,0,3.193
Andorra,8,0,0,0
Angola,8,0,0,0.091
Antigua and Barbuda,8,0,0,0
Argentina,6,0,0,17.015
Armenia,2,0,0,149.161
Australia,8,0,0,0.588
Austria,7,8.549,3.331,4.108
Azerbaijan,5,0,0,18.838
Bahamas,8,0,0,2.543
Bahrain,0,0,0,211.568
Bangladesh,6,0,0,12.32
Barbados,8,0,0,0
Belarus,2,0,0,95.457
Belgium,4,81.021,16.135,22.175
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,3.888
Bolivia,3,0,0,53.028
Bosnia and Herzegovina,6,0,0,8.23
Botswana,8,0,0,0
Brazil,2,0,0,124.281
Brunei,8,0,0,0
Bulgaria,7,28.496,2.878,2.447
Burkina Faso,8,0,0,0.096
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,5,0,0,26.151
Cape Verde,8,0,0,0
Central African Republic,6,0,0,10.974
Chad,8,0,0,0.67
Chile,0,0,0,243.458
China,8,0,0,0
Colombia,5,0,0,24.802
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,8,0,0,3.141
Cote d'Ivoire,8,0,0,3.222
Croatia,7,8.282,0,0.244
Cuba,8,0,0,0.795
Cyprus,8,0,0,2.283
Czechia,7,6.723,1.401,5.042
Democratic Republic of Congo,8,0,0,1.273
Denmark,7,18.991,3.453,5.525
Djibouti,0,0,0,219.635
Dominica,8,0,0,0
Dominican Republic,5,0,0,31.803
Ecuador,5,0,0,20.858
Egypt,6,0,0,11.013
El Salvador,6,0,0,13.105
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,7,24.877,0.754,8.292
Eswatini,6,0,0,6.034
Ethiopia,8,0,0,0.87
Fiji,8,0,0,0
Finland,7,14.98,1.985,9.205
France,1,232.177,21.372,50.955
Gabon,3,0,0,50.321
Gambia,8,0,0,0
Georgia,8,0,0,0.752
Germany,6,0,0,8.021
Ghana,8,0,0,0
Greece,8,0,0,0.288
Grenada,8,0,0,0
Guatemala,6,0,0,11.331
Guinea,5,0,0,21.168
Guinea-Bissau,8,0,0,0
Guyana,6,0,0,13.985
Haiti,8,0,0,0
Honduras,6,0,0,11.308
Hungary,4,41.82,0,2.381
Iceland,8,0,0,0
India,8,0,0,5.29
Indonesia,8,0,0,2.512
International,8,0,0,0
Iran,5,0,0,26.883
Iraq,6,0,0,8.005
Ireland,4,46.782,9.113,7.696
Israel,6,0,0,8.896
Italy,1,130.132,8.088,9.808
Jamaica,8,0,0,0
Japan,8,0,0,0.553
Jordan,8,0,0,0.784
Kazakhstan,6,0,0,14.486
Kenya,8,0,0,2.734
Kosovo,8,0,0,0.517
Kuwait,0,0,0,197.866
Kyrgyzstan,6,0,0,11.342
Laos,8,0,0,0
Latvia,7,12.194,0,2.121
Lebanon,8,0,0,1.026
Lesotho,8,0,0,0
Liberia,8,0,0,0.593
Libya,8,0,0,0.873
Liechtenstein,8,0,0,0
Lithuania,8,0,0,3.306
Luxembourg,4,46.328,6.39,11.183
Madagascar,8,0,0,1.589
Malawi,8,0,0,5.332
Malaysia,8,0,0,0.309
Maldives,2,0,0,103.6
Mali,8,0,0,3.852
Malta,6,0,0,9.059
Marshall Islands,8,0,0,0
Mauritania,6,0,0,11.614
Mauritius,8,0,0,0
Mexico,5,0,0,26.192
Moldova,3,0,0,46.604
Monaco,8,0,0,0
Mongolia,8,0,0,3.965
Montenegro,8,0,0,0
Morocco,8,0,0,1.138
Mozambique,8,0,0,0.192
Myanmar,8,0,0,0
Namibia,8,0,0,0
Nepal,8,0,0,5.354
Netherlands,6,0,9.921,10.622
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0.124
Nigeria,8,0,0,0.883
North Macedonia,5,0,0,18.24
Norway,7,6.641,0,1.845
Oman,2,0,0,124.544
Pakistan,6,0,0,12.68
Palestine,8,0,0,2.352
Panama,2,0,0,93.4
Papua New Guinea,8,0,0,0
Paraguay,8,0,0,2.243
Peru,0,0,0,178.152
Philippines,8,0,0,4.919
Poland,4,59.398,0,9.301
Portugal,4,50.212,6.375,29.814
Qatar,0,0,0,682.735
Romania,6,0,9.461,10.24
Russia,3,0,0,57.361
Rwanda,8,0,0,0.232
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,3,0,0,63.093
Samoa,8,0,0,0
San Marino,2,0,0,88.396
Sao Tome and Principe,3,0,0,68.443
Saudi Arabia,3,0,0,47.223
Senegal,8,0,0,5.674
Serbia,8,0,0,3.674
Seychelles,8,0,0,0
Sierra Leone,8,0,0,3.761
Singapore,3,0,0,63.757
