country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,8,0,0,1.695
Albania,3,0,0,110.849
Algeria,2,0,0,7.275
Andorra,7,0,0,1268.362
Angola,2,0,0,8.793
Antigua and Barbuda,0,0,0,30.635
Argentina,5,0,0,296.023
Armenia,4,0,0,809.251
Australia,8,0,0,0.235
Austria,4,170.99,29.201,624.778
Azerbaijan,3,0,0,100.797
Bahamas,3,0,0,94.088
Bahrain,3,0,0,119.888
Bangladesh,2,0,0,9.74
Barbados,2,0,0,6.96
Belarus,3,0,0,102.653
Belgium,7,555.584,95.344,1730.515
Belize,5,0,0,505.506
Benin,8,0,0,0
Bhutan,8,0,0,2.592
Bolivia,2,0,0,12.593
Bosnia and Herzegovina,5,0,0,456.594
Botswana,8,0,0,0
Brazil,3,0,0,104.827
Brunei,8,0,0,0
Bulgaria,4,352.165,23.746,416.064
Burkina Faso,8,0,0,0.287
Burundi,8,0,0,1.85
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,3,0,0,94.218
Cape Verde,6,0,0,163.673
Central African Republic,8,0,0,0.621
Chad,8,0,0,0.609
Chile,1,0,0,79.566
China,8,0,0,0.028
Colombia,6,0,0,197.1
Comoros,0,0,0,22.999
Congo,8,0,0,0
Costa Rica,6,0,0,254.411
Cote d'Ivoire,8,0,0,2.426
Croatia,4,250.166,0,675.23
Cuba,8,0,0,3.09
Cyprus,6,0,0,189.52
Czechia,7,716.501,106.173,1270.429
Democratic Republic of Congo,8,0,0,1.061
Denmark,6,24.861,2.935,205.621
Djibouti,8,0,0,1.012
Dominica,1,0,0,55.563
Dominican Republic,0,0,0,38.625
Ecuador,1,0,0,47.894
Egypt,8,0,0,1.632
El Salvador,8,0,0,0
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0.564
Estonia,1,31.661,3.015,75.384
Eswatini,2,0,0,8.619
Ethiopia,2,0,0,4.245
Fiji,8,0,0,0
Finland,1,10.468,1.805,62.086
France,4,339.387,51.598,758.271
Gabon,2,0,0,4.942
Gambia,8,0,0,1.655
Georgia,5,0,0,425.151
Germany,6,0,0,231.333
Ghana,8,0,0,0
Greece,6,0,0,161.757
Grenada,8,0,0,0
Guatemala,0,0,0,30.644
Guinea,2,0,0,3.96
Guinea-Bissau,8,0,0,0
Guyana,1,0,0,57.211
Haiti,8,0,0,0
Honduras,1,0,0,74.511
Hong Kong,8,0,0,0
Hungary,4,388.495,0,340.153
Iceland,6,0,0,228.571
India,0,0,0,34.977
Indonesia,2,0,0,10.591
International,8,0,0,0
Iran,3,0,0,95.377
Iraq,1,0,0,71.552
Ireland,6,66.224,8.506,154.32
Israel,1,0,0,78.562
Italy,4,309.948,28.878,514.027
Jamaica,0,0,0,26.341
Japan,2,0,0,6.136
Jordan,5,0,0,384.293
Kazakhstan,0,0,0,31.262
Kenya,0,0,0,22.038
Kosovo,5,0,0,363.209
Kuwait,3,0,0,157.122
Kyrgyzstan,3,0,0,91.352
Laos,8,0,0,0
Latvia,6,103.382,0,150.567
Lebanon,6,0,0,256.54
Lesotho,8,0,0,2.801
Liberia,8,0,0,0
Libya,3,0,0,141.458
Liechtenstein,7,0,0,970.186
Lithuania,6,152.445,0,269.993
Luxembourg,7,269.978,41.535,1242.859
Madagascar,8,0,0,0
Malawi,8,0,0,0.366
Malaysia,0,0,0,24.686
Maldives,1,0,0,49.95
Mali,8,0,0,0.395
Malta,6,0,0,172.125
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,8,0,0,1.573
Mexico,0,0,0,46.536
Moldova,6,0,0,239.963
Monaco,6,0,0,203.853
Mongolia,8,0,0,1.83
Montenegro,5,0,0,509.504
Morocco,1,0,0,88.213
Mozambique,2,0,0,8.063
Myanmar,0,0,0,20.088
Namibia,0,0,0,19.284
Nepal,3,0,0,120.706
Netherlands,4,0,36.008,652.004
New Zealand,8,0,0,1.452
Nicaragua,8,0,0,0
Niger,8,0,0,0.041
Nigeria,8,0,0,0.825
North Macedonia,5,0,0,446.39
Norway,3,11.068,0,91.861
Oman,8,0,0,0
Pakistan,8,0,0,3.653
Palestine,3,0,0,98.796
Panama,6,0,0,190.509
Papua New Guinea,8,0,0,0
Paraguay,1,0,0,76.551
Peru,1,0,0,80.857
Philippines,0,0,0,18.233
Poland,4,408.068,0,571.491
Portugal,4,188.983,26.969,456.618
Qatar,1,0,0,66.989
Romania,5,0,47.667,340.27
Russia,3,0,0,123.254
Rwanda,8,0,0,0.232
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,2,0,0,10.892
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,2,0,0,4.563
Saudi Arabia,2,0,0,11.432
Senegal,8,0,0,0.717
Serbia,6,0,0,227.052
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0.376
Singapore,8,0,0,1.538
Slovakia,4,0,0,615.974
Slovenia,4,338.154,59.165,864.867
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,0,0,0,32.238
South Korea,8,0,0,2.458
South Sudan,8,0,0,0
Spain,4,388.452,53.085,547.431
Sri Lanka,0,0,0,29.561
Sudan,8,0,0,0.73
Suriname,2,0,0,6.819
Sweden,5,0,0,315.666
Switzerland,7,0,0,1063.825
Syria,8,0,0,2.857
Taiwan,8,0,0,0.042
Tajikistan,2,0,0,3.984
Tanzania,8,0,0,0
Thailand,8,0,0,0.072
Timor,8,0,0,0
Togo,8,0,0,1.933
Trinidad and Tobago,0,0,0,22.865
Tunisia,5,0,0,317.381
Turkey,0,0,0,27.532
Uganda,2,0,0,4.569
Ukraine,6,0,0,196.827
United Arab Emirates,3,0,0,118.499
United Kingdom,5,166.367,14.407,359.691
United States,6,141.558,28.849,297.638
Uruguay,2,0,0,10.939
Uzbekistan,2,0,0,7.051
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,2,0,0,10.867
Vietnam,8,0,0,0
Yemen,8,0,0,0
Zambia,2,0,0,4.896
Zimbabwe,8,0,0,0.875
