country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,17.468
Albania,5,0,0,5.212
Algeria,5,0,0,2.896
Andorra,7,0,0,0
Angola,7,0,0,0.061
Antigua and Barbuda,3,0,0,10.212
Argentina,3,0,0,14.094
Armenia,8,0,0,119.802
Australia,7,0,0,0.392
Austria,5,7.772,2.998,5.107
Azerbaijan,2,0,0,24.46
Bahamas,7,0,0,0
Bahrain,1,0,0,355.551
Bangladesh,3,0,0,15.453
Barbados,7,0,0,0
Belarus,8,0,0,95.033
Belgium,6,70.58,14.151,16.825
Belize,7,0,0,0
Benin,7,0,0,0.66
Bhutan,3,0,0,12.96
Bolivia,2,0,0,33.41
Bosnia and Herzegovina,5,0,0,4.877
Botswana,7,0,0,0
Brazil,8,0,0,77.197
Brunei,7,0,0,0
Bulgaria,6,23.171,2.447,2.015
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,3,0,0,21.143
Cape Verde,2,0,0,25.18
Central African Republic,3,0,0,10.145
Chad,7,0,0,1.157
Chile,0,0,0,252.665
China,7,0,0,0.013
Colombia,2,0,0,22.542
Comoros,7,0,0,0
Congo,5,0,0,7.249
Costa Rica,7,0,0,1.767
Cote d'Ivoire,7,0,0,1.289
Croatia,7,5.603,0,0
Cuba,7,0,0,1.766
Cyprus,7,0,0,0
Czechia,5,6.443,1.121,3.548
Democratic Republic of Congo,7,0,0,1.161
Denmark,5,16.919,3.453,6.215
Djibouti,0,0,0,161.943
Dominica,7,0,0,0
Dominican Republic,2,0,0,34.753
Ecuador,2,0,0,29.87
Egypt,3,0,0,15.01
El Salvador,3,0,0,18.809
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,5,20.354,1.508,3.015
Eswatini,7,0,0,1.724
Ethiopia,7,0,0,0.948
Fiji,7,0,0,0
Finland,5,12.273,1.805,5.956
France,4,218.634,19.717,3.937
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,5,0,0,6.518
Germany,5,0,0,2.638
Ghana,3,0,0,9.719
Greece,7,0,0,0.192
Grenada,7,0,0,0
Guatemala,3,0,0,19.424
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,1.271
Haiti,2,0,0,22.714
Honduras,3,0,0,10.904
Hong Kong,7,0,0,0
Hungary,6,43.373,0,0.932
Iceland,7,0,0,0
India,5,0,0,6.364
Indonesia,7,0,0,2.559
International,7,0,0,0
Iran,2,0,0,29.955
Iraq,5,0,0,6.464
Ireland,6,37.264,7.291,12.354
Israel,3,0,0,10.051
Italy,4,112.832,7.195,5.508
Jamaica,7,0,0,1.689
Japan,7,0,0,0.277
Jordan,7,0,0,0.49
Kazakhstan,2,0,0,25.351
Kenya,7,0,0,1.376
Kosovo,5,0,0,3.104
Kuwait,0,0,0,199.271
Kyrgyzstan,5,0,0,3.985
Laos,7,0,0,0
Latvia,7,9.543,0,0.53
Lebanon,5,0,0,4.249
Lesotho,7,0,0,0
Liberia,7,0,0,1.582
Libya,5,0,0,3.784
Liechtenstein,7,0,0,0
Lithuania,7,0,0,1.837
Luxembourg,6,43.133,4.793,3.195
Madagascar,7,0,0,0.469
Malawi,7,0,0,0.261
Malaysia,7,0,0,1.761
Maldives,0,0,0,186.849
Mali,7,0,0,0.741
Malta,7,0,0,0
Marshall Islands,7,0,0,0
Mauritania,3,0,0,10.108
Mauritius,7,0,0,0
Mexico,2,0,0,24.447
Moldova,2,0,0,37.928
Monaco,7,0,0,0
Mongolia,7,0,0,0
Montenegro,7,0,0,0
Morocco,7,0,0,0.731
Mozambique,7,0,0,0.32
Myanmar,7,0,0,0
Namibia,7,0,0,0.394
Nepal,5,0,0,5.869
Netherlands,3,0,8.929,10.797
New Zealand,7,0,0,0
Nicaragua,7,0,0,0
Niger,7,0,0,0.083
Nigeria,7,0,0,1.489
North Macedonia,2,0,0,29.759
Norway,7,5.165,0,0.553
Oman,0,0,0,198.566
Pakistan,3,0,0,13.418
Palestine,7,0,0,0.196
Panama,8,0,0,103.134
Papua New Guinea,7,0,0,0
Paraguay,5,0,0,3.084
Peru,0,0,0,267.046
Philippines,5,0,0,7.866
Poland,6,56.386,0,5.681
Portugal,6,46.486,6.277,29.127
Qatar,1,0,0,572.012
Romania,5,0,8.317,6.446
Russia,8,0,0,63.508
Rwanda,7,0,0,0.849
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,3,0,0,18.251
Saudi Arabia,2,0,0,53.915
Senegal,5,0,0,6.57
Serbia,5,0,0,4.556
Seychelles,7,0,0,0
Sierra Leone,7,0,0,1.128
Singapore,8,0,0,88.542
Slovakia,7,0.733,0,0
Slovenia,7,2.886,0.962,0
Solomon Islands,7,0,0,0
Somalia,5,0,0,3.775
South Africa,2,0,0,28.933
South Korea,7,0,0,0.683
South Sudan,7,0,0,0
Spain,5,0,0,5.368
Sri Lanka,7,0,0,0.607
Sudan,5,0,0,5.154
Suriname,3,0,0,15.342
Sweden,2,0,0,26.24
Switzerland,7,0,0,1.964
Syria,7,0,0,0
Taiwan,7,0,0,0
Tajikistan,3,0,0,12.896
Tanzania,7,0,0,0
Thailand,7,0,0,0.057
Timor,7,0,0,0
Togo,7,0,0,1.087
Trinidad and Tobago,7,0,0,0
Tunisia,7,0,0,0.085
Turkey,3,0,0,9.948
Uganda,7,0,0,0.087
