country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,0.154
Albania,0,0,0,37.529
Algeria,6,0,0,3.649
Andorra,7,0,0,0
Angola,7,0,0,2.495
Antigua and Barbuda,7,0,0,0
Argentina,2,0,0,248.895
Armenia,8,0,0,144.774
Australia,7,0,0,0.941
Austria,3,38.084,8.883,79.277
Azerbaijan,6,0,0,10.652
Bahamas,7,0,0,0
Bahrain,1,0,0,343.798
Bangladesh,6,0,0,6.716
Barbados,7,0,0,0
Belarus,0,0,0,35.135
Belgium,8,54.014,10.354,157.641
Belize,0,0,0,42.754
Benin,7,0,0,0
Bhutan,6,0,0,10.368
Bolivia,0,0,0,31.697
Bosnia and Herzegovina,3,0,0,71.019
Botswana,7,0,0,0
Brazil,8,0,0,133.506
Brunei,7,0,0,0
Bulgaria,4,113.838,5.181,24.322
Burkina Faso,7,0,0,0.526
Burundi,7,0,0,0.168
Cambodia,7,0,0,0.06
Cameroon,7,0,0,0.866
Canada,5,0,0,27.9
Cape Verde,8,0,0,131.298
Central African Republic,7,0,0,0
Chad,7,0,0,0.122
Chile,8,0,0,110.43
China,7,0,0,0.01
Colombia,2,0,0,151.741
Comoros,6,0,0,4.6
Congo,7,0,0,0
Costa Rica,2,0,0,242.044
Cote d'Ivoire,7,0,0,1.668
Croatia,4,66.013,0,51.641
Cuba,6,0,0,5.474
Cyprus,5,0,0,14.842
Czechia,2,74.89,16.902,184.518
Democratic Republic of Congo,7,0,0,0.167
Denmark,8,16.747,2.935,107.213
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,0,0,0,33.186
Ecuador,3,0,0,85.359
Egypt,7,0,0,1.085
El Salvador,7,0,0,0
Equatorial Guinea,6,0,0,7.128
Eritrea,7,0,0,1.692
Estonia,0,22.615,0.754,35.431
Eswatini,5,0,0,17.239
Ethiopia,6,0,0,4.584
Fiji,7,0,0,0
Finland,5,0,0,16.785
France,4,94.28,16.929,0.506
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,3,0,0,74.201
Germany,5,0,0,15.683
Ghana,7,0,0,0
Greece,0,0,0,30.221
Grenada,7,0,0,0
Guatemala,0,0,0,45.994
Guinea,7,0,0,2.589
Guinea-Bissau,7,0,0,0
Guyana,5,0,0,20.342
Haiti,6,0,0,3.42
Honduras,3,0,0,71.482
Hong Kong,7,0,0,0
Hungary,4,60.971,0,98.34
Iceland,8,11.722,0,117.216
India,3,0,0,64.203
Indonesia,5,0,0,16.43
International,7,0,0,0
Iran,0,0,0,38.146
Iraq,8,0,0,106.159
Ireland,0,20.657,3.645,49.617
Israel,1,0,0,679.565
Italy,4,49.502,4.085,30.912
Jamaica,0,0,0,44.239
Japan,6,0,0,5.131
Jordan,3,0,0,83.308
Kazakhstan,5,0,0,16.03
Kenya,6,0,0,3.05
Kosovo,5,0,0,23.8
Kuwait,2,0,0,177.494
Kyrgyzstan,5,0,0,24.218
Laos,7,0,0,0
