country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,2.158
Albania,0,0,0,8.687
Algeria,5,0,0,2.258
Andorra,3,0,0,77.655
Angola,6,0,0,0.03
Antigua and Barbuda,0,0,0,10.212
Argentina,5,0,0,2.5
Armenia,4,0,0,24.298
Australia,6,0,0,0.275
Austria,2,58.181,19.542,5.774
Azerbaijan,1,0,0,3.748
Bahamas,6,0,0,0
Bahrain,4,0,0,31.735
Bangladesh,5,0,0,2.368
Barbados,6,0,0,0
Belarus,3,0,0,59.052
Belgium,8,390.608,85.68,80.503
Belize,6,0,0,0
Benin,6,0,0,0
Bhutan,6,0,0,0
Bolivia,5,0,0,0.942
Bosnia and Herzegovina,0,0,0,7.925
Botswana,5,0,0,0.85
Brazil,0,0,0,12.599
Brunei,6,0,0,0
Bulgaria,2,40.441,5.757,7.052
Burkina Faso,6,0,0,0.431
Burundi,6,0,0,0.505
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,3,0,0,59.906
Cape Verde,0,0,0,8.993
Central African Republic,6,0,0,0
Chad,6,0,0,0
Chile,4,0,0,24.273
China,6,0,0,0.01
Colombia,1,0,0,4.068
Comoros,6,0,0,0
Congo,1,0,0,3.806
Costa Rica,5,0,0,2.356
Cote d'Ivoire,5,0,0,1.365
Croatia,2,76.487,0,10.231
Cuba,1,0,0,4.591
Cyprus,0,0,0,6.85
Czechia,2,32.029,7.003,9.245
Democratic Republic of Congo,6,0,0,0.1
Denmark,2,55.937,13.812,37.464
Djibouti,4,0,0,29.352
Dominica,6,0,0,0
Dominican Republic,4,0,0,23.599
Ecuador,4,0,0,25.619
Egypt,5,0,0,1.651
El Salvador,5,0,0,1.85
Equatorial Guinea,6,0,0,0.713
Eritrea,6,0,0,0
Estonia,2,82.923,9.046,5.277
Eswatini,6,0,0,0
Ethiopia,6,0,0,0.017
Fiji,6,0,0,0
Finland,2,35.916,11.37,20.755
France,8,453.89,78.546,-33.52
Gabon,1,0,0,4.493
Gambia,6,0,0,0
Georgia,5,0,0,2.005
Germany,4,0,0,28.132
Ghana,1,0,0,3.604
Greece,6,0,0,0.672
Grenada,0,0,0,8.887
Guatemala,5,0,0,1.228
Guinea,1,0,0,5.559
Guinea-Bissau,6,0,0,0
Guyana,5,0,0,1.271
Haiti,6,0,0,0.438
Honduras,5,0,0,1.615
Hungary,2,85.401,0,7.246
Iceland,2,43.956,14.652,20.513
India,5,0,0,0.935
Indonesia,5,0,0,1.035
International,6,0,0,0
Iran,0,0,0,14.215
Iraq,6,0,0,0.721
Ireland,8,157.56,26.53,127.79
Israel,4,0,0,25.995
Italy,8,433.149,39.43,55.738
Jamaica,1,0,0,3.377
Japan,1,0,0,3.131
Jordan,6,0,0,0.686
Kazakhstan,0,0,0,7.456
Kenya,6,0,0,0.13
Kosovo,1,0,0,3.104
Kuwait,4,0,0,39.339
Kyrgyzstan,1,0,0,3.372
Laos,6,0,0,0
Latvia,0,22.267,0,6.892
Lebanon,6,0,0,0.733
Lesotho,6,0,0,0
Liberia,6,0,0,0
Libya,5,0,0,1.164
Liechtenstein,6,0,0,0
Lithuania,0,0,0,7.347
Luxembourg,8,244.418,44.73,57.51
Madagascar,6,0,0,0
Malawi,6,0,0,0.261
Malaysia,5,0,0,1.545
Maldives,1,0,0,5.55
Mali,5,0,0,1.728
Malta,5,13.589,2.265,2.265
Marshall Islands,6,0,0,0
Mauritania,6,0,0,0
Mauritius,6,0,0,0.786
Mexico,0,0,0,8.089
