country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,3.391
Albania,5,0,0,111.544
Algeria,7,0,0,6.887
Andorra,6,0,0,815.376
Angola,7,0,0,5.872
Antigua and Barbuda,7,0,0,0
Argentina,0,0,0,212.365
Armenia,8,0,0,402.938
Australia,7,0,0,0.353
Austria,8,202.634,37.307,459.118
Azerbaijan,1,0,0,58.782
Bahamas,1,0,0,53.401
Bahrain,5,0,0,123.414
Bangladesh,7,0,0,10.541
Barbados,7,0,0,3.48
Belarus,5,0,0,99.584
Belgium,4,624.007,112.342,546.783
Belize,5,0,0,118.203
Benin,7,0,0,0
Bhutan,7,0,0,2.592
Bolivia,7,0,0,2.913
Bosnia and Herzegovina,0,0,0,232.869
Botswana,7,0,0,0
Brazil,2,0,0,39.994
Brunei,7,0,0,0
Bulgaria,4,408.868,25.905,349.287
Burkina Faso,7,0,0,0.813
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,5,0,0,93.503
Cape Verde,1,0,0,61.152
Central African Republic,7,0,0,0
Chad,7,0,0,0.061
Chile,1,0,0,66.75
China,7,0,0,0.038
Colombia,0,0,0,195.252
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,0,0,0,252.448
Cote d'Ivoire,7,0,0,1.403
Croatia,4,274.525,0,283.782
Cuba,7,0,0,3.09
Cyprus,0,0,0,224.912
Czechia,4,690.635,105.892,863.948
Democratic Republic of Congo,7,0,0,0.246
Denmark,0,30.04,3.971,162.632
Djibouti,7,0,0,10.121
Dominica,7,0,0,0
Dominican Republic,2,0,0,23.876
Ecuador,2,0,0,20.858
Egypt,7,0,0,1.847
El Salvador,7,0,0,0
Equatorial Guinea,7,0,0,0.713
Eritrea,7,0,0,4.794
Estonia,1,34.677,3.015,45.984
Eswatini,7,0,0,3.448
Ethiopia,7,0,0,3.123
Fiji,7,0,0,0
Finland,2,12.634,2.346,19.673
France,6,384.842,57.006,820.271
Gabon,7,0,0,7.189
Gambia,7,0,0,0
Georgia,8,0,0,464.256
Germany,8,0,0,301.394
Ghana,7,0,0,2.446
Greece,5,0,0,110.428
Grenada,7,0,0,8.887
Guatemala,7,0,0,0
Guinea,7,0,0,1.371
Guinea-Bissau,7,0,0,0
Guyana,2,0,0,38.141
Haiti,7,0,0,0
Honduras,2,0,0,19.486
Hungary,4,457.23,0,370.691
Iceland,0,216.85,0,120.147
India,2,0,0,27.761
Indonesia,7,0,0,9.571
International,7,0,0,0
Iran,5,0,0,98.687
Iraq,1,0,0,84.853
Ireland,0,66.224,8.911,151.485
Israel,5,0,0,91.04
Italy,4,361.584,33.443,368.05
Jamaica,1,0,0,42.551
Japan,7,0,0,3.858
Jordan,8,0,0,575.999
Kazakhstan,2,0,0,25.723
Kenya,2,0,0,13.464
Kosovo,8,0,0,440.3
