Nation,Similarity Score
Afghanistan,116
Albania,149
Algeria,120
Andorra,86
Angola,95
Antigua and Barbuda,53
Armenia,53
Australia,33
Austria,53
Azerbaijan,106
Bahamas,53
Belarus,53
Belgium,111
Belize,155
Benin,33
Bosnia and Herzegovina,62
Brazil,111
Bulgaria,26
Burkina Faso,104
Burundi,12
Cambodia,48
Cameroon,121
Canada,172
Cape Verde,155
Central African Republic,110
Chad,168
Chile,93
Comoros,53
Congo,155
Costa Rica,116
Cote d'Ivoire,107
Croatia,18
Cuba,89
Cyprus,92
Czechia,21
Democratic Republic of Congo,119
Denmark,62
Djibouti,84
Dominica,103
Dominican Republic,83
Ecuador,44
Equatorial Guinea,53
Eritrea,74
Estonia,63
Eswatini,140
Ethiopia,122
Finland,4
France,58
Gambia,100
Georgia,105
Germany,87
Ghana,79
Greece,118
Grenada,53
Guatemala,22
Guinea,131
Guinea-Bissau,53
Guyana,89
Haiti,87
Honduras,58
Hungary,82
India,68
International,53
Iran,117
Iraq,86
Ireland,111
Israel,101
Italy,41
Jamaica,112
Japan,11
Jordan,121
Kazakhstan,77
Kenya,131
Kosovo,133
Kyrgyzstan,93
Laos,69
Latvia,51
Lebanon,168
Lesotho,121
Liberia,160
Libya,46
Liechtenstein,53
Lithuania,98
Luxembourg,72
Madagascar,138
Malawi,104
Maldives,53
Mali,76
Malta,53
Marshall Islands,53
Mauritania,63
Mauritius,107
Mexico,189
Moldova,97
Monaco,35
Montenegro,53
Morocco,158
Mozambique,97
Myanmar,120
Namibia,128
Netherlands,115
Nicaragua,35
Niger,55
North Macedonia,53
Norway,27
Pakistan,89
Palestine,73
Papua New Guinea,45
Peru,68
Philippines,66
Portugal,135
Qatar,138
Romania,52
Russia,106
Saint Kitts and Nevis,53
Saint Lucia,53
Saint Vincent and the Grenadines,53
Samoa,53
San Marino,47
Sao Tome and Principe,53
Saudi Arabia,111
Senegal,82
Serbia,78
Seychelles,10
Sierra Leone,71
Slovakia,58
Slovenia,86
Solomon Islands,20
Somalia,57
South Africa,122
South Korea,45
South Sudan,78
Spain,157
Sri Lanka,65
Sudan,94
Suriname,123
Sweden,124
Switzerland,57
Syria,140
Tanzania,48
Thailand,82
Timor,15
Togo,86
Trinidad and Tobago,114
Tunisia,95
Turkey,84
Uganda,53
Ukraine,159
United Arab Emirates,92
United States,126
Uruguay,57
Vanuatu,130
Vatican,53
Venezuela,123
Vietnam,61
Yemen,69
Zambia,55
Zimbabwe,98
Paraguay,53
Poland,81
Bangladesh,39
Botswana,96
Nigeria,139
Tajikistan,27
United Kingdom,171
Barbados,81
Nepal,41
Bhutan,124
New Zealand,34
Singapore,84
Taiwan,3
Brunei,17
Colombia,88
Indonesia,105
Mongolia,89
Iceland,7
Panama,44
Argentina,24
Bolivia,89
El Salvador,31
Rwanda,53
China,70
Fiji,75
Kuwait,116
Oman,45
Uzbekistan,64
Bahrain,133
Gabon,163
Malaysia,57
Hong Kong,28
