country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.128,9.273
Albania,4,0,0,4.17
Algeria,4,0,0.182,3.763
Andorra,0,0,0,12.942
Angola,5,0,0,0.061
Antigua and Barbuda,5,0,0,0
Argentina,4,0.042,0.111,5.708
Armenia,6,0,0.337,46.571
Australia,5,1.271,0,0.353
Austria,4,0.535,0.333,4.219
Azerbaijan,1,0,0.099,9.567
Bahamas,5,0,0,0
Bahrain,2,3.336,0,98.144
Bangladesh,4,0.035,0.085,5.386
Barbados,5,0,0,0
Belarus,2,1.246,0.529,97.467
Belgium,6,1.061,6.471,41.848
Belize,5,0,0,0
Benin,4,0,0,2.887
Bhutan,5,0,0,0
Bolivia,1,0,0.343,10.194
Bosnia and Herzegovina,1,0,1.524,8.23
Botswana,5,0,0,0
Brazil,6,0,2.197,31.229
Brunei,5,0,0,0
Bulgaria,1,0.162,0.144,6.332
Burkina Faso,5,0,0.048,0.144
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,0,0,0.226,11.49
Canada,6,0.691,4.451,31.079
Cape Verde,0,0.129,0,17.986
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,2,0.669,0.418,86.157
China,5,0,0,0.014
Colombia,1,0.127,0.354,11.163
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,4,0.116,0.196,2.356
Cote d'Ivoire,5,0.012,0,1.251
Croatia,4,0.163,0.731,2.679
Cuba,5,0.163,0.265,1.059
Cyprus,1,1.59,1.142,6.85
Czechia,4,0.378,0.374,2.615
Democratic Republic of Congo,5,0,0.022,0.603
Denmark,0,1.154,0.518,18.991
Djibouti,0,0,0,21.255
Dominica,5,0,0,0
Dominican Republic,6,0.154,0.277,42.865
Ecuador,6,0.103,23.239,27.66
Egypt,4,0,0.107,4.261
El Salvador,0,0.301,0,16.188
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,4,0.54,0,4.523
Eswatini,1,0,0,7.758
Ethiopia,5,0.019,0,0.252
Fiji,5,0.075,0,0
Finland,0,0.328,0.361,14.8
France,4,0,1.072,4.78
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,4,0,0,2.256
Germany,1,0,0.239,6.624
Ghana,5,0,0,0
Greece,5,0.143,0,0.576
Grenada,5,0,0,0
Guatemala,4,0.014,0.112,4.744
Guinea,1,0,0,7.919
Guinea-Bissau,6,0,0,43.191
Guyana,0,0,0,12.714
Haiti,4,0,0.263,2.719
Honduras,0,0,0,14.337
Hungary,4,0.517,0.828,5.176
Iceland,5,0.053,0,0
India,4,0.062,0.08,3.154
Indonesia,5,0.017,0.051,1.415
International,5,0,0,0
Iran,0,0,0.607,16.466
Iraq,4,0.056,0.05,2.188
Ireland,6,1.318,2.43,47.795
Israel,4,0.571,0.462,3.35
Italy,0,0.855,2.729,13.265
Jamaica,4,0,0,4.052
Japan,5,0.032,0.095,0.546
Jordan,5,0,0,1.764
Kazakhstan,1,0.709,0,6.125
Kenya,5,0.02,0.037,0.428
Kosovo,4,0,0,4.139
Kuwait,3,0,2.107,249.382
Kyrgyzstan,1,0,0,10.883
Laos,5,0,0,0
Latvia,4,0.541,0,4.771
Lebanon,4,0,0,5.274
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,5,0.011,0,0
Liechtenstein,5,0,0,0
Lithuania,0,0.858,0.367,12.857
Luxembourg,0,0.339,0,14.378
Madagascar,5,0,0,0
Malawi,5,0.003,0,0
Malaysia,4,0,0,2.07
Maldives,2,0.886,0,83.25
Mali,5,0,0.049,0.593
Malta,0,1.755,0,13.589
Marshall Islands,5,0,0,0
Mauritania,5,0.012,0,0
Mauritius,5,0,0,0
Mexico,0,0.021,0.869,12.115
Moldova,0,0,1.983,14.874
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,5,0,1.592,0
Morocco,4,0.078,0.054,4.145
Mozambique,5,0.006,0,0.128
Myanmar,5,0.005,0,0.037
Namibia,5,0.013,0,0
Nepal,5,0.02,0,0
Netherlands,0,0,1.05,14.298
New Zealand,5,0.362,0,0.622
Nicaragua,5,0,0,0
Niger,5,0,0.041,0.248
Nigeria,5,0,0.073,1.203
North Macedonia,1,0.132,0,9.6
Norway,5,0.185,0,1.107
Oman,6,0,0,34.269
Pakistan,1,0.061,0.213,7.909
Palestine,5,0,0,0
Panama,6,0.192,1.622,38.473
Papua New Guinea,5,0,0,0
Paraguay,4,0.112,0,3.365
Peru,2,0.027,2.275,69.514
Philippines,5,0.08,0.137,1.679
Poland,1,0.409,0.396,9.116
Portugal,0,0.736,0.883,17.162
