country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.077,10.481
Albania,6,0,0,0.695
Algeria,8,0,0.16,4.15
Andorra,9,0,0,0
Angola,9,0,0.03,0.061
Antigua and Barbuda,9,0,0,0
Argentina,5,0.077,0.199,6.704
Armenia,2,0,0.337,118.452
Australia,6,0.781,0,0.549
Austria,8,0.374,0,2.998
Azerbaijan,4,0,0.099,11.145
Bahamas,9,0,0,0
Bahrain,2,3.645,0,133.993
Bangladesh,5,0.059,0.128,9.727
Barbados,9,0,0,0
Belarus,2,0,0.635,97.573
Belgium,7,0.924,2.416,24.073
Belize,9,0,0,0
Benin,9,0,0,0
Bhutan,9,0,0,0
Bolivia,4,0.032,0.428,14.992
Bosnia and Herzegovina,8,0,0,4.267
Botswana,9,0,0,0
Brazil,0,0,3.458,67.219
Brunei,9,0,0,0
Bulgaria,8,0.052,0.288,3.454
Burkina Faso,9,0,0,0
Burundi,1,0,0,1.598
Cambodia,9,0,0,0
Cameroon,4,0,0,15.972
Canada,7,0.602,1.51,28.589
Cape Verde,9,0.185,0,0
Central African Republic,9,0,0,0
Chad,6,0,0,0.974
Chile,2,0.916,1.465,119.166
China,9,0,0,0.006
Colombia,4,0.108,0.354,14.17
Comoros,9,0,0,0
Congo,8,0,0,3.806
Costa Rica,6,0.04,0,0.589
Cote d'Ivoire,9,0.012,0.038,0.379
Croatia,6,0.23,0,0.487
Cuba,6,0.149,0,0.795
Cyprus,6,1.469,0,1.142
Czechia,4,0.696,-0.093,10.365
Democratic Republic of Congo,6,0,0,0.927
Denmark,5,2.638,0.173,7.078
Djibouti,2,0,3.036,118.421
Dominica,9,0,0,0
Dominican Republic,0,0,0.553,37.888
Ecuador,7,0.075,3.571,22.672
Egypt,8,0,0.147,5.228
El Salvador,4,0.379,0,11.563
Equatorial Guinea,2,0,0,89.096
Eritrea,9,0,0,0
Estonia,5,1.144,0.754,7.538
Eswatini,1,0,0,1.724
Ethiopia,9,0.015,0,0.304
Fiji,9,0,0,0
Finland,5,0.426,0.361,5.956
France,5,0.795,2.007,5.485
Gabon,0,0,0,50.321
Gambia,9,0,0,0.414
Georgia,1,0,0,1.504
Germany,1,0,0.489,2.172
Ghana,9,0.122,0,0
Greece,9,0.303,0.192,0.192
Grenada,9,0,0,0
Guatemala,5,0.048,0.112,8.317
Guinea,4,0,0,10.508
Guinea-Bissau,7,0,0,21.341
Guyana,5,0,0,8.9
Haiti,5,0,0.088,6.753
Honduras,4,0,0.404,15.346
Hungary,8,0.218,1.139,2.691
Iceland,9,0.894,0,0
India,8,0.054,0.095,3.355
Indonesia,1,0.009,0.157,1.813
International,9,0,0,0
Iran,7,0.175,0.821,27.312
Iraq,8,0.088,0.099,3.729
Ireland,4,0.803,0.81,17.822
Israel,8,0.889,0.347,3.119
Italy,5,0.602,1.637,7.459
Jamaica,9,0,0,0
Japan,9,0.047,0.071,0.261
Jordan,1,0,0,1.568
Kazakhstan,7,0.707,0.053,31.635
Kenya,6,0.021,0,0.465
Kosovo,8,0,0,3.622
Kuwait,3,0.899,1.405,196.93
Kyrgyzstan,4,0,0,11.956
Laos,9,0,0,0
Latvia,6,0.381,0,0.53
Lebanon,8,0,0,2.93
Lesotho,9,0,0,0
Liberia,6,0,0.198,0.593
Libya,9,0.026,0,0
Liechtenstein,9,0,0,0
Lithuania,1,1.725,1.102,2.204
Luxembourg,8,1.585,0,3.195
Madagascar,6,0,0,0.65
Malawi,9,0.003,0,0
Malaysia,1,0,0,1.452
Maldives,7,0.788,0,22.2
Mali,6,0,0,0.691
Malta,4,3.429,0,11.324
Marshall Islands,9,0,0,0
Mauritania,8,0.031,0,4.086
Mauritius,9,0,0,0
Mexico,7,0.066,1.202,18.723
Moldova,7,0,1.487,19.336
Monaco,7,0,0,25.482
Mongolia,6,0,0,1.22
Montenegro,9,0,0,0
Morocco,1,0.151,0,2.222
Mozambique,9,0.008,0,0.256
Myanmar,9,0.011,0,0.129
Namibia,9,0,0,0
Nepal,8,0.088,0,2.746
Netherlands,5,0,0.817,8.521
New Zealand,9,1.119,0,0
Nicaragua,9,0,0,0
Niger,9,0,0.041,0.207
Nigeria,6,0.007,0.044,1.048
North Macedonia,4,0.137,1.44,12
Norway,1,0.813,0.184,1.476
Oman,0,0,0.587,37.794
Pakistan,5,0.063,0.163,8.334
Palestine,1,0,0,1.372
Panama,7,0.165,0.927,27.811
Papua New Guinea,9,0,0,0
Paraguay,9,0.043,0,0.28
Peru,2,0.126,4.276,80.675
Philippines,1,0.049,0.064,1.871
Poland,5,0.381,0.291,9.406
Portugal,4,1.187,1.275,16.966
Qatar,3,1.432,0,473.784
Romania,5,0.167,0.676,8.577
Russia,0,1.407,0.624,61.164
Rwanda,9,0.135,0,0.386
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,9,0,0,0
Sao Tome and Principe,0,0,0,50.191
Saudi Arabia,2,0.463,0.23,74.482
Senegal,8,0.07,0.06,3.822
Serbia,4,0.604,0.147,13.079
Seychelles,9,0,0,0
Sierra Leone,1,0,0.125,1.755
Singapore,0,0,0,52.134
Slovakia,9,0.374,0,0.183
Slovenia,9,0.543,0,0
Solomon Islands,9,0,0,0
Somalia,1,0,0.063,2.139
South Africa,4,0.239,0.371,15.478
South Korea,9,0.139,0,0.254
South Sudan,9,0,0,0
Spain,7,0,3.123,19.42
Sri Lanka,6,0.045,0,0.514
Sudan,5,0,0.182,6.887
Suriname,1,0,0,1.705
Sweden,0,0,3.961,42.676
Switzerland,6,0.51,0.578,1.155
Syria,9,0,0,0
Taiwan,9,0.011,0,0
Tajikistan,7,0,0.21,21.494
Tanzania,9,0,0,0
Thailand,9,0.097,0,0.043
Timor,9,0,0,0
Togo,8,0.101,0.121,3.503
Trinidad and Tobago,9,0.009,0,0
Tunisia,6,0.104,0.085,0.508
Turkey,4,0.298,0.368,13.73
Uganda,6,0,0,0.459
Ukraine,5,0.117,0.48,7.431
United Arab Emirates,2,4.422,0.404,84.122
United Kingdom,0,0.928,2.151,37.961
United States,0,1.056,3.526,66.425
Uruguay,6,0.237,0,0.864
Uzbekistan,6,0,0.03,1.135
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,8,0,0,2.708
Vietnam,9,0,0,0.041
Yemen,9,0,0,0.067
Zambia,6,0.028,0,0.435
Zimbabwe,9,0.036,0,0.135
