country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,9,0,0.539,5.163
Albania,0,0,1.042,37.529
Algeria,1,0,0.296,13.956
Andorra,8,0,0,0
Angola,8,0,0,1.187
Antigua and Barbuda,8,0,0,0
Argentina,5,0.307,2.522,135.566
Armenia,5,0,3.375,158.273
Australia,1,2.718,0.235,11.49
Austria,2,1.26,0,18.875
Azerbaijan,0,0,0.592,34.224
Bahamas,5,0,0,139.861
Bahrain,4,0,2.351,210.98
Bangladesh,2,0.075,0.304,17.342
Barbados,8,0,0,0
Belarus,2,1.091,0.635,17.673
Belgium,2,1.578,0.345,18.983
Belize,1,0,0,10.06
Benin,8,0,0,0.33
Bhutan,8,0,0,0
Bolivia,7,0.192,6.768,95.691
Bosnia and Herzegovina,5,0,1.829,105.766
Botswana,0,0,0,29.767
Brazil,3,0,6.168,282.091
Brunei,8,0,0,0
Bulgaria,0,0,1.151,38.714
Burkina Faso,8,0,0,0.191
Burundi,8,0,0,1.43
Cambodia,8,0,0,0.239
Cameroon,8,0,0,0
Canada,2,0.995,0.159,16.109
Cape Verde,7,0.646,0,64.75
Central African Republic,6,0,0.207,3.313
Chad,6,0,0,1.583
Chile,5,0.987,6.068,123.299
China,8,0,0.001,0.097
Colombia,5,0.559,6.191,156.143
Comoros,6,0,0,3.45
Congo,8,0,0,0
Costa Rica,5,0.359,1.767,150.762
Cote d'Ivoire,1,0.085,0,10.16
Croatia,2,0.345,0.731,25.333
Cuba,8,0.271,0,0.353
Cyprus,9,1.798,0,5.708
Czechia,2,0.519,0.093,21.477
Democratic Republic of Congo,8,0.007,0.045,1.05
Denmark,9,2.727,0.173,6.906
Djibouti,8,0,0,1.012
Dominica,8,0,0,0
Dominican Republic,5,0.365,0.092,144.913
Ecuador,0,0.122,1.19,50.501
Egypt,9,0,0.391,6.528
El Salvador,7,0.374,1.388,61.978
Equatorial Guinea,8,0,0,0
Eritrea,6,0,0,2.82
Estonia,6,0.338,0,1.508
Eswatini,7,0,2.586,71.542
Ethiopia,6,0.06,0.078,3.558
Fiji,8,0.055,0,0
Finland,6,0.989,0,1.805
France,2,1.354,0.153,16.27
Gabon,8,0,0,0
Gambia,1,0,0,9.931
Georgia,6,0,0,3.008
Germany,9,0,0.095,7.221
Ghana,8,0.109,0,0
Greece,6,0.594,0.096,3.166
Grenada,8,0,0,0
Guatemala,7,0.177,3.293,58.999
Guinea,9,0,0.076,4.493
Guinea-Bissau,8,0,0,0
Guyana,8,0,0,1.271
Haiti,6,0,0,2.631
Honduras,7,0,0.505,80.77
Hungary,8,0.324,0,1.449
Iceland,6,0.196,0,2.93
India,0,0.254,0.536,35.732
Indonesia,9,0.049,0.428,6.968
International,8,0,0,0
Iran,0,0.308,2.631,31.205
Iraq,7,0.421,1.989,58.698
Ireland,8,0.824,1.823,1.418
Israel,4,3.759,1.849,229.911
Italy,9,0.998,0.165,5.061
Jamaica,6,0.199,0,1.689
Japan,9,0.066,0.016,7.733
Jordan,8,0,0,1.078
Kazakhstan,4,1.249,0,177.507
Kenya,1,0.126,0.056,14.803
Kosovo,7,0,4.139,93.648
Kuwait,5,0.892,0.937,160.869
Kyrgyzstan,3,0,15.328,347.476
Laos,8,0,0,0
Latvia,6,0.929,0,3.181
Lebanon,2,0,0,22.856
Lesotho,8,0,0,0
Liberia,8,0,0.198,0.593
Libya,2,0.19,0.437,20.084
Liechtenstein,8,0,0,0
Lithuania,6,0.222,0,3.306
Luxembourg,5,24.193,1.598,156.556
Madagascar,9,0,0.036,7.909
Malawi,8,0.025,0,0
Malaysia,8,0.207,0,0.278
Maldives,0,1.258,0,31.45
Mali,8,0,0,0
Malta,6,2.109,0,2.265
Marshall Islands,8,0,0,0
Mauritania,1,0.094,0.215,8.603
Mauritius,8,0,0,0
Mexico,7,0.123,5.569,65.445
Moldova,7,0,1.735,76.104
Monaco,0,0,0,50.963
Mongolia,8,0,0,0.305
Montenegro,5,0,1.592,154.443
Morocco,9,0.533,0.19,8.182
Mozambique,8,0.02,0,0.8
Myanmar,8,0.023,0,0
Namibia,0,0.205,0,47.227
Nepal,9,0.119,0.034,5.045
Netherlands,1,0,0,9.629
New Zealand,8,0.569,0,0.207
Nicaragua,8,0,0,0
Niger,8,0,0,0.083
Nigeria,6,0.02,0.097,2.93
North Macedonia,7,0.63,1.44,58.559
Norway,9,0.826,0,4.796
Oman,4,0.655,1.175,215.211
Pakistan,9,0.101,0.244,5.473
Palestine,7,0,0.196,67.824
Panama,4,0.7,6.721,211.135
Papua New Guinea,8,0,0,0.112
Paraguay,2,0.304,0,15.843
Peru,5,0.208,117.888,137.875
Philippines,2,0.281,0.256,19.356
Poland,1,0.554,0.238,11.045
Portugal,2,1.545,0.294,22.458
Qatar,5,1.224,0.347,129.466
Romania,7,1.113,1.3,57.803
Russia,0,2.054,1.007,39.949
Rwanda,6,0.427,0,1.621
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,9,0,0,5.446
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,1,0,0,9.126
Saudi Arabia,7,1.599,0.977,64.285
Senegal,1,0.07,0.06,8.66
Serbia,7,1.628,1.323,60.547
Seychelles,8,0,0,0
Sierra Leone,6,0,0,2.633
Singapore,7,0,0,60.509
Slovakia,9,0.375,0,5.678
Slovenia,1,0.408,0,12.987
Solomon Islands,8,0,0,0
Somalia,8,0,0,0.629
South Africa,4,0.786,2.58,220.946
South Korea,8,0.178,0.02,0.8
South Sudan,6,0,0,2.501
Spain,7,0,0.064,55.93
Sri Lanka,8,0.094,0,0.047
Sudan,8,0,0,0
Suriname,7,0,3.409,98.869
Sweden,2,0.837,0.396,21.784
Switzerland,1,0.637,0.347,13.519
Syria,8,0,0.171,1.314
Taiwan,8,0.007,0,0
Tajikistan,9,0,0,4.718
Tanzania,8,0,0,0
Thailand,8,0.083,0,0.258
Timor,8,0,0,0
Togo,6,0.07,0,2.657
Trinidad and Tobago,8,0.041,0,0
Tunisia,8,0.045,0,1.015
Turkey,1,0.514,0.213,10.825
Uganda,8,0.039,0,0.087
Ukraine,2,0.332,0.389,19.985
United Arab Emirates,2,5.47,0,25.681
United Kingdom,1,1.978,0.133,11.475
United States,4,3.194,3.299,206.98
Uruguay,9,0.667,0,6.909
Uzbekistan,2,0,0.149,18.136
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,2,0,0.176,15.79
Vietnam,8,0,0,0.041
Yemen,8,0,0.101,0.469
Zambia,1,0.031,0.326,11.205
Zimbabwe,9,0.084,0.135,6.055
