country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0.591,4.418
Albania,3,0,1.39,32.316
Algeria,0,0,0.182,10.718
Andorra,8,0,0,0
Angola,8,0,0,0.122
Antigua and Barbuda,8,0,0,0
Argentina,1,0.191,0.797,76.312
Armenia,4,0,4.387,165.022
Australia,0,2.009,0.039,9.569
Austria,0,0.913,0,8.216
Azerbaijan,7,0,0.592,52.371
Bahamas,0,0,0,7.629
Bahrain,4,5.172,0,253.294
Bangladesh,9,0.068,0.182,16.309
Barbados,9,0,0,17.399
Belarus,9,0,0.529,17.25
Belgium,0,0.802,0.086,9.664
Belize,8,0,0,0
Benin,0,0,0.247,7.671
Bhutan,5,0,0,2.592
Bolivia,4,0.231,4.455,140.066
Bosnia and Herzegovina,1,0,0.914,96.622
Botswana,8,0,0,0
Brazil,4,0,5.039,183.586
Brunei,8,0,0,0
Bulgaria,3,0.653,0,30.367
Burkina Faso,6,0,0,0.622
Burundi,8,0,0,0
Cambodia,6,0,0,0.897
Cameroon,0,0,0,9.681
Canada,5,1.081,0.185,4.398
Cape Verde,7,1.142,0,57.555
Central African Republic,0,0,0,6.004
Chad,8,0,0,0
Chile,4,0.956,5.231,144.119
China,8,0,0,0.055
Colombia,1,0.502,3.813,95.435
Comoros,5,0,0,3.45
Congo,8,0,0,0
Costa Rica,1,0.313,0.393,75.774
Cote d'Ivoire,9,0.086,0.038,14.823
Croatia,3,0.322,0.244,34.103
Cuba,6,0.274,0.088,0.618
Cyprus,2,1.996,0,1.142
Czechia,0,0.217,0,10.645
Democratic Republic of Congo,6,0.005,0,0.737
Denmark,2,1.666,0,0
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,1,0.326,1.475,110.528
Ecuador,1,0.148,5.215,124.185
Egypt,0,0,0.655,9.019
El Salvador,3,0.379,0.771,38.389
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,6,0.162,0,0.754
Eswatini,7,0,0,46.545
Ethiopia,5,0.04,0,2.453
Fiji,8,0.643,0,0
Finland,6,0.595,0,2.166
France,8,0.5,0,0
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,6,0,0,2.005
Germany,5,0,0.084,4.5
Ghana,9,0.088,0,13.323
Greece,5,0.744,0,3.838
Grenada,8,0,0,0
Guatemala,7,0.102,1.842,54.645
Guinea,5,0,0,5.711
Guinea-Bissau,8,0,0,0
Guyana,6,0,1.271,1.271
Haiti,0,0,0.351,6.402
Honduras,7,0,2.12,53.51
Hungary,6,0.122,0.207,0.621
Iceland,8,0.185,0,0
India,9,0.205,0.399,20.729
Indonesia,0,0.046,0.241,6.109
International,8,0,0,0
Iran,3,0.293,2.238,28.538
Iraq,7,0.258,2.362,67.972
Ireland,5,1.808,0.405,4.455
Israel,1,2.365,0.578,134.942
Italy,5,0.76,0.116,3.109
Jamaica,6,0.086,0,1.689
Japan,5,0.042,0,3.052
Jordan,8,0,0,0.294
Kazakhstan,1,0,0,95.757
Kenya,5,0.026,0.056,5.17
Kosovo,1,0,1.552,106.065
Kuwait,1,0.584,0.702,111.929
Kyrgyzstan,1,0,0.613,76.638
Laos,8,0,0,0
Latvia,5,0.991,0,4.241
Lebanon,9,0,0,12.6
Lesotho,8,0,0,0
Liberia,0,0,0,6.92
Libya,0,0.181,0,6.84
Liechtenstein,8,0,0,0
Lithuania,6,0.612,0,1.469
Luxembourg,1,12.346,0,103.838
Madagascar,9,0,0,15.709
Malawi,0,0.029,0.105,10.037
Malaysia,8,0.192,0.031,0.247
Maldives,1,0.437,0,86.95
Mali,8,0,0,0.099
Malta,2,1.678,0,0
Marshall Islands,8,0,0,0
Mauritania,9,0,0.215,15.485
Mauritius,8,0,0,0
Mexico,7,0.053,4.18,47.265
Moldova,7,0,1.239,70.402
Monaco,3,0,0,25.482
Mongolia,6,0,0,0.915
Montenegro,4,0,6.369,230.869
Morocco,0,0.42,0.054,5.798
Mozambique,6,0.035,0,0.768
Myanmar,8,0.031,0,0.074
Namibia,8,0,0,0
Nepal,5,0.125,0.103,2.402
Netherlands,5,0,0.058,4.727
New Zealand,8,0.357,0,0.207
Nicaragua,8,0,0,0
Niger,8,0,0,0
Nigeria,5,0.013,0.073,3.221
North Macedonia,1,0.84,3.84,95.038
Norway,8,0.257,0,0.553
Oman,4,0.751,0.783,212.078
Pakistan,9,0.107,0.335,11.413
Palestine,7,0,1.176,74.489
Panama,4,0.674,6.953,249.144
Papua New Guinea,8,0,0,0
Paraguay,9,0.3,0.14,11.777
Peru,1,0.127,5.52,92.928
Philippines,9,0.225,0.11,11.936
Poland,0,0.865,0.159,8.059
Portugal,7,1.2,0.785,53.154
Qatar,4,1.475,0,172.853
Romania,3,0.759,1.248,36.283
Russia,7,2.211,1.288,45.13
Rwanda,5,0.313,0.077,3.629
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,8,0,0,0
Saudi Arabia,1,1.367,0.862,86
Senegal,0,0.047,0,7.883
Serbia,7,1.033,1.764,50.701
