country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.103,0.899
Albania,1,0,0.347,9.382
Algeria,2,0,0.433,4.219
Andorra,0,0,12.942,142.367
Angola,3,0,0,0
Antigua and Barbuda,4,0,0,61.27
Argentina,2,0.028,0.066,2.921
Armenia,5,0,0,24.635
Australia,1,0,0.157,8.392
Austria,4,0.683,1.11,43.858
Azerbaijan,2,0,0,4.241
Bahamas,3,0,0,0
Bahrain,5,0,0,17.043
Bangladesh,3,0.003,0,0.03
Barbados,5,0,0,17.399
Belarus,2,0,0,4.974
Belgium,0,0.58,11.39,122.696
Belize,2,0,0,2.515
Benin,3,0,0,0.247
Bhutan,3,0,0,0
Bolivia,3,0,0.086,0.771
Bosnia and Herzegovina,1,0,0.305,14.021
Botswana,3,0,0,0
Brazil,2,0,0.165,4.761
Brunei,3,0,0,2.286
Bulgaria,2,0,0.576,4.03
Burkina Faso,3,0,0,0.67
Burundi,3,0,0,0
Cambodia,3,0,0,0.239
Cameroon,2,0,0.038,7.647
Canada,5,0.567,1.06,30.549
Cape Verde,3,0,0,0
Central African Republic,3,0,0,1.035
Chad,3,0,0,0
Chile,5,0.178,0.209,17.42
China,3,0,0.003,0.055
Colombia,3,0.026,0.118,2.083
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,2,0.022,0,3.926
Cote d'Ivoire,3,0,0,0.91
Croatia,1,0.219,0.244,16.564
Cuba,2,0.093,0,3.178
Cyprus,4,0.763,1.142,45.667
Czechia,5,0.691,0.84,21.757
Democratic Republic of Congo,3,0,0,0
Denmark,4,1.142,2.762,64.397
Djibouti,1,0,0,9.109
Dominica,3,0,0,0
Dominican Republic,1,0.032,0.737,9.956
Ecuador,1,0.02,1.417,11.619
Egypt,3,0,0.078,1.173
El Salvador,3,0,0,0.771
Equatorial Guinea,3,0,0,0.713
Eritrea,3,0,0,0
Estonia,0,1.227,0.754,77.646
Eswatini,3,0,0,0
Ethiopia,3,0.001,0,0.052
Fiji,3,0,0,0
Finland,5,0.305,0.18,17.507
France,0,0,17.189,80.783
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,2,0,0,5.264
Germany,0,0,2.005,75.969
Ghana,3,0,0,0.032
Greece,2,0.345,0.959,6.62
Grenada,5,0,0,17.775
Guatemala,3,0.004,0,0.167
Guinea,3,0,0,1.599
Guinea-Bissau,2,0,0,3.049
Guyana,2,0,0,5.085
Haiti,3,0,0,0.175
Honduras,3,0,0.101,0.303
Hungary,2,0.142,0.518,3.934
Iceland,0,4.234,0,131.868
India,3,0.015,0,0.017
Indonesia,3,0.002,0.04,0.717
International,3,0,0,0
Iran,5,0,1.595,32.324
Iraq,3,0,0,1.193
Ireland,0,0.376,4.455,85.868
Israel,4,1.193,0.578,68.973
Italy,0,0.639,12.669,75.833
Jamaica,3,0,0,0
Japan,2,0.026,0.047,2.657
Jordan,3,0,0,1.078
Kazakhstan,3,0.424,0.16,1.544
