country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0.026,16.903
Albania,2,0,0.347,8.687
Algeria,2,0,0.182,4.424
Andorra,3,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,2,0.091,0.376,13.276
Armenia,4,0,1.35,97.529
Australia,1,1.726,0.039,0.51
Austria,3,0.649,0.222,1.999
Azerbaijan,2,0,0.099,13.019
Bahamas,3,0,0,0
Bahrain,4,1.375,0,114.599
Bangladesh,2,0.033,0.128,7.08
Barbados,3,0,0,0
Belarus,4,1.048,0.423,96.832
Belgium,2,1.4,1.898,9.75
Belize,3,0,0,0
Benin,3,0,0,1.402
Bhutan,3,0,0,0
Bolivia,5,0.074,1.114,40.778
Bosnia and Herzegovina,3,0,0.914,3.048
Botswana,3,0,0,0
Brazil,4,0,4.888,76.797
Brunei,3,0,0,0
Bulgaria,3,0.042,0,1.439
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,5,0,0.377,20.568
Canada,5,0.544,2.597,25.727
Cape Verde,3,0,1.799,0
Central African Republic,3,0,0,3.934
Chad,3,0,0.061,0.791
Chile,0,0.684,2.354,207.363
China,3,0,0,0.001
Colombia,5,0.203,0.511,20.085
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0.025,0,0.982
Cote d'Ivoire,3,0.03,0,2.047
Croatia,3,0.307,0.244,0
Cuba,3,0.122,0,1.413
Cyprus,1,2.528,0,2.283
Czechia,2,0.676,0,4.482
Democratic Republic of Congo,3,0.005,0.011,1.184
Denmark,2,2.759,0,7.078
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,5,0.198,0.737,17.607
Ecuador,3,0.033,0,0
Egypt,2,0,0.137,7.71
El Salvador,2,0.344,0.154,9.096
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,2,1.388,0,7.538
Eswatini,2,0,0,4.31
Ethiopia,3,0.03,0.009,0.4
Fiji,3,0.059,0,0
Finland,2,0.657,0.722,5.234
France,1,0.83,1.118,-3.37
Gabon,5,0,0,46.277
Gambia,3,0,0,0
Georgia,3,0,0,0.251
Germany,2,0,0.752,7.161
