country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0.077,0,2.44
Albania,2,0,0,5.212
Algeria,5,0.182,0,2.737
Andorra,0,38.827,0,103.54
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,2,0.243,0,3.806
Armenia,3,1.012,0,24.635
Australia,5,0.157,0,0.588
Austria,2,0.888,17.321,7.661
Azerbaijan,2,0.099,0,4.34
Bahamas,5,0,0,2.543
Bahrain,0,0,0,176.894
Bangladesh,5,0.024,0,3.054
Barbados,5,0,0,3.48
Belarus,1,0.317,0,79.477
Belgium,0,16.308,80.589,129.081
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,2,0.086,0,8.909
Bosnia and Herzegovina,5,0.305,0,2.438
Botswana,5,0,0,0
Brazil,3,1.755,0,18.851
Brunei,5,0,0,0
Bulgaria,3,0.288,5.901,19.717
Burkina Faso,5,0,0,0.622
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,2,0,0,3.616
Canada,3,4.266,0,42.923
Cape Verde,2,0,0,10.792
Central African Republic,5,0,0,0
Chad,5,0,0,0.426
Chile,3,0.314,0,25.842
China,5,0,0,0.01
Colombia,2,0.197,0,6.289
Comoros,5,0,0,0
Congo,5,0,0,2.537
Costa Rica,5,0,0,0.196
Cote d'Ivoire,5,0,0,2.767
Croatia,2,0.244,0,6.821
Cuba,2,0.53,0,4.414
Cyprus,2,1.142,0,10.275
Czechia,2,0.374,7.003,8.031
Democratic Republic of Congo,5,0,0,0.19
Denmark,3,1.554,11.913,23.652
Djibouti,2,0,0,13.158
Dominica,5,0,0,0
Dominican Republic,3,0.184,0,18.99
Ecuador,4,0.907,0,653.855
Egypt,5,0.068,0,1.964
El Salvador,2,0,0,3.7
Equatorial Guinea,0,0,0,92.66
Eritrea,5,0,0,0
Estonia,2,0.754,7.538,9.8
Eswatini,2,0,0,4.31
Ethiopia,5,0,0,0.009
Fiji,5,0,0,0
Finland,3,0.902,11.009,20.034
France,1,5.975,73.307,25.263
Gabon,5,0.449,0,2.246
Gambia,5,0,0,0
Georgia,2,0,0,4.763
Germany,3,2.208,0,22.319
Ghana,2,0.032,0,4.023
Greece,5,0.48,0,2.59
Grenada,5,0,0,0
Guatemala,5,0,0,2.568
Guinea,2,0,0,7.005
Guinea-Bissau,5,0,0,1.016
Guyana,2,0,0,3.814
Haiti,5,0,0,0
Honduras,2,0.808,0,7.269
Hungary,3,2.381,0,16.459
Iceland,5,0,8.791,0
India,5,0.043,0,1.053
Indonesia,5,0.154,0,1.594
International,5,0,0,0
Iran,2,1.107,0,13.906
Iraq,5,0.075,0,0.771
Ireland,0,44.554,23.897,116.854
Israel,3,0.347,0,28.652
Italy,1,6.947,35.94,49.965
