country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0,1.105
Albania,3,0.347,0,6.255
Algeria,3,0.639,0,3.17
Andorra,5,12.942,0,491.814
Angola,3,0,0,0
Antigua and Barbuda,2,0,0,20.423
Argentina,3,0.177,0,1.748
Armenia,0,1.012,0,31.047
Australia,2,0.157,0,9.961
Austria,0,1.332,24.316,46.411
Azerbaijan,3,0,0,4.044
Bahamas,3,0,0,7.629
Bahrain,0,0,0,43.489
Bangladesh,3,0,0,0.012
Barbados,0,0,0,41.758
Belarus,2,0.212,0,14.922
Belgium,4,15.79,103.972,119.417
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,1.296
Bolivia,3,0.086,0,0.685
Bosnia and Herzegovina,2,0.914,0,22.555
Botswana,3,0,0,0
Brazil,3,0.395,0,5.683
Brunei,3,0,0,4.572
Bulgaria,3,0,0,5.037
Burkina Faso,3,0,0,0.287
Burundi,3,0,0,0.084
Cambodia,3,0,0,0.06
Cameroon,3,0.038,0,2.75
Canada,0,0.795,0,45.678
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0.061
Chile,2,0.105,0,19.512
China,3,0.004,0,0.049
Colombia,3,0.039,0,1.887
Comoros,3,0,0,0
Congo,3,0.362,0,0.544
Costa Rica,3,0,0,4.122
Cote d'Ivoire,3,0,0,0.152
Croatia,2,0.244,0,11.692
Cuba,3,0,0,1.854
Cyprus,0,1.142,0,41.101
Czechia,0,0.467,7.284,32.683
Democratic Republic of Congo,3,0.045,0,0.279
Denmark,0,3.28,25.206,48.859
Djibouti,3,0,0,7.085
Dominica,3,0,0,0
Dominican Republic,3,0.277,0,8.85
Ecuador,2,1.53,0,23.522
Egypt,3,0.059,0,0.84
El Salvador,3,0.154,0,1.388
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,1.974
Estonia,0,4.523,12.061,59.553
Eswatini,3,0,0,0
Ethiopia,3,0,0,0
Fiji,3,0,0,2.231
Finland,2,0.361,11.731,12.995
France,4,15.075,96.594,33.398
Gabon,3,0,0,1.348
Gambia,3,0,0,0
Georgia,3,0,0,4.262
Germany,4,2.232,0,82.617
Ghana,3,0,0,0.29
Greece,2,0.288,0,12.376
Grenada,3,0,0,8.887
Guatemala,3,0,0,0.447
Guinea,3,0,0,1.675
Guinea-Bissau,3,0,0,0
Guyana,3,2.543,0,0
Haiti,3,0,0,0
Honduras,3,0.404,0,4.745
Hungary,3,0.104,0,6.211
Iceland,5,5.861,35.165,290.11
India,3,0.01,0,0.395
Indonesia,3,0.048,0,0.413
International,3,0,0,0
Iran,0,1.476,0,34.229
Iraq,3,0.05,0,1.094
Ireland,4,2.633,26.733,81.413
Israel,4,1.04,0,83.068
Italy,4,12.57,67.034,77.206
Jamaica,3,0,0,1.013
Japan,3,0.024,0,2.238
Jordan,3,0,0,2.058
Kazakhstan,3,0,0,2.929
Kenya,3,0.037,0,0.539
Kosovo,3,0,0,6.726
Kuwait,3,0,0,5.854
Kyrgyzstan,3,0,0,0.766
Laos,3,0,0,0
Latvia,3,0,0,6.362
Lebanon,3,0.293,0,2.198
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,3,0.146,0,0.146
Liechtenstein,4,0,0,183.549
Lithuania,2,0.367,0,24.979
Luxembourg,5,1.598,47.925,268.381
Madagascar,3,0,0,0.072
Malawi,3,0,0,0.157
Malaysia,3,0.154,0,6.426
Maldives,3,0,0,0
Mali,3,0,0,0.247
Malta,2,0,6.794,18.118
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,3,0.786,0,6.29
Mexico,3,0.101,0,1.024
Moldova,2,0.248,0,20.327
Monaco,4,0,0,127.408
Mongolia,3,0,0,0
Montenegro,0,0,0,33.436
Morocco,3,0.135,0,1.463
Mozambique,3,0,0,0
Myanmar,3,0,0,0.092
Namibia,3,0,0,0
Nepal,3,0,0,0.034
Netherlands,4,9.688,73.184,63.73
New Zealand,2,0,0,18.456
Nicaragua,3,0,0,0
Niger,3,0,0,0.991
Nigeria,3,0,0,0.049
North Macedonia,2,0,0,14.4
Norway,0,1.107,0,52.387
Oman,3,0,0,4.112
Pakistan,3,0.027,0,1.2
Palestine,3,0,0,5.293
Panama,0,0.464,0,31.52
Papua New Guinea,3,0,0,0
Paraguay,3,0,0,1.122
Peru,3,0.516,0,2.76
Philippines,3,0.1,0,2.938
Poland,2,0.37,0,10.358
Portugal,4,2.158,23.537,76.789
Qatar,0,0.347,0,39.569
Romania,2,1.196,4.055,14.451
Russia,3,0.041,0,5.283
Rwanda,3,0,0,0.154
Saint Kitts and Nevis,2,0,0,18.8
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,2,0,0,9.013
Samoa,3,0,0,0
San Marino,5,117.862,0,265.189
Sao Tome and Principe,3,0,0,0
Saudi Arabia,3,0.144,0,4.739
Senegal,3,0,0,0.299
Serbia,2,0.441,0,16.313
Seychelles,3,0,0,0
Sierra Leone,3,0,0,0
Singapore,3,0.171,0,8.376
Slovakia,3,0,0,4.762
Slovenia,2,0.962,14.43,26.937
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,3,0,0,1.383
South Korea,3,0.078,0,1.736
South Sudan,3,0,0,0
Spain,4,20.554,0,169.972
Sri Lanka,3,0.047,0,0.234
Sudan,3,0,0,0.023
Suriname,3,0,0,0
Sweden,0,7.921,0,54.855
Switzerland,4,5.546,0,122.362
Syria,3,0,0,0.343
Taiwan,3,0,0,0.42
Tajikistan,3,0,0,0
Tanzania,3,0,0,0
Thailand,3,0.043,0,1.49
Timor,3,0,0,0
Togo,3,0,0,0.362
Trinidad and Tobago,3,0,0,2.858
Tunisia,3,0.169,0,2.708
Turkey,0,0.937,0,29.121
Uganda,3,0,0,0.022
Ukraine,3,0.046,0,2.355
United Arab Emirates,2,0,0,21.233
United Kingdom,4,9.678,26.707,72.607
United States,4,4.541,13.634,91.803
Uruguay,3,0.576,0,5.47
Uzbekistan,3,0,0,0.717
Vanuatu,3,0,0,0
Vatican,1,0,0,1236.094
Venezuela,3,0.07,0,0.106
Vietnam,3,0,0,0.154
Yemen,3,0,0,0
Zambia,3,0.054,0,0.163
Zimbabwe,3,0,0,0.067
