country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,4.778
Albania,6,0,0,258.531
Algeria,5,0,0,25.837
Andorra,2,0,0,608.296
Angola,7,0,0,3.286
Antigua and Barbuda,7,0,0,0
Argentina,6,0,0,158.51
Armenia,2,0,0,274.362
Australia,7,0,0,0.392
Austria,4,442.463,78.167,485.988
Azerbaijan,2,0,0,359.595
Bahamas,0,0,0,73.745
Bahrain,0,0,0,76.399
Bangladesh,3,0,0,13.541
Barbados,3,0,0,6.96
Belarus,6,0,0,155.673
Belgium,4,415.89,95.344,164.026
Belize,6,0,0,216.286
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,3,0,0,9.68
Bosnia and Herzegovina,2,0,0,361.496
Botswana,7,0,0,0
Brazil,6,0,0,146.312
Brunei,7,0,0,2.286
Bulgaria,4,916.032,56.416,630.645
Burkina Faso,7,0,0,0.144
Burundi,7,0,0,0.757
Cambodia,7,0,0,0.06
Cameroon,7,0,0,1.017
Canada,6,0,0,139.95
Cape Verde,6,0,0,176.263
Central African Republic,7,0,0,0
Chad,7,0,0,0.061
Chile,5,0,0,52.678
China,7,0,0,0.059
Colombia,6,0,0,147.692
Comoros,3,0,0,12.65
Congo,7,0,0,0
Costa Rica,6,0,0,175.693
Cote d'Ivoire,7,0,0,0.303
Croatia,4,509.833,0,565.858
Cuba,3,0,0,6.268
Cyprus,2,0,0,287.704
Czechia,4,505.464,76.104,550.566
Democratic Republic of Congo,7,0,0,0.357
Denmark,6,44.025,6.906,236.007
Djibouti,7,0,0,1.012
Dominica,7,0,0,0
Dominican Republic,5,0,0,25.996
Ecuador,5,0,0,27.886
Egypt,7,0,0,3.528
El Salvador,5,0,0,49.644
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,6,133.43,12.815,153.03
Eswatini,3,0,0,12.067
Ethiopia,7,0,0,3.375
Fiji,7,0,0,3.347
Finland,0,0,0,63.71
France,4,468.705,65.524,156.051
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,1,0,0,784.122
Germany,6,0,0,195.383
Ghana,3,0,0,7.82
Greece,6,0,0,204.451
Grenada,7,0,0,0
Guatemala,5,0,0,34.997
Guinea,7,0,0,1.675
Guinea-Bissau,7,0,0,0
Guyana,5,0,0,44.498
Haiti,7,0,0,0.438
Honduras,7,0,0,0
Hungary,4,786.514,0,406.714
Iceland,5,131.868,5.861,26.374
India,5,0,0,32.156
Indonesia,3,0,0,15.326
International,7,0,0,0
Iran,6,0,0,163.359
Iraq,5,0,0,56.983
Ireland,5,58.933,7.493,44.352
Israel,0,0,0,99.012
Italy,4,634.996,63.114,384.16
Jamaica,5,0,0,26.679
Japan,3,0,0,9.741
Jordan,2,0,0,449.469
Kazakhstan,0,0,0,75.519
Kenya,3,0,0,13.52
Kosovo,2,0,0,315.091
Kuwait,0,0,0,94.133
Kyrgyzstan,0,0,0,73.726
Laos,7,0,0,0
Latvia,6,225.321,0,242.286
Lebanon,6,0,0,174.055
Lesotho,7,0,0,2.801
Liberia,7,0,0,0
Libya,0,0,0,102.892
Liechtenstein,5,0,0,52.443
Lithuania,2,0,0,428.683
Luxembourg,4,359.439,68.693,595.869
Madagascar,7,0,0,0
Malawi,7,0,0,0.418
Malaysia,0,0,0,67.602
Maldives,0,0,0,96.2
Mali,7,0,0,4.494
Malta,2,0,0,301.219
Marshall Islands,7,0,0,0
Mauritania,3,0,0,5.592
Mauritius,7,0,0,0
Mexico,0,0,0,83.718
Moldova,2,0,0,301.193
Monaco,0,0,0,101.926
Mongolia,3,0,0,8.236
Montenegro,1,0,0,907.554
Morocco,0,0,0,108.343
Mozambique,7,0,0,3.903
Myanmar,5,0,0,31.814
Namibia,3,0,0,16.136
Nepal,5,0,0,61.434
Netherlands,6,0,32.857,233.559
New Zealand,7,0,0,1.659
Nicaragua,3,0,0,8.906
Niger,7,0,0,1.033
Nigeria,7,0,0,0.815
North Macedonia,2,0,0,497.749
Norway,0,23.611,0,98.501
Oman,5,0,0,43.669
Pakistan,3,0,0,13.622
Palestine,2,0,0,354.999
Panama,2,0,0,294.801
Papua New Guinea,7,0,0,0
Paraguay,0,0,0,114.826
Peru,5,0,0,26.902
Philippines,3,0,0,10.111
Poland,4,591.995,0,864.886
Portugal,4,321.182,49.624,384.34
Qatar,0,0,0,78.79
Romania,2,0,62.586,403.011
Russia,6,0,0,165.054
Rwanda,7,0,0,1.853
Saint Kitts and Nevis,5,0,0,37.6
Saint Lucia,3,0,0,16.337
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,0
Saudi Arabia,3,0,0,7.238
Senegal,7,0,0,0.657
Serbia,1,0,0,1005.497
Seychelles,7,0,0,0
Sierra Leone,7,0,0,0
Singapore,7,0,0,3.077
Slovakia,6,0,0,187.009
Slovenia,4,624.84,98.127,626.283
Solomon Islands,7,0,0,1.456
Somalia,7,0,0,0
South Africa,5,0,0,42.034
South Korea,3,0,0,7.451
South Sudan,7,0,0,0
Spain,4,357.204,61.02,261.535
Sri Lanka,3,0,0,21.435
Sudan,3,0,0,8.643
Suriname,7,0,0,5.114
Sweden,1,0,0,1709.53
Switzerland,2,0,0,490.027
Syria,7,0,0,4.228
Taiwan,7,0,0,0
Tajikistan,7,0,0,4.089
Tanzania,7,0,0,0
