country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,1.747
Albania,3,0,0,58.725
Algeria,7,0,0,3.147
Andorra,7,0,0,0
Angola,6,0,0,7.089
Antigua and Barbuda,5,0,0,30.635
Argentina,4,0,0,341.935
Armenia,1,0,0,242.303
Australia,7,0,0,0.784
Austria,0,44.302,11.88,134.238
Azerbaijan,5,0,0,18.838
Bahamas,7,0,0,0
Bahrain,4,0,0,287.967
Bangladesh,6,0,0,8.75
Barbados,7,0,0,0
Belarus,3,0,0,50.48
Belgium,4,95.775,18.379,494.236
Belize,1,0,0,158.442
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,5,0,0,22.531
Bosnia and Herzegovina,1,0,0,138.075
Botswana,5,0,0,19.986
Brazil,1,0,0,130.552
Brunei,7,0,0,0
Bulgaria,0,152.984,8.059,74.261
Burkina Faso,7,0,0,0.909
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,6,0,0,10.51
Canada,3,0,0,62.265
Cape Verde,1,0,0,167.27
Central African Republic,7,0,0,0.207
Chad,7,0,0,0.67
Chile,2,0,0,82.443
China,7,0,0,0.028
Colombia,1,0,0,166.952
Comoros,6,0,0,4.6
Congo,7,0,0,0
Costa Rica,4,0,0,261.282
Cote d'Ivoire,7,0,0,1.782
Croatia,0,87.936,0,132.025
Cuba,7,0,0,1.677
Cyprus,5,0,0,23.975
Czechia,4,176.768,38.472,503.969
Democratic Republic of Congo,7,0,0,0.201
Denmark,2,19.854,2.935,77.173
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,3,0,0,66.741
Ecuador,2,0,0,85.813
Egypt,7,0,0,1.182
El Salvador,5,0,0,16.188
Equatorial Guinea,6,0,0,7.128
Eritrea,7,0,0,1.974
Estonia,5,27.138,3.769,33.923
Eswatini,6,0,0,12.929
Ethiopia,6,0,0,7.846
Fiji,7,0,0,0
Finland,3,0,0,53.423
France,4,116.479,21.724,277.31
Gabon,7,0,0,0
Gambia,7,0,0,1.655
Georgia,2,0,0,118.32
Germany,3,0,0,57.338
Ghana,7,0,0,3.798
Greece,3,0,0,41.638
Grenada,7,0,0,0
Guatemala,3,0,0,43.314
Guinea,7,0,0,2.894
Guinea-Bissau,7,0,0,0
Guyana,3,0,0,47.04
Haiti,7,0,0,1.403
Honduras,3,0,0,66.232
Hong Kong,7,0,0,0
Hungary,0,83.227,0,96.477
Iceland,4,0,0,278.388
India,3,0,0,51.084
Indonesia,5,0,0,17.732
International,7,0,0,0
Iran,3,0,0,52.29
Iraq,2,0,0,87.563
Ireland,2,32.201,5.063,101.665
Israel,4,0,0,433.826
Italy,0,70.838,5.921,73.732
Jamaica,5,0,0,27.692
Japan,6,0,0,5.06
Jordan,1,0,0,129.078
Kazakhstan,5,0,0,19.066
Kenya,6,0,0,5.04
Kosovo,5,0,0,17.074
Kuwait,1,0,0,163.444
Kyrgyzstan,3,0,0,37.553
Laos,7,0,0,0
Latvia,3,22.267,0,57.788
Lebanon,1,0,0,200.28
Lesotho,6,0,0,8.869
Liberia,7,0,0,0.989
Libya,2,0,0,113.37
Liechtenstein,2,0,0,104.885
Lithuania,3,0,0,52.162
Luxembourg,1,38.34,1.598,159.751
Madagascar,7,0,0,0.758
Malawi,7,0,0,0.314
Malaysia,6,0,0,11.586
Maldives,1,0,0,159.1
Mali,7,0,0,1.235
Malta,1,0,0,144.948
Marshall Islands,7,0,0,0
Mauritania,7,0,0,1.075
Mauritius,7,0,0,0
Mexico,3,0,0,41.107
Moldova,4,0,0,277.891
Monaco,3,0,0,50.963
Mongolia,7,0,0,0
Montenegro,4,0,0,334.362
Morocco,2,0,0,79.354
Mozambique,6,0,0,4.639
Myanmar,5,0,0,18.6
Namibia,5,0,0,26.368
Nepal,1,0,0,149.776
Netherlands,4,0,15.174,342.401
New Zealand,7,0,0,0.415
Nicaragua,7,0,0,0
Niger,7,0,0,0.041
Nigeria,7,0,0,0.5
North Macedonia,1,0,0,174.716
Norway,3,4.98,0,38.368
Oman,1,0,0,130.027
Pakistan,7,0,0,2.992
Palestine,2,0,0,81.546
Panama,1,0,0,174.749
Papua New Guinea,7,0,0,0.894
Paraguay,1,0,0,123.519
Peru,2,0,0,82.889
Philippines,5,0,0,20.368
Poland,0,109.336,0,113.088
Portugal,0,78.555,11.278,125.335
Qatar,2,0,0,73.931
Romania,1,0,31.553,162.702
Russia,2,0,0,77.74
Rwanda,7,0,0,0.154
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,6,0,0,5.446
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,4,0,0,265.189
Sao Tome and Principe,5,0,0,31.94
Saudi Arabia,6,0,0,12.093
Senegal,7,0,0,0.956
Serbia,5,0,0,22.191
Seychelles,7,0,0,0
Sierra Leone,7,0,0,0.752
Singapore,7,0,0,1.538
Slovakia,1,54.582,0,189.939
Slovenia,0,63.013,10.101,186.153
Solomon Islands,7,0,0,0
Somalia,7,0,0,0
South Africa,5,0,0,29.271
South Korea,7,0,0,1.053
South Sudan,7,0,0,0.089
Spain,0,227.677,33.9,265.705
Sri Lanka,7,0,0,1.354
Sudan,7,0,0,0.046
