country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0.077,0,4.264
Albania,1,2.78,0,195.636
Algeria,2,0.342,0,17.172
Andorra,3,0,0,517.699
Angola,2,0,0,4.138
Antigua and Barbuda,2,0,0,0
Argentina,1,6.107,0,265.003
Armenia,3,9.787,0,412.05
Australia,2,0,0,0.078
Austria,0,4.996,54.961,679.517
Azerbaijan,1,1.479,0,132.752
Bahamas,1,0,0,122.06
Bahrain,1,1.175,0,105.196
Bangladesh,2,0.097,0,10.316
Barbados,2,0,0,0
Belarus,1,0.529,0,109.849
Belgium,3,29.768,126.838,370.418
Belize,3,5.03,0,462.752
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0.514,0,8.824
Bosnia and Herzegovina,3,14.021,0,489.208
Botswana,2,0,0,0
Brazil,1,0.819,0,112.783
Brunei,2,0,0,0
Bulgaria,3,11.513,40.297,631.796
Burkina Faso,2,0,0,0.048
Burundi,2,0,0,0.084
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,1,1.934,0,117.773
Cape Verde,1,1.799,0,143.888
Central African Republic,2,0,0,0.828
Chad,2,0,0,0.609
Chile,2,1.203,0,53.776
China,2,0.001,0,0.018
Colombia,1,3.027,0,123.657
Comoros,2,0,0,6.9
Congo,2,0,0,0
Costa Rica,1,2.159,0,192.183
Cote d'Ivoire,2,0,0,0.455
Croatia,3,8.038,0,357.346
Cuba,2,0,0,3.796
Cyprus,1,1.142,0,226.053
Czechia,0,27.547,105.799,1185.827
Democratic Republic of Congo,2,0,0,0.38
Denmark,1,0.518,5.697,184.041
Djibouti,2,0,0,6.073
Dominica,2,0,0,0
Dominican Republic,2,0.184,0,48.673
Ecuador,2,0.567,0,25.052
Egypt,2,0.137,0,2.267
El Salvador,2,0.925,0,0
Equatorial Guinea,2,0,0,7.128
Eritrea,2,0,0,0
Estonia,1,0,6.785,94.984
Eswatini,2,0,0,9.481
Ethiopia,2,0.061,0,3.001
Fiji,2,0,0,0
Finland,2,0,0,39.706
France,3,18.737,72.556,344.259
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,0,5.515,0,744.515
Germany,3,4.452,0,316.851
Ghana,2,0,0,3.218
Greece,1,3.934,0,228.628
Grenada,2,0,0,0
Guatemala,2,0.502,0,42.924
