country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0.103,0,10.609
Albania,6,0,0,6.255
Algeria,4,0.16,0,4.31
Andorra,1,0,0,12.942
Angola,5,0,0,0.091
Antigua and Barbuda,5,0,0,0
Argentina,6,0.531,0,5.642
Armenia,7,0.337,0,47.921
Australia,0,0,0,1.176
Austria,6,0.222,5.996,6.773
Azerbaijan,1,0,0,11.934
Bahamas,6,0,0,5.086
Bahrain,2,0,0,224.497
Bangladesh,6,0.085,0,6.321
Barbados,5,0,0,0
Belarus,7,0.529,0,100.219
Belgium,3,5.177,32.788,26.489
Belize,5,0,0,0
Benin,0,0,0,0.99
Bhutan,6,0,0,6.48
Bolivia,1,0.857,0,19.19
Bosnia and Herzegovina,1,0.61,0,11.278
Botswana,5,0,0,0
Brazil,7,3.571,0,61.291
Brunei,5,0,0,0
Bulgaria,4,0.432,7.34,4.461
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,6,0.113,0,5.801
Canada,3,4.425,0,32.139
Cape Verde,7,0,0,46.764
Central African Republic,5,0,0,0
Chad,0,0.244,0,1.644
Chile,7,1.151,0,139.097
China,5,0,0,0.003
Colombia,1,0.314,0,13.364
Comoros,5,0,0,0
Congo,1,0.725,0,10.511
Costa Rica,4,0,0,2.945
Cote d'Ivoire,0,0,0,2.237
Croatia,0,0,0,1.949
Cuba,0,0,0,1.766
Cyprus,0,0,0,2.283
Czechia,6,0.28,3.268,7.657
Democratic Republic of Congo,0,0,0,0.815
Denmark,6,0.691,6.043,7.942
Djibouti,1,0,0,16.194
Dominica,5,0,0,0
Dominican Republic,1,1.198,0,11.431
Ecuador,0,0.227,0,0.907
Egypt,4,0.147,0,3.889
El Salvador,1,0.463,0,11.563
Equatorial Guinea,7,0.713,0,43.479
Eritrea,5,0,0,0
Estonia,6,0.754,4.523,5.277
Eswatini,5,0,0,0
Ethiopia,5,0,0,0.078
Fiji,5,0,0,0
Finland,3,0.541,5.956,16.424
France,3,5.377,34.562,12.409
Gabon,7,0.449,0,44.929
Gambia,5,0,0,0
Georgia,6,0.251,0,5.014
Germany,4,0.275,0,4.535
Ghana,4,0,0,3.926
Greece,0,0.096,0,0.959
Grenada,5,0,0,0
Guatemala,6,0,0,9.824
Guinea,6,0.076,0,7.538
Guinea-Bissau,3,0,0,39.126
Guyana,5,0,0,0
Haiti,4,0.175,0,3.42
Honduras,6,1.01,0,6.361
Hungary,4,0.621,0,4.037
Iceland,5,0,0,0
India,4,0.071,0,2.857
Indonesia,0,0.055,0,2.077
International,5,0,0,0
Iran,1,0.845,0,21.526
Iraq,4,0,0,2.76
Ireland,7,1.823,11.949,86.273
Israel,4,0.231,0,2.542
Italy,3,4.333,14.141,16.407
Jamaica,5,0,0,0
Japan,0,0.127,0,0.775
Jordan,5,0,0,0.392
Kazakhstan,6,0,0,8.202
Kenya,5,0.037,0,0.391
Kosovo,4,0,0,4.139
Kuwait,2,1.405,0,221.751
Kyrgyzstan,6,0,0,5.824
Laos,5,0,0,0
Latvia,6,0,0,5.832
Lebanon,0,0,0,1.172
Lesotho,5,0,0,0
Liberia,5,0,0,0.395
Libya,5,0,0,0
Liechtenstein,5,0,0,0
Lithuania,0,0,0,2.204
Luxembourg,3,0,17.573,17.573
Madagascar,5,0,0,0.65
Malawi,5,0,0,0
Malaysia,0,0.031,0,1.236
Maldives,7,0,0,49.95
Mali,0,0.099,0,1.037
Malta,3,0,0,31.707
Marshall Islands,5,0,0,0
Mauritania,0,0,0,1.075
Mauritius,5,0,0,0
Mexico,1,1.993,0,18.684
Moldova,3,2.231,0,36.441
Monaco,5,0,0,0
Mongolia,1,0,0,17.082
Montenegro,5,0,0,0
Morocco,4,0.054,0,2.574
Mozambique,5,0,0,0.352
Myanmar,5,0,0,0
Namibia,5,0,0,0
Nepal,5,0,0,-0.034
Netherlands,3,1.634,21.068,15.757
New Zealand,5,0,0,0.207
Nicaragua,5,0,0,0
Niger,5,0.041,0,0.661
Nigeria,0,0.015,0,0.927
North Macedonia,1,0,0,13.92
Norway,4,0.553,0,3.874
Oman,7,0.196,0,63.055
Pakistan,1,0.29,0,13.631
Palestine,5,0,0,0
Panama,3,0.927,0,40.327
Papua New Guinea,5,0,0,0
Paraguay,0,0,0,1.963
Peru,7,2.972,0,130.354
Philippines,0,0.164,0,2.354
Poland,1,0.581,0,10.86
Portugal,3,0.883,10.592,18.339
Qatar,2,0,0,601.515
Romania,3,0.884,11.696,12.735
Russia,7,0.637,0,68.346
Rwanda,5,0,0,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,7,0,0,147.327
Sao Tome and Principe,7,4.563,0,68.443
Saudi Arabia,7,0.287,0,58.569
Senegal,6,0.119,0,5.017
Serbia,1,0.294,0,11.61
Seychelles,5,0,0,0
Sierra Leone,4,0,0,2.633
Singapore,7,0,0,128.539
Slovakia,0,0,0,1.465
Slovenia,5,0,3.367,0.481
Solomon Islands,5,0,0,0
Somalia,4,0.063,0,4.09
South Africa,1,0.32,0,11.213
South Korea,5,0,0,0.527
South Sudan,5,0,0,0
Spain,1,4.641,0,18.159
Sri Lanka,5,0,0,0.467
Sudan,5,0,0,0
Suriname,5,0,0,0
Sweden,7,5.743,0,65.351
Switzerland,6,0.231,0,5.777
Syria,5,0,0,0
Taiwan,5,0,0,0
Tajikistan,1,0.629,0,11.114
Tanzania,5,0,0,0
Thailand,5,0,0,0.014
Timor,5,0,0,0
Togo,0,0,0,2.295
Trinidad and Tobago,5,0,0,0
Tunisia,5,0,0,0
