country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0.231,0,2.004
Albania,5,0.347,0,46.911
Algeria,4,0.205,0,12.064
Andorra,3,0,0,142.367
Angola,7,0.091,0,1.673
Antigua and Barbuda,7,0,0,0
Argentina,2,3.54,0,165.546
Armenia,1,1.687,0,56.02
Australia,0,0.471,0,16.706
Austria,0,0.111,2.776,15.656
Azerbaijan,4,0.395,0,12.723
Bahamas,2,0,0,175.462
Bahrain,2,1.763,0,245.654
Bangladesh,0,0.164,0,17.311
Barbados,0,0,0,17.399
Belarus,4,0.317,0,11.747
Belgium,1,0.431,5.954,66.266
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,3,5.054,0,125.76
Bosnia and Herzegovina,3,3.048,0,88.697
Botswana,7,0,0,0
Brazil,2,5.076,0,236.31
Brunei,6,0,0,2.286
Bulgaria,5,1.007,6.764,28.064
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0.179
Cameroon,7,0,0,0
Canada,0,0.106,0,13.672
Cape Verde,1,3.597,0,82.736
Central African Republic,6,0,0,4.348
Chad,7,0,0,0
Chile,3,3.61,0,112.679
China,7,0.001,0,0.083
Colombia,2,6.112,0,186.585
Comoros,7,0,0,0
Congo,0,0,0,16.491
Costa Rica,2,3.533,0,198.464
Cote d'Ivoire,6,0.038,0,2.919
Croatia,0,0,0,15.103
Cuba,6,0,0,4.768
Cyprus,0,0,0,15.984
Czechia,5,-0.093,1.494,30.722
Democratic Republic of Congo,7,0.033,0,0.514
Denmark,5,0,0.345,27.796
Djibouti,4,0,0,8.097
Dominica,7,0,0,0
Dominican Republic,3,1.198,0,108.131
Ecuador,1,1.134,0,81.165
Egypt,7,0.195,0,1.378
El Salvador,1,1.079,0,64.445
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0.846
Estonia,4,0,0.754,6.785
Eswatini,1,0.862,0,58.612
Ethiopia,6,0.13,0,4.802
Fiji,7,0,0,0
Finland,6,0,0,3.971
France,1,0.291,5.5,59.703
Gabon,1,0,0,61.104
Gambia,1,1.241,0,64.138
Georgia,6,0,0,1.755
Germany,0,0.167,0,13.809
Ghana,0,0.225,0,14.643
Greece,0,0,0,14.103
Grenada,7,0,0,0
Guatemala,1,2.735,0,51.966
Guinea,4,0.076,0,8.604
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,0
Haiti,7,0.526,0,1.491
Honduras,1,1.918,0,61.587
Hungary,6,0.207,0,2.484
Iceland,1,0,2.93,58.608
India,5,0.676,0,44.592
Indonesia,4,0.263,0,9.041
International,7,0,0,0
Iran,5,1.857,0,29.169
Iraq,1,1.865,0,86.046
Ireland,0,0.81,1.013,19.847
Israel,2,1.386,0,203.8
Italy,4,0.05,0.695,9.13
Jamaica,4,0.338,0,9.793
Japan,4,0.063,0,12.627
Jordan,7,0,0,0.49
Kazakhstan,3,0,0,128.031
Kenya,0,0.26,0,13.52
Kosovo,3,1.552,0,93.648
Kuwait,2,0.468,0,159.698
Kyrgyzstan,1,0.613,0,77.098
Laos,7,0,0,0
Latvia,6,0,0,3.181
Lebanon,5,0,0,40.876
Lesotho,7,0,0,0
Liberia,7,0,0,1.186
Libya,5,0.146,0,29.107
Liechtenstein,7,0,0,0
Lithuania,4,0,0,8.449
Luxembourg,1,0,12.78,63.9
Madagascar,4,0.036,0,6.573
Malawi,6,0,0,4.391
Malaysia,7,0,0,0.772
Maldives,2,0,0,164.65
Mali,7,0.049,0,0.444
Malta,3,0,0,110.975
Marshall Islands,7,0,0,0
Mauritania,4,0,0,11.614
Mauritius,7,0,0,0
Mexico,1,6.158,0,52.097
Moldova,3,1.735,0,89.738
Monaco,1,0,0,76.445
Mongolia,7,0,0,0
Montenegro,3,1.592,0,109.862
Morocco,5,0.325,0,27.58
Mozambique,6,0,0,2.975
Myanmar,7,0,0,0.037
Namibia,1,0.394,0,59.034
Nepal,0,0.172,0,15.925
Netherlands,5,0.058,2.159,38.051
New Zealand,7,0,0,0
Nicaragua,7,0,0,0
Niger,7,0,0,0
Nigeria,6,0.029,0,2.149
North Macedonia,1,0.96,0,74.398
Norway,0,0,0,15.31
Oman,1,1.958,0,69.322
Pakistan,6,0.077,0,3.54
Palestine,1,0.392,0,63.512
Panama,2,3.94,0,264.672
Papua New Guinea,6,0,0,2.794
Paraguay,0,0.421,0,18.647
Peru,2,6.824,0,256.765
Philippines,5,0.164,0,30.06
Poland,0,0.343,0,21.376
Portugal,5,0.294,3.531,28.441
Qatar,3,0.694,0,101.004
Romania,1,2.599,23.184,71.63
Russia,5,0.815,0,35.571
Rwanda,7,0,0,1.313
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,0
Saudi Arabia,5,1.092,0,45.011
Senegal,4,0.119,0,10.272
Serbia,5,0.735,0,40.561
Seychelles,7,0,0,0
Sierra Leone,7,0.125,0,1.254
Singapore,5,0,0,41.365
Slovakia,4,0.366,0,7.876
Slovenia,6,0,1.924,4.81
Solomon Islands,7,0,0,0
Somalia,7,0,0,0
South Africa,3,5.143,0,122.95
South Korea,7,0.02,0,0.839
South Sudan,7,0,0,0
Spain,3,0.064,0,96.397
Sri Lanka,7,0,0,0
Sudan,6,0.228,0,2.6
Suriname,2,0,0,182.397
Sweden,5,0.198,0,37.626
Switzerland,0,0.116,0,18.603
Syria,6,0,0,3.486
Taiwan,7,0,0,0
Tajikistan,6,0,0,4.299
Tanzania,7,0,0,0
Thailand,7,0,0,0.215
Timor,7,0,0,0
Togo,6,0,0,1.933
Trinidad and Tobago,4,0,0,10.718
Tunisia,7,0,0,1.185
Turkey,0,0.178,0,14.05
Uganda,7,0.022,0,0.678
Ukraine,5,0.755,0,34.367
United Arab Emirates,0,0.202,0,21.839
United Kingdom,0,0.177,0.987,13.258
United States,2,3.74,29.278,176.198
Uruguay,6,0,0,2.015
Uzbekistan,0,0.179,0,22.17
Vanuatu,7,0,0,0
Vatican,7,0,0,0
Venezuela,5,0.211,0,31.158
Vietnam,7,0,0,0.401
Yemen,7,0.134,0,0.939
Zambia,0,0.054,0,17.515
Zimbabwe,4,1.211,0,7.536
