country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0.026,0,1.207
Albania,3,0,0,2.432
Algeria,3,0.479,0,2.166
Andorra,1,12.942,0,232.964
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,4,0.221,0,3.983
Armenia,4,0.675,0,5.4
Australia,4,0.118,0,4.196
Austria,0,2.665,28.979,34.531
Azerbaijan,4,0.099,0,6.411
Bahamas,3,0,0,2.543
Bahrain,5,0.588,0,22.332
Bangladesh,6,0.036,0,0.571
Barbados,3,3.48,0,3.48
Belarus,0,0.317,0,52.385
Belgium,1,42.797,108.891,145.302
Belize,3,2.515,0,2.515
Benin,6,0,0,0.742
Bhutan,7,0,0,0
Bolivia,7,0.086,0,0.343
Bosnia and Herzegovina,2,0.305,0,13.106
Botswana,7,0,0,0
Brazil,4,0.503,0,7.273
Brunei,3,0,0,2.286
Bulgaria,3,0.144,4.749,2.447
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,3,0.075,0,3.39
Canada,0,1.431,0,37.226
Cape Verde,7,0,0,0
Central African Republic,7,0,0,0
Chad,7,0,0,0
Chile,5,0.418,0,27.673
China,7,0.001,0,0.04
Colombia,4,0.216,0,4.913
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,4,0,0,3.73
Cote d'Ivoire,7,0,0,0
Croatia,5,0.244,0,21.436
Cuba,4,0,0,4.326
Cyprus,0,0,0,35.392
Czechia,2,0.654,8.311,15.221
Democratic Republic of Congo,7,0.022,0,0.391
Denmark,0,1.726,19.509,31.767
Djibouti,2,1.012,0,15.182
Dominica,2,0,0,13.891
Dominican Republic,5,0.737,0,24.982
Ecuador,1,1.417,0,124.468
Egypt,6,0.166,0,0.928
El Salvador,3,0,0,2.158
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0.282
Estonia,0,0,8.292,38.446
Eswatini,7,0,0,0
Ethiopia,7,0.009,0,0.078
Fiji,6,0,0,1.116
Finland,0,1.083,14.619,29.599
France,0,15.121,105.326,66.98
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,4,0,0,4.011
Germany,0,1.91,0,47.622
Ghana,7,0,0,0
Greece,4,0.48,0,5.373
Grenada,5,0,0,17.775
Guatemala,3,0,0,1.73
Guinea,6,0,0,1.371
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,0
Haiti,7,0,0,0.088
Honduras,4,0,0,3.938
Hungary,5,1.139,0,21.738
Iceland,0,2.93,29.304,79.121
India,6,0.014,0,0.633
Indonesia,6,0.095,0,0.801
International,7,0,0,0
Iran,5,1.453,0,23.478
Iraq,6,0.025,0,1.169
Ireland,1,4.86,31.391,306.817
Israel,0,0.924,0,41.361
Italy,0,9.427,57.838,65.347
Jamaica,7,0,0,0
Japan,4,0.095,0,5.029
Jordan,7,0,0,0
Kazakhstan,3,0.107,0,1.651
Kenya,7,0,0,0.093
Kosovo,3,0.517,0,1.552
Kuwait,5,0,0,19.435
Kyrgyzstan,3,0.153,0,2.759
Laos,7,0,0,0
Latvia,2,0,0,12.194
Lebanon,4,0.147,0,3.956
Lesotho,7,0,0,0
Liberia,6,0.198,0,1.186
Libya,7,0,0,0
Liechtenstein,5,0,0,26.221
Lithuania,2,2.204,0,16.163
Luxembourg,1,3.195,44.73,172.531
Madagascar,7,0,0,0
Malawi,7,0,0,0.052
Malaysia,4,0.093,0,3.646
Maldives,7,0,0,0
Mali,6,0,0,0.642
Malta,0,0,9.059,29.442
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0
Mauritius,3,1.573,0,3.145
Mexico,3,0.302,0,3.126
Moldova,0,0,0,36.936
Monaco,1,0,0,152.89
Mongolia,7,0,0,0
Montenegro,4,0,0,4.777
Morocco,3,0.271,0,2.005
Mozambique,7,0,0,0.096
Myanmar,7,0,0,0.074
Namibia,7,0,0,0
Nepal,7,0,0,0
Netherlands,0,6.828,75.227,78.553
New Zealand,2,0.207,0,9.124
Nicaragua,7,0,0,0
Niger,6,0,0,1.157
Nigeria,7,0,0,0.082
North Macedonia,5,0.96,0,23.039
Norway,5,0.922,0,18.999
Oman,4,0,0,5.287
Pakistan,6,0.091,0,1.431
Palestine,6,0.196,0,0.784
