country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0.36,0,1.541
Albania,6,1.737,0,36.139
Algeria,1,0.274,0,15.393
Andorra,2,0,0,103.54
Angola,7,0.061,0,0.882
Antigua and Barbuda,4,0,0,61.27
Argentina,2,2.323,0,121.538
Armenia,2,1.35,0,152.199
Australia,1,0.235,0,13.922
Austria,1,0,1.888,12.769
Azerbaijan,5,0.888,0,32.744
Bahamas,2,0,0,106.803
Bahrain,0,1.175,0,271.512
Bangladesh,1,0.213,0,15.472
Barbados,3,0,0,6.96
Belarus,1,0.529,0,16.721
Belgium,5,0.431,3.538,30.372
Belize,7,0,0,2.515
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,2,5.654,0,103.144
Bosnia and Herzegovina,4,1.829,0,92.965
Botswana,6,0,0,39.972
Brazil,0,5.438,0,262.943
Brunei,7,0,0,0
Bulgaria,6,1.151,3.886,38.858
Burkina Faso,7,0,0,0.239
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,3,0.113,0,7.007
Canada,1,0.106,0,18.997
Cape Verde,6,1.799,0,53.958
Central African Republic,7,0.207,0,0.621
Chad,7,0,0,0
Chile,2,3.976,0,133.133
China,7,0.001,0,0.109
Colombia,2,5.64,0,140.873
Comoros,7,0,0,0
Congo,5,0.181,0,33.889
Costa Rica,2,1.374,0,106.005
Cote d'Ivoire,3,0.038,0,9.553
Croatia,1,0,0,19.731
Cuba,7,0,0,0.265
Cyprus,7,0,0,2.283
Czechia,5,0.374,1.494,26.24
Democratic Republic of Congo,7,0,0,0.525
Denmark,3,0.173,0.518,8.287
Djibouti,3,0,0,8.097
Dominica,7,0,0,0
Dominican Republic,2,2.766,0,134.773
Ecuador,6,1.644,0,51.068
Egypt,3,0.371,0,6.44
El Salvador,4,1.079,0,63.982
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,7,0,0.754,0.754
Eswatini,6,0,0,44.821
Ethiopia,3,0.026,0,6.611
Fiji,7,0,0,0
Finland,7,0.18,0,1.444
France,1,0.153,5.898,17.312
Gabon,2,0.899,0,177.919
Gambia,1,0.414,0,19.035
Georgia,3,0,0,4.763
Germany,3,0.119,0,8.856
Ghana,6,0.257,0,44.573
Greece,7,0,0,2.399
Grenada,7,0,0,0
Guatemala,4,2.065,0,60.897
Guinea,3,0,0,4.645
Guinea-Bissau,7,0,0,0
Guyana,7,1.271,0,1.271
Haiti,3,0.175,0,5.525
