country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0.154,0,1.798
Albania,1,0.347,0,6.602
Algeria,4,0.228,0,2.052
Andorra,6,25.885,0,181.195
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,4,0.199,0,3.673
Armenia,7,0.337,0,14.849
Australia,5,0.039,0,0.98
Austria,7,0.999,25.759,12.214
Azerbaijan,4,0,0,5.523
Bahamas,5,0,0,0
Bahrain,0,0,0,84.039
Bangladesh,5,0.024,0,1.33
Barbados,2,3.48,0,3.48
Belarus,3,0.317,0,47.305
Belgium,6,24.418,101.988,211.741
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,4,0,0,3.684
Bosnia and Herzegovina,1,0.305,0,8.23
Botswana,5,0,0,0
Brazil,7,0.96,0,14.387
Brunei,5,0,0,0
Bulgaria,4,0.144,4.461,4.893
Burkina Faso,5,0.096,0,0.67
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0.113,0,0
Canada,3,2.835,0,31.106
Cape Verde,0,0,0,80.937
Central African Republic,5,0,0,0.207
Chad,5,0,0,0
Chile,7,0.105,0,18.623
China,5,0.001,0,0.035
Colombia,4,0.079,0,2.476
Comoros,5,0,0,0
Congo,1,0,0,10.33
Costa Rica,5,0.196,0,1.57
Cote d'Ivoire,5,0,0,0
Croatia,1,0.487,0,9.013
Cuba,4,0.265,0,4.238
Cyprus,7,0,0,22.834
Czechia,7,0.467,7.19,9.805
Democratic Republic of Congo,5,0.011,0,0.145
Denmark,3,1.726,15.365,29.35
Djibouti,0,0,0,72.874
Dominica,5,0,0,0
Dominican Republic,3,0.553,0,30.236
Ecuador,7,1.077,0,14.453
Egypt,5,0.049,0,1.515
El Salvador,5,0,0,1.542
Equatorial Guinea,1,0,0,7.128
Eritrea,5,0,0,0.282
Estonia,7,3.015,7.538,20.354
Eswatini,5,0,0,0
Ethiopia,5,0,0,0.026
Fiji,5,0,0,0
Finland,7,1.444,13.536,13.717
France,6,22.03,96.992,49.331
Gabon,1,0,0,10.334
Gambia,5,0,0,0
Georgia,5,0,0,1.504
Germany,3,6.087,0,40.509
Ghana,5,0,0,0
Greece,4,0.096,0,2.111
Grenada,5,0,0,0
Guatemala,5,0,0,0.726
Guinea,4,0.076,0,3.122
Guinea-Bissau,4,0,0,2.541
Guyana,1,0,0,10.171
Haiti,5,0,0,0.088
Honduras,5,0.505,0,1.212
Hungary,1,1.242,0,6.936
Iceland,7,0,17.582,20.513
India,5,0.009,0,0.605
Indonesia,5,0.037,0,1.086
International,5,0,0,0
Iran,7,1.119,0,18.002
Iraq,5,0.025,0,0.373
Ireland,6,7.696,28.353,216.291
Israel,3,1.502,0,35.931
Italy,3,9.56,50.925,44.11
Jamaica,7,0.338,0,17.561
Japan,4,0.127,0,4.412
Jordan,5,0,0,0.392
Kazakhstan,4,0.107,0,3.355
Kenya,5,0.019,0,0.167
Kosovo,4,0,0,5.174
Kuwait,1,0,0,11.708
Kyrgyzstan,4,0,0,2.912
Laos,5,0,0,0
Latvia,4,0,0,4.771
Lebanon,4,0,0,2.491
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,4,0,0,1.892
Liechtenstein,5,0,0,0
Lithuania,1,0.367,0,7.714
Luxembourg,6,3.195,55.913,105.435
Madagascar,5,0,0,0.072
Malawi,5,0,0,0
Malaysia,4,0.031,0,2.626
Maldives,4,0,0,3.7
Mali,5,0,0,0.198
Malta,7,0,4.53,13.589
Marshall Islands,5,0,0,0
Mauritania,5,0,0,0
Mauritius,5,0,0,0
Mexico,4,0.334,0,3.475
Moldova,3,1.487,0,28.508
Monaco,2,50.963,0,0
Mongolia,5,0,0,0
Montenegro,1,0,0,7.961
Morocco,4,0.027,0,3.685
Mozambique,5,0,0,0.032
Myanmar,5,0,0,0.202
