country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0,0,0.128
Albania,5,0.347,0,55.251
Algeria,6,0.182,0,3.58
Andorra,3,0,0,776.548
Angola,7,0.122,0,2.951
Antigua and Barbuda,5,0,0,51.058
Argentina,2,6.881,0,324.964
Armenia,2,1.012,0,179.534
Australia,7,0.118,0,0.471
Austria,4,0.111,11.103,76.39
Azerbaijan,0,0.099,0,14.202
Bahamas,2,0,0,246.664
Bahrain,2,0.588,0,252.118
Bangladesh,6,0.2,0,8.477
Barbados,7,0,0,0
Belarus,5,0.529,0,42.543
Belgium,2,1.208,14.064,273.952
Belize,2,2.515,0,221.316
Benin,7,0,0,0
Bhutan,7,0,0,1.296
Bolivia,5,3.769,0,43.091
Bosnia and Herzegovina,4,3.048,0,68.885
Botswana,7,0,0,0
Brazil,7,0,0,0
Brunei,7,0,0,0
Bulgaria,4,1.871,7.196,72.39
Burkina Faso,7,0.048,0,1.674
Burundi,7,0,0,0.252
Cambodia,7,0,0,0
Cameroon,7,0.075,0,3.24
Canada,4,2.597,0,56.277
Cape Verde,1,1.799,0,142.089
Central African Republic,7,0,0,0
Chad,7,0,0,0.487
Chile,1,2.354,0,96.253
China,7,0,0,0.012
Colombia,1,3.95,0,121.711
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,2,2.552,0,196.501
Cote d'Ivoire,7,0,0,1.441
Croatia,4,1.705,0,81.115
Cuba,6,0,0,4.238
Cyprus,0,0,0,19.409
Czechia,2,1.961,22.878,354.469
Democratic Republic of Congo,7,0,0,0.491
Denmark,1,0.173,2.244,92.538
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,4,0.83,0,57.338
Ecuador,5,3.514,0,53.846
Egypt,7,0.098,0,1.456
El Salvador,7,0.771,0,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,5,0.754,1.508,42.969
Eswatini,0,0,0,18.101
Ethiopia,6,0.026,0,7.742
Fiji,7,0,0,0
Finland,0,0.18,0.722,25.448
France,2,2.099,19.457,190.659
Gabon,0,0,0,13.928
Gambia,7,0.828,0,0.414
Georgia,1,1.253,0,113.557
Germany,5,0.107,0,33.837
Ghana,7,0,0,1.223
Greece,5,0.48,0,44.133
Grenada,7,0,0,0
Guatemala,5,0.335,0,38.012
Guinea,6,0,0,6.32
Guinea-Bissau,0,0,0,19.309
Guyana,5,3.814,0,49.583
Haiti,7,0,0,0.965
Honduras,4,0.606,0,67.746
Hong Kong,7,0,0,0
Hungary,1,1.76,0,136.848
Iceland,1,0,0,117.216
India,4,0.775,0,57.591
Indonesia,0,0.424,0,15.783
International,7,0,0,0
Iran,5,2.226,0,42.289
Iraq,1,1.666,0,118.963
Ireland,1,-1.013,4.253,94.374
Israel,3,2.888,0,815.431
Italy,5,0.38,4.863,41.332
Jamaica,5,1.689,0,50.318
Japan,6,0.087,0,4.143
Jordan,5,0.98,0,53.807
Kazakhstan,0,0.107,0,15.871
Kenya,6,0.26,0,3.905
Kosovo,0,0,0,21.73
Kuwait,1,0.702,0,96.24
Kyrgyzstan,5,0,0,32.954
Laos,7,0,0,0
Latvia,5,0.53,0,40.823
Lebanon,2,1.758,0,189.145
Lesotho,0,0.467,0,19.139
Liberia,7,0,0,0.593
Libya,4,1.601,0,74.076
Liechtenstein,0,0,0,26.221
Lithuania,4,0.367,0,63.182
Luxembourg,2,0,4.793,182.116
Madagascar,7,0,0,1.408
Malawi,7,0,0,0.209
Malaysia,6,0,0,8.867
Maldives,4,0,0,81.4
Mali,7,0,0,1.235
Malta,1,4.53,0,99.651
Marshall Islands,7,0,0,0
Mauritania,7,0.215,0,1.29
Mauritius,7,0,0,3.145
Mexico,5,3.211,0,37.035
Moldova,2,1.983,0,235.996
Monaco,5,0,0,50.963
Mongolia,7,0,0,0
Montenegro,3,3.184,0,1119.316
Morocco,4,0.921,0,68.3
Mozambique,7,0.064,0,2.911
Myanmar,0,0.588,0,20.989
Namibia,5,0,0,42.111
Nepal,1,0.378,0,93.421
Netherlands,2,0.7,10.738,226.614
New Zealand,7,0,0,0.207
Nicaragua,7,0,0,0
Niger,7,0,0,0.041
Nigeria,7,0,0,0.611
North Macedonia,1,2.88,0,107.998
Norway,0,0.184,0,24.902
Oman,7,0,0,0
Pakistan,7,0.036,0,2.503
Palestine,4,0.588,0,87.035
Panama,1,4.403,0,143.693
Papua New Guinea,7,0,0,0
Paraguay,1,2.944,0,124.079
Peru,1,2.184,0,105.181
Philippines,0,0.493,0,23.718
Poland,4,0.713,0,60.56
Portugal,4,0.588,10.494,87.087
Qatar,4,0.347,0,71.154
Romania,1,2.755,29.681,121.792
Russia,4,1.268,0,63.686
Rwanda,7,0,0,0.309
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,0
Saudi Arabia,0,0.833,0,13.816
Senegal,7,0.06,0,1.911
Serbia,6,0.147,0,10.728
Seychelles,6,0,0,10.169
Sierra Leone,7,0,0,1.755
