country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0,1.028
Albania,0,2.085,0,169.921
Algeria,2,0.296,0,14.39
Andorra,3,0,0,0
Angola,3,0.03,0,3.682
Antigua and Barbuda,3,0,0,0
Argentina,0,8.187,0,260.777
Armenia,5,10.124,0,745.807
Australia,3,0,0,0.314
Austria,5,7.994,47.855,717.712
Azerbaijan,4,1.677,0,144.489
Bahamas,3,0,0,0
Bahrain,4,0,0,139.282
Bangladesh,3,0.091,0,8.92
Barbados,3,0,0,10.439
Belarus,4,0.317,0,104.875
Belgium,5,16.221,125.889,750.931
Belize,4,2.515,0,98.083
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,2,1.114,0,12.165
Bosnia and Herzegovina,5,16.764,0,585.525
Botswana,3,0,0,0
Brazil,0,4.276,0,193.621
Brunei,3,0,0,0
Bulgaria,5,8.347,36.987,552.498
Burkina Faso,3,0,0,0.574
Burundi,3,0,0,0
Cambodia,3,0,0,0.12
Cameroon,3,0,0,0
Canada,4,1.616,0,142.891
Cape Verde,4,5.396,0,134.895
Central African Republic,3,0,0,0
Chad,3,0,0,0.548
Chile,4,2.406,0,94.579
China,3,0,0,0.027
Colombia,0,3.852,0,191.734
Comoros,3,0,0,0
Congo,3,0,0,5.618
Costa Rica,0,1.767,0,206.12
Cote d'Ivoire,3,0,0,0.455
Croatia,5,8.282,0,703.974
Cuba,3,0.088,0,3.885
Cyprus,0,0,0,255.737
Czechia,1,14.38,112.616,1078.721
Democratic Republic of Congo,3,0,0,0.748
Denmark,0,0.863,3.971,246.366
Djibouti,3,0,0,5.061
Dominica,3,0,0,0
Dominican Republic,6,0.092,0,43.879
Ecuador,6,1.757,0,41.093
Egypt,3,0.137,0,2.189
El Salvador,2,0.771,0,28.368
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,0,0,4.523,181.676
Eswatini,3,0,0,7.758
Ethiopia,3,0.035,0,3.088
Fiji,3,0,0,0
Finland,6,0.18,2.346,48.008
France,1,12.685,66.198,930.347
Gabon,3,0,0,7.638
Gambia,3,0.414,0,1.241
Georgia,5,5.515,0,695.633
Germany,0,1.552,0,272.367
Ghana,3,0,0,0
Greece,0,1.247,0,234.768
Grenada,3,0,0,0
