country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0.154,0,1.439
Albania,6,1.39,0,58.03
Algeria,0,0.182,0,5.519
Andorra,1,0,0,1216.592
Angola,7,0.061,0,1.552
Antigua and Barbuda,7,0,0,0
Argentina,5,6.97,0,219.246
Armenia,6,1.012,0,36.109
Australia,7,0,0,1.843
Austria,6,0.111,5.219,42.414
Azerbaijan,0,0.197,0,7.496
Bahamas,5,2.543,0,203.434
Bahrain,2,0.588,0,386.699
Bangladesh,0,0.158,0,11.003
Barbados,0,0,0,6.96
Belarus,3,0.635,0,19.79
Belgium,4,0.173,6.212,73.428
Belize,6,0,0,52.814
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,4,4.283,0,70.933
Bosnia and Herzegovina,6,2.743,0,51.816
Botswana,4,0.425,0,89.725
Brazil,4,1.792,0,71.298
Brunei,7,0,0,0
Bulgaria,3,1.295,7.052,20.58
Burkina Faso,7,0,0,0.478
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,2.298
Canada,6,0.238,0,38.631
Cape Verde,6,1.799,0,46.764
Central African Republic,0,0,0,4.762
Chad,7,0.061,0,0.061
Chile,4,3.348,0,88.145
China,7,0.001,0,0.015
Colombia,4,3.911,0,109.526
Comoros,7,0,0,1.15
Congo,7,0,0,1.087
Costa Rica,2,6.085,0,374.354
Cote d'Ivoire,7,0,0,2.009
Croatia,3,0.731,0,15.833
Cuba,7,0,0,3.708
Cyprus,0,0,0,9.133
Czechia,4,0.84,7.284,96.554
Democratic Republic of Congo,7,0,0,0
Denmark,6,0.345,0.691,59.908
Djibouti,7,0,0,1.012
Dominica,7,0,0,0
Dominican Republic,6,1.475,0,41.483
Ecuador,3,1.077,0,17.967
Egypt,7,0.127,0,1.642
El Salvador,0,0.463,0,12.488
Equatorial Guinea,7,0,0,2.851
Eritrea,7,0,0,0
Estonia,3,0,0.754,16.585
Eswatini,3,2.586,0,24.996
Ethiopia,0,0.078,0,4.219
Fiji,7,0,0,0
Finland,0,0,0.541,8.483
France,2,0.843,10.801,352.011
Gabon,0,0,0,4.942
Gambia,7,0,0,0
Georgia,6,0,0,41.362
Germany,3,0.024,0,17.724
Ghana,0,0.257,0,5.374
Greece,3,0.48,0,17.269
Grenada,7,0,0,0
Guatemala,3,0.837,0,14.68
Guinea,7,0,0,1.218
Guinea-Bissau,7,0,0,0
Guyana,6,0,0,39.412
Haiti,7,0,0,0.526
Honduras,4,0.808,0,83.9
Hong Kong,7,0,0,0
Hungary,4,0.518,0,87.367
Iceland,0,0,0,8.791
India,6,0.764,0,60.731
Indonesia,0,0.431,0,11.483
International,7,0,0,0
Iran,3,1.857,0,31.181
Iraq,4,1.79,0,103.648
Ireland,6,0,2.228,41.922
Israel,1,2.311,0,555.136
