country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,17.468,1.17,0
Albania,9,5.212,1.22,0
Algeria,9,2.896,0.77,0
Andorra,4,0,0.47,0
Angola,9,0.061,0,0
Antigua and Barbuda,2,10.212,0,0
Argentina,7,14.094,1.32,0
Armenia,5,119.802,1.26,0
Australia,4,0.392,0.96,0
Austria,4,5.107,0.84,2.998
Azerbaijan,6,24.46,1.43,0
Bahamas,2,0,0.05,0
Bahrain,8,355.551,1.19,0
Bangladesh,1,15.453,1.32,0
Barbados,9,0,0,0
Belarus,5,95.033,0.97,0
Belgium,1,16.825,0.71,14.151
Belize,9,0,0,0
Benin,4,0.66,0.97,0
Bhutan,9,12.96,0,0
Bolivia,6,33.41,1.32,0
Bosnia and Herzegovina,0,4.877,1.17,0
Botswana,4,0,0,0
Brazil,5,77.197,1.26,0
Brunei,4,0,0,0
Bulgaria,3,2.015,1.05,2.447
Burkina Faso,4,0,0.94,0
Burundi,2,0,0,0
Cambodia,4,0,0.05,0
Cameroon,4,0,1.17,0
Canada,1,21.143,0.81,0
Cape Verde,6,25.18,1.09,0
Central African Republic,0,10.145,1.01,0
Chad,0,1.157,0.81,0
Chile,8,252.665,1.26,0
China,9,0.013,1.31,0
Colombia,6,22.542,1.29,0
Comoros,2,0,0.71,0
Congo,9,7.249,0.8,0
Costa Rica,0,1.767,1.42,0
Cote d'Ivoire,0,1.289,1.22,0
Croatia,4,0,0.18,0
Cuba,7,1.766,1.22,0
Cyprus,9,0,0.93,0
Czechia,3,3.548,0.94,1.121
Democratic Republic of Congo,9,1.161,1.11,0
Denmark,4,6.215,0.85,3.453
Djibouti,5,161.943,1.25,0
Dominica,0,0,0,0
Dominican Republic,6,34.753,1.08,0
Ecuador,6,29.87,1.01,0
Egypt,7,15.01,1.34,0
El Salvador,7,18.809,1.16,0
Equatorial Guinea,2,0,0.43,0
Eritrea,7,0,0,0
Estonia,4,3.015,0.98,1.508
Eswatini,9,1.724,1.12,0
Ethiopia,9,0.948,1.7,0
Fiji,9,0,0,0
Finland,4,5.956,0.73,1.805
France,0,3.937,1.15,19.717
Gabon,9,0,1.11,0
Gambia,9,0,0,0
Georgia,0,6.518,1.64,0
Germany,4,2.638,0.77,0
Ghana,1,9.719,1.24,0
Greece,4,0.192,1.04,0
Grenada,2,0,0,0
Guatemala,7,19.424,1.31,0
Guinea,9,0,1.11,0
Guinea-Bissau,2,0,0.81,0
Guyana,9,1.271,0.59,0
Haiti,6,22.714,1.33,0
Honduras,7,10.904,1.27,0
Hong Kong,4,0,0,0
Hungary,0,0.932,0.72,0
Iceland,3,0,0.59,0
India,9,6.364,1.26,0
Indonesia,0,2.559,1.09,0
International,2,0,0,0
Iran,1,29.955,1.19,0
Iraq,7,6.464,1.72,0
Ireland,9,12.354,0.55,7.291
Israel,0,10.051,1.74,0
