country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Uganda,0,5.05,1.16,0
Ukraine,5,250.15,1.16,0
United Arab Emirates,5,122.341,1,0
United Kingdom,1,367.926,1.01,20.579
United States,1,410.695,1.21,41.84
Uruguay,6,21.015,1.21,0
Uzbekistan,6,7.649,0.92,0
Vanuatu,7,0,0,0
Vatican,8,0,0,0
Venezuela,4,14.735,0.98,0
Vietnam,6,0.164,1.27,0
Yemen,7,0,1.14,0
Zambia,6,1.414,0.9,0
Zimbabwe,9,2.893,1.26,0
