country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,0.719
Albania,3,0,0,3.822
Algeria,3,0,0,1.665
Andorra,1,0,0,465.929
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,0,0,1.659
Armenia,4,0,0,19.573
Australia,4,0,0,14.784
Austria,5,0,0,92.157
Azerbaijan,3,0,0,6.312
Bahamas,3,0,0,7.629
Bahrain,3,0,0,9.403
Bangladesh,3,0,0,0.006
Barbados,3,0,0,0
Belarus,3,0,0,6.138
Belgium,2,422.533,88.096,91.72
Belize,3,0,0,2.515
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,3,0,0,1.371
Bosnia and Herzegovina,4,0,0,13.716
Botswana,3,0,0,1.276
Brazil,3,0,0,1.52
Brunei,3,0,0,2.286
Bulgaria,3,0,0,1.871
Burkina Faso,3,0,0,1.148
Burundi,3,0,0,0
Cambodia,3,0,0,0.239
Cameroon,3,0,0,0
Canada,4,0,0,29.622
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0.122
Chile,4,0,0,16.217
China,3,0,0,0.053
Colombia,3,0,0,1.887
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,3.141
Cote d'Ivoire,3,0,0,0.114
Croatia,4,0,0,18.756
Cuba,3,0,0,2.737
Cyprus,4,0,0,18.267
Czechia,4,27.36,6.163,17.182
Democratic Republic of Congo,3,0,0,0.179
Denmark,0,92.02,23.652,32.975
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,3,0,0,3.872
Ecuador,3,0,0,2.154
Egypt,3,0,0,0.459
El Salvador,3,0,0,0.925
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,0,71.615,9.8,27.138
Eswatini,3,0,0,0
Ethiopia,3,0,0,0.017
Fiji,3,0,0,0
Finland,4,25.809,8.844,20.214
France,2,320.896,77.459,68.359
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,3.008
Germany,5,0,0,57.171
Ghana,3,0,0,0
Greece,3,0,0,5.373
Grenada,3,0,0,0
Guatemala,3,0,0,0.112
Guinea,3,0,0,0.457
Guinea-Bissau,3,0,0,3.049
Guyana,3,0,0,0
Haiti,3,0,0,0
Honduras,3,0,0,2.928
Hungary,3,41.199,0,4.037
Iceland,1,108.425,32.234,193.407
