country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,4.984
Albania,4,0,0,25.714
Algeria,4,0,0,10.832
Andorra,5,0,0,0
Angola,5,0,0,1.217
Antigua and Barbuda,5,0,0,0
Argentina,0,0,0,65.913
Armenia,1,0,0,117.777
Australia,5,0,0,5.137
Austria,5,8.994,1.11,6.218
Azerbaijan,0,0,0,52.963
Bahamas,5,0,0,0
Bahrain,2,0,0,293.844
Bangladesh,4,0,0,18.38
Barbados,5,0,0,0
Belarus,4,0,0,21.06
Belgium,5,15.359,2.761,0
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,1,0,0,88.752
Bosnia and Herzegovina,0,0,0,49.683
Botswana,5,0,0,0
Brazil,2,0,0,213.14
Brunei,5,0,0,0
Bulgaria,3,69.512,4.605,27.056
Burkina Faso,5,0,0,0.144
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,1,0,0,87.547
Canada,5,0,0,5.511
Cape Verde,0,0,0,64.75
Central African Republic,5,0,0,7.868
Chad,5,0,0,0.061
Chile,1,0,0,128.791
China,5,0,0,0.019
Colombia,1,0,0,82.798
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,0,0,0,48.095
Cote d'Ivoire,5,0,0,8.643
Croatia,4,21.679,0,12.667
Cuba,5,0,0,1.324
Cyprus,5,0,0,1.142
Czechia,4,7.19,1.027,11.112
Democratic Republic of Congo,5,0,0,0
Denmark,5,2.935,0.863,1.726
Djibouti,0,0,0,56.68
Dominica,5,0,0,0
Dominican Republic,4,0,0,27.839
Ecuador,0,0,0,49.028
Egypt,4,0,0,10.329
El Salvador,0,0,0,43.169
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,2.262,0.754,0.754
Eswatini,0,0,0,38.788
Ethiopia,5,0,0,0
Fiji,5,0,0,0
Finland,5,0,0,0.902
France,3,115.667,7.829,7.277
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,5,0,0,1.253
Germany,5,0,0,3.33
Ghana,4,0,0,28.674
Greece,5,0,0,2.59
Grenada,5,0,0,0
Guatemala,0,0,0,45.491
Guinea,5,0,0,1.98
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,13.985
Haiti,5,0,0,5.35
Honduras,1,0,0,77.035
Hungary,5,14.699,0,1.656
Iceland,5,0,0,2.93
India,4,0,0,16.488
Indonesia,5,0,0,4.636
International,5,0,0,0
Iran,4,0,0,31.395
Iraq,0,0,0,60.314
Ireland,5,4.05,1.823,1.418
Israel,2,0,0,160.591
Italy,5,16.705,1.158,2.266
Jamaica,5,0,0,2.702
Japan,5,0,0,1.637
Jordan,5,0,0,0.196
Kazakhstan,0,0,0,73.282
Kenya,5,0,0,3.403
Kosovo,1,0,0,100.891
Kuwait,1,0,0,140.731
Kyrgyzstan,4,0,0,21.152
Laos,5,0,0,0
Latvia,5,2.651,0,3.711
Lebanon,5,0,0,3.223
Lesotho,5,0,0,0
Liberia,5,0,0,5.141
Libya,5,0,0,9.46
Liechtenstein,5,0,0,0
Lithuania,5,0,0,1.102
Luxembourg,1,38.34,1.598,97.448
Madagascar,5,0,0,8.017
Malawi,5,0,0,3.973
Malaysia,5,0,0,0.185
Maldives,4,0,0,18.5
Mali,5,0,0,0.839
Malta,5,0,0,2.265
Marshall Islands,5,0,0,0
