country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,5.395
Albania,2,0,0,23.629
Algeria,3,0,0,10.695
Andorra,3,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,1,0,0,79.742
Armenia,5,0,0,180.546
Australia,3,0,0,6.667
Austria,3,7.328,1.221,10.215
Azerbaijan,2,0,0,53.456
Bahamas,3,0,0,5.086
Bahrain,5,0,0,358.49
Bangladesh,3,0,0,21.185
Barbados,3,0,0,0
Belarus,2,0,0,23.388
Belgium,4,14.237,2.761,5.608
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,1,0,0,123.276
Bosnia and Herzegovina,1,0,0,75.591
Botswana,3,0,0,0
Brazil,5,0,0,209.687
Brunei,3,0,0,0
Bulgaria,0,69.512,4.605,34.54
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,3,0,0,8.24
Cape Verde,1,0,0,77.34
Central African Republic,3,0,0,7.868
Chad,3,0,0,0
Chile,1,0,0,107.971
China,3,0,0,0.023
Colombia,1,0,0,81.442
Comoros,3,0,0,2.3
Congo,2,0,0,47.843
Costa Rica,1,0,0,68.707
Cote d'Ivoire,3,0,0,11.752
Croatia,4,22.167,0,12.91
Cuba,3,0,0,0.353
Cyprus,3,0,0,3.425
Czechia,3,7.937,0.934,12.046
Democratic Republic of Congo,3,0,0,0
Denmark,3,3.108,0.863,2.072
Djibouti,3,0,0,11.134
Dominica,3,0,0,0
Dominican Republic,1,0,0,106.749
Ecuador,3,0,0,0
Egypt,3,0,0,10.016
El Salvador,2,0,0,39.931
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,2.262,0.754,6.031
Eswatini,1,0,0,70.68
Ethiopia,3,0,0,8.072
Fiji,3,0,0,0
Finland,3,3.429,0.361,0.541
France,0,111.132,7.706,0
Gabon,2,0,0,57.509
Gambia,3,0,0,0
Georgia,3,0,0,1.253
Germany,3,0,0,4.249
Ghana,2,0,0,27.484
Greece,3,0,0,3.166
Grenada,3,0,0,0
Guatemala,2,0,0,34.83
Guinea,3,0,0,4.645
Guinea-Bissau,3,0,0,0
Guyana,3,0,0,0
Haiti,3,0,0,4.736
Honduras,2,0,0,55.53
Hungary,3,13.664,0,0.518
Iceland,3,0,0,0
India,3,0,0,18.028
Indonesia,3,0,0,6.775
International,3,0,0,0
Iran,2,0,0,32.038
Iraq,1,0,0,68.146
Ireland,3,2.43,1.823,0.81
Israel,5,0,0,153.312
Italy,4,16.043,1.174,3.192
Jamaica,3,0,0,2.026
Japan,3,0,0,1.629
Jordan,3,0,0,0
Kazakhstan,3,0,0,0
Kenya,3,0,0,5.17
Kosovo,1,0,0,94.683
