country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Madagascar,0,13.001,1.11,0
Malawi,7,7.893,1.06,0
Malaysia,7,0.649,1.22,0
Maldives,2,101.75,1.25,0
Mali,7,0.444,1.02,0
Malta,3,13.589,0.83,0
Marshall Islands,3,0,0,0
Mauritania,6,10.538,0.74,0
Mauritius,6,0.786,0.05,0
Mexico,4,58.736,1.04,0
Moldova,1,93.704,1.11,0
Monaco,2,50.963,1.08,0
Mongolia,7,0,0.28,0
Montenegro,5,152.851,0.79,0
Morocco,0,15.443,1.45,0
Mozambique,0,0.256,1.11,0
Myanmar,0,0.055,0.93,0
Namibia,4,37.782,1.27,0
Nepal,0,4.565,1.01,0
Netherlands,6,11.497,1.46,1.459
New Zealand,6,0,0.81,0
Nicaragua,6,0,0.31,0
Niger,6,0,0.72,0
Nigeria,0,2.867,0.95,0
North Macedonia,2,61.439,0.96,0
Norway,6,1.291,1.38,0
Oman,5,224.219,0.99,0
Pakistan,7,6.732,0.7,0
Palestine,4,68.412,0.92,0
Panama,5,272.552,1.01,0
Papua New Guinea,7,0.112,0,0
Paraguay,0,15.563,1.24,0
Peru,1,147.55,1.13,0
Philippines,0,18.744,1.2,0
Poland,6,12.101,1.23,0
Portugal,4,30.696,0.85,5.1
Qatar,1,136.755,0.83,0
Romania,4,58.167,1.31,15.646
Russia,4,39.6,0.94,0
Rwanda,0,1.467,1.06,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,6,0,0.1,0
Sao Tome and Principe,5,506.477,0.54,0
Saudi Arabia,4,68.306,0.84,0
Senegal,6,9.317,1.06,0
Serbia,4,60.106,1.08,0
Seychelles,6,0,0.2,0
Sierra Leone,6,1.63,0.96,0
Singapore,4,47.348,1.28,0
Slovakia,6,5.312,1.29,0
Slovenia,7,9.139,1.04,0.962
Solomon Islands,6,0,0,0
Somalia,6,0,0.74,0
South Africa,5,235.109,1.03,0
South Korea,7,2.204,1.69,0
South Sudan,0,1.697,0.85,0
Spain,4,48.23,1.55,0
Sri Lanka,7,0.514,0.73,0
Sudan,0,1.482,1.03,0
Suriname,1,121.029,1.2,0
Sweden,4,25.942,1,0
Switzerland,6,17.794,1.2,0
Syria,7,1.371,1.34,0
Taiwan,6,0.126,0.47,0
Tajikistan,7,4.613,0.96,0
Tanzania,6,0,0,0
Thailand,7,0,1.06,0
Timor,6,0,0,0
Togo,7,1.329,1.06,0
Trinidad and Tobago,7,0.715,1.44,0
Tunisia,6,1.608,1.3,0
Turkey,6,11.11,0.96,0
Uganda,0,0.219,1.1,0
Ukraine,6,22.957,1.12,0
United Arab Emirates,6,26.389,0.88,0
United Kingdom,7,11.328,1.15,1.532
United States,5,221.17,1.03,31.405
Uruguay,6,7.197,1.14,0
Uzbekistan,0,11.174,1.15,0
Vanuatu,7,0,0,0
Vatican,3,0,0,0
Venezuela,0,22.858,1.27,0
Vietnam,7,0.031,1.33,0
Yemen,6,0.671,0.8,0
Zambia,7,3.644,0.89,0
Zimbabwe,0,11.572,1.29,0
