country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,7,0.283,1.43,0
Albania,1,5.212,1.02,0
Algeria,6,1.3,1.73,0
Andorra,2,336.504,0.95,0
Angola,1,0.061,0,0
Antigua and Barbuda,5,0,0,0
Argentina,1,1.217,1.62,0
Armenia,5,5.737,1.4,0
Australia,6,13.49,1.45,0
Austria,3,57.404,1.29,0
Azerbaijan,7,2.663,1.69,0
Bahamas,5,2.543,0,0
Bahrain,6,13.517,1.32,0
Bangladesh,1,0,0,0
Barbados,6,24.359,0,0
Belarus,5,0,0,0
Belgium,2,146.856,1.85,81.28
Belize,0,0,0,0
Benin,4,0,0,0
Bhutan,1,1.296,0,0
Bolivia,1,0.6,0,0
Bosnia and Herzegovina,1,19.812,1.17,0
Botswana,7,0,0,0
Brazil,6,1.656,2.03,0
Brunei,0,13.715,0.24,0
Bulgaria,6,2.159,1.14,0
Burkina Faso,1,0.718,0.96,0
Burundi,4,0,0,0
Cambodia,7,0.239,0,0
Cameroon,7,1.808,0,0
Canada,6,18.653,2.04,0
Cape Verde,6,1.799,0,0
Central African Republic,7,0,0,0
Chad,4,0,0,0
Chile,6,12.032,1.92,0
China,6,0.085,0.92,0
Colombia,1,1.847,1.71,0
Comoros,5,0,0,0
Congo,6,2.718,0,0
Costa Rica,6,3.73,1.03,0
Cote d'Ivoire,6,2.426,1.3,0
Croatia,1,13.641,1.45,0
Cuba,7,1.766,1.34,0
Cyprus,3,39.959,1.25,0
Czechia,6,17.369,1.52,4.949
Democratic Republic of Congo,6,0,0,0
Denmark,3,34.184,1.34,22.617
Djibouti,1,4.049,0,0
Dominica,4,0,0,0
Dominican Republic,1,12.906,1.89,0
Ecuador,1,5.725,1.91,0
Egypt,1,0.322,1.47,0
El Salvador,1,0.771,0,0
Equatorial Guinea,5,0,0,0
Eritrea,6,1.692,0,0
Estonia,6,25.631,1.33,9.8
Eswatini,1,0,0,0
Ethiopia,7,0.043,0,0
Fiji,1,0,0,0
Finland,6,13.175,1.37,7.4
France,3,39.878,1.76,70.35
Gabon,7,0,0,0
Gambia,6,0.414,0,0
Georgia,1,0.251,0,0
Germany,3,52.516,1.56,0
Ghana,0,0.354,1.37,0
Greece,6,9.114,1.19,0
Grenada,5,17.775,0,0
Guatemala,1,0,0,0
Guinea,6,0.609,0,0
Guinea-Bissau,5,0,0,0
Guyana,7,0,0,0
Haiti,6,0.614,0,0
Honduras,1,1.514,0,0
Hungary,6,6.729,1.57,0
Iceland,2,167.033,1.22,29.304
India,1,0.027,2.05,0
Indonesia,0,0.475,1.6,0
International,5,0,0,0
Iran,3,34.539,1.6,0
Iraq,1,1.019,1.57,0
Ireland,3,40.504,1.79,19.442
Israel,3,61.464,1.69,0
