country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,0.873,0.94,0
Albania,3,32.316,0.91,0
Algeria,0,7.731,0.86,0
Andorra,5,103.54,1.45,0
Angola,0,2.282,1.13,0
Antigua and Barbuda,7,0,0,0
Argentina,2,232.411,1.12,0
Armenia,6,32.735,0.97,0
Australia,0,4.078,0.62,0
Austria,3,22.651,1.14,3.331
Azerbaijan,0,14.104,0.99,0
Bahamas,2,150.033,0.97,0
Bahrain,2,275.038,1.04,0
Bangladesh,0,11.84,0.91,0
Barbados,1,6.96,0.77,0
Belarus,1,12.593,1.1,0
Belgium,3,21.657,1.05,5.867
Belize,5,108.143,1.16,0
Benin,1,0,0.94,0
Bhutan,0,2.592,0.77,0
Bolivia,4,57.312,0.86,0
Bosnia and Herzegovina,5,82.297,1.16,0
Botswana,3,38.697,0.78,0
Brazil,2,200.692,0.96,0
Brunei,1,0,0,0
Bulgaria,3,27.056,0.99,8.923
Burkina Faso,1,0.096,1,0
Burundi,7,0,0.72,0
Cambodia,1,0,0.26,0
Cameroon,0,10.058,1.01,0
Canada,0,13.354,1.18,0
Cape Verde,2,154.68,1.08,0
Central African Republic,0,0,0.62,0
Chad,0,0.244,1,0
Chile,5,74.23,0.98,0
China,0,0.013,0.65,0
Colombia,2,175.54,0.93,0
Comoros,7,4.6,0.66,0
Congo,0,0,0.57,0
Costa Rica,2,176.086,1.13,0
Cote d'Ivoire,1,1.365,0.95,0
Croatia,3,35.32,1.05,0
Cuba,0,2.913,1.08,0
Cyprus,0,2.283,0.73,0
Czechia,3,46.596,1.41,3.735
Democratic Republic of Congo,1,0.078,1.06,0
Denmark,3,17.092,1.24,0.691
Djibouti,0,0,0.51,0
Dominica,1,0,0,0
Dominican Republic,4,24.336,0.96,0
Ecuador,4,30.72,1.01,0
Egypt,0,1.72,1.01,0
El Salvador,0,14.03,1.02,0
Equatorial Guinea,6,17.106,0.46,0
Eritrea,0,0,0.25,0
Estonia,1,15.077,1.31,0
Eswatini,4,35.34,0.86,0
Ethiopia,0,10.203,0.87,0
Fiji,0,1.116,0,0
Finland,1,10.107,1.23,0
France,5,76.325,1.27,6.404
Gabon,0,0,1.03,0
Gambia,4,27.31,0.87,0
Georgia,0,5.766,1.69,0
Germany,0,14.478,1.05,0
Ghana,1,5.214,0.98,0
Greece,3,19.86,1.11,0
Grenada,7,0,0,0
Guatemala,4,45.714,0.98,0
Guinea,0,5.33,1.08,0
Guinea-Bissau,7,0,0.55,0
Guyana,5,85.181,1.2,0
Haiti,1,0.526,0.93,0
Honduras,5,76.227,1.04,0
Hong Kong,0,0,0,0
Hungary,3,12.215,2.11,0
Iceland,3,26.374,0.96,0
India,4,56.78,1.09,0
Indonesia,0,10.145,1.16,0
International,7,0,0,0
Iran,3,20.025,0.84,0
Iraq,5,84.629,1.04,0
Ireland,4,43.339,1.21,1.215
Israel,2,260.18,1.28,0
Italy,3,16.126,1.2,1.77
Jamaica,0,0,1.4,0
Japan,1,4.957,0.78,0
Jordan,0,6.175,1.45,0
Kazakhstan,4,49.157,0.56,0
Kenya,0,2.12,0.72,0
Kosovo,5,76.056,0.87,0
Kuwait,2,164.381,1.09,0
Kyrgyzstan,0,9.197,0.71,0
Laos,1,0,0,0
Latvia,1,4.241,1.14,0
Lebanon,5,68.713,1.16,0
Lesotho,0,0,0.98,0
Liberia,0,0.198,0.91,0
Libya,5,95.761,1.2,0
Liechtenstein,7,0,0.12,0
Lithuania,1,8.449,1.13,0
Luxembourg,1,0,1.12,1.598
Madagascar,0,3.395,0.82,0
Malawi,0,0.523,0.81,0
Malaysia,0,0.433,1.34,0
Maldives,2,368.149,0.99,0
Mali,1,0.049,1.09,0
Malta,6,58.885,0.87,0
Marshall Islands,7,0,0,0
Mauritania,1,5.807,0.9,0
Mauritius,1,0,0.27,0
Mexico,4,50.228,0.98,0
Moldova,5,71.394,1.04,0
Monaco,7,0,0.5,0
Mongolia,0,0.61,0.38,0
Montenegro,5,130.56,1.38,0
Morocco,4,32.267,1.1,0
Mozambique,0,3.935,1.11,0
Myanmar,0,0.68,1.9,0
Namibia,4,55.885,1.02,0
Nepal,4,36.689,1.21,0
Netherlands,3,33.265,1.13,2.568
New Zealand,1,1.037,0.89,0
Nicaragua,6,26.266,0.4,0
Niger,1,0,0.76,0
Nigeria,0,1.159,0.79,0
North Macedonia,6,54.719,0.97,0
Norway,3,16.417,1.36,0
Oman,4,40.34,1.08,0
Pakistan,1,1.358,0.93,0
Palestine,5,108.205,1.24,0
Panama,5,132.104,0.93,0
Papua New Guinea,1,0.112,0.75,0
Paraguay,5,94.777,1.21,0
Peru,2,147.732,0.99,0
Philippines,4,31.438,0.9,0
Poland,1,14.532,0.91,0
Portugal,3,22.654,1.22,4.315
Qatar,5,74.972,0.9,0
Romania,3,54.736,1,27.134
Russia,3,32.001,1.01,0
Rwanda,0,6.099,0.93,0
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,9.013,0,0
Samoa,7,0,0,0
San Marino,1,0,0.27,0
Sao Tome and Principe,7,0,0.55,0
Saudi Arabia,3,25.794,0.84,0
Senegal,1,2.628,0.79,0
Serbia,0,11.169,0.72,0
Seychelles,1,0,0.2,0
Sierra Leone,1,0.752,0.96,0
Singapore,0,6.837,0.61,0
Slovakia,1,13.188,1.31,0
Slovenia,3,19.722,1.27,1.443
Solomon Islands,1,0,0,0
Somalia,1,0,0.71,0
South Africa,0,20.537,0.72,0
South Korea,0,5.208,0.85,0
South Sudan,0,0,0.98,0
Spain,2,173.565,1.3,17.602
Sri Lanka,1,2.008,1.25,0
Sudan,0,0,1,0
Suriname,5,93.755,0.89,0
Sweden,0,14.06,1.17,0
Switzerland,3,24.958,1.15,0
Syria,0,3.714,0.98,0
Taiwan,1,0,0.97,0
Tajikistan,1,3.775,1.08,0
Tanzania,1,0,0,0
Thailand,0,0.115,1.1,0
Timor,1,0,0,0
Togo,0,1.933,1.04,0
Trinidad and Tobago,4,27.153,1.22,0
Tunisia,1,13.538,1.45,0
Turkey,3,18.639,1.11,0
Uganda,0,1.421,1.29,0
Ukraine,4,49.093,1.14,0
United Arab Emirates,3,58.036,1.28,0
United Kingdom,0,19.621,1.12,1.208
United States,5,125.911,0.94,21.42
Uruguay,1,4.606,1.1,0
Uzbekistan,0,6.992,0.89,0
Vanuatu,1,0,0,0
Vatican,7,0,0,0
Venezuela,4,36.151,1.06,0
Vietnam,0,0,0.44,0
Yemen,1,0.134,0.84,0
Zambia,3,15.448,0.9,0
Zimbabwe,0,4.171,1,0
