country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0.231,0,2.209
Albania,0,1.737,0,53.513
Algeria,1,0.182,0,11.129
Andorra,0,0,0,51.77
Angola,2,0,0,1.613
Antigua and Barbuda,2,0,0,0
Argentina,3,3.297,0,165.9
Armenia,4,1.012,0,77.28
Australia,1,0.549,0,15.059
Austria,1,0.111,2.443,17.21
Azerbaijan,1,0.296,0,8.975
Bahamas,4,0,0,134.775
Bahrain,3,0.588,0,271.512
Bangladesh,1,0.267,0,15.891
Barbados,2,0,0,0
Belarus,1,0.423,0,10.689
Belgium,0,1.381,6.385,46.939
Belize,3,0,0,216.286
Benin,2,0,0,0
Bhutan,1,0,0,19.44
Bolivia,4,4.883,0,118.907
Bosnia and Herzegovina,4,1.524,0,67.971
Botswana,0,0.425,0,62.935
Brazil,3,5.937,0,282.702
Brunei,2,0,0,0
Bulgaria,2,0,9.067,0
Burkina Faso,2,0,0,0.718
Burundi,2,0,0,0.084
Cambodia,2,0,0,0.06
Cameroon,2,0,0,1.695
Canada,1,0.291,0,12.638
Cape Verde,4,0,0,131.298
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,4,4.917,0,97.613
China,2,0.002,0,0.069
Colombia,3,6.053,0,221.803
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,3,1.767,0,210.439
Cote d'Ivoire,2,0.076,0,1.592
Croatia,0,0.244,0,43.846
Cuba,2,0.088,0,4.061
Cyprus,1,0,0,15.984
Czechia,0,0,2.241,30.442
Democratic Republic of Congo,2,0.1,0,0.569
Denmark,0,0,0.173,28.832
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,4,2.028,0,83.887
Ecuador,4,1.474,0,69.886
Egypt,2,0.215,0,1.417
El Salvador,0,1.079,0,53.807
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,0.754,0
Eswatini,4,1.724,0,63.784
Ethiopia,1,0.139,0,9.446
Fiji,2,0,0,1.116
Finland,1,0,0,7.4
France,2,0.26,5.377,0.123
Gabon,2,0,0,0
Gambia,0,4.138,0,32.69
Georgia,2,0,0,1.253
Germany,1,0.048,0,16.972
Ghana,2,0,0,4.924
Greece,1,0.48,0,19.572
Grenada,2,0,0,0
Guatemala,4,1.619,0,66.702
Guinea,2,0,0,6.244
Guinea-Bissau,2,0,0,0
Guyana,1,0,0,10.171
Haiti,2,0.438,0,3.333
Honduras,0,0.909,0,38.871
Hungary,2,0.207,0,4.658
Iceland,1,0,0,11.722
India,0,0.73,0,46.777
Indonesia,1,0.238,0,7.67
International,2,0,0,0
Iran,0,2.072,0,31.253
Iraq,4,1.318,0,95.494
Ireland,1,0,1.215,18.429
Israel,3,1.849,0,189.821
Italy,1,0.099,0.91,8.634
Jamaica,2,0,0,2.026
Japan,1,0.055,0,9.354
Jordan,2,0,0,1.666
Kazakhstan,4,0,0,79.3
Kenya,1,0.074,0,12.088
Kosovo,4,4.139,0,99.856
Kuwait,3,0,0,164.147
Kyrgyzstan,0,0.46,0,47.515
Laos,2,0,0,0
Latvia,2,0,0,2.121
Lebanon,0,0.44,0,43.66
Lesotho,0,0.467,0,40.145
Liberia,2,0,0,0
Libya,4,0.437,0,63.889
Liechtenstein,2,0,0,0
Lithuania,1,0,0,7.714
Luxembourg,4,0,4.793,108.63
Madagascar,2,0.217,0,4.514
Malawi,1,0.052,0,8.364
Malaysia,2,0,0,0.463
Maldives,3,0,0,236.799
Mali,2,0,0,0.741
Malta,4,0,0,124.564
Marshall Islands,2,0,0,0
Mauritania,2,0,0,6.667
Mauritius,2,0,0,0
Mexico,0,4.863,0,57.169
Moldova,4,3.718,0,96.679
Monaco,4,0,0,76.445
Mongolia,2,0,0,0
Montenegro,4,0,0,70.057
Morocco,0,0.759,0,33.622
Mozambique,2,0,0,2.528
Myanmar,2,0,0,0.147
Namibia,0,1.968,0,54.311
Nepal,1,0.137,0,18.018
Netherlands,0,0.292,2.451,40.152
New Zealand,2,0,0,2.696
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0.049,0,1.809
North Macedonia,4,0.96,0,67.198
Norway,1,0.184,0,12.543
Oman,0,2.35,0,45.431
Pakistan,2,0.045,0,3.409
Palestine,0,0.196,0,60.179
Panama,3,4.403,0,247.754
Papua New Guinea,2,0,0,-1.788
Paraguay,0,0.561,0,52.015
Peru,3,6.43,0,269.169
Philippines,0,0.201,0,34.468
Poland,1,0.37,0,21.429
Portugal,0,0.588,3.825,31.873
Qatar,4,0,0,119.053
Romania,4,2.755,24.847,75.581
Russia,0,0.836,0,34.378
Rwanda,2,0,0,0.849
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,4.563
Saudi Arabia,0,0.977,0,42.569
Senegal,1,0.119,0,9.138
