country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.026,16.903
Albania,1,0,0.347,8.687
Algeria,1,0,0.182,4.424
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,1,0.091,0.376,13.276
Armenia,4,0,1.35,97.529
Australia,2,1.726,0.039,0.51
Austria,2,0.649,0.222,1.999
Azerbaijan,1,0,0.099,13.019
Bahamas,2,0,0,0
Bahrain,4,1.375,0,114.599
Bangladesh,1,0.033,0.128,7.08
Barbados,2,0,0,0
Belarus,4,1.048,0.423,96.832
Belgium,1,1.4,1.898,9.75
Belize,2,0,0,0
Benin,2,0,0,1.402
Bhutan,2,0,0,0
Bolivia,0,0.074,1.114,40.778
Bosnia and Herzegovina,2,0,0.914,3.048
Botswana,2,0,0,0
Brazil,4,0,4.888,76.797
Brunei,2,0,0,0
Bulgaria,2,0.042,0,1.439
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,0,0,0.377,20.568
Canada,0,0.544,2.597,25.727
Cape Verde,2,0,1.799,0
Central African Republic,2,0,0,3.934
Chad,2,0,0.061,0.791
Chile,3,0.684,2.354,207.363
China,2,0,0,0.001
Colombia,0,0.203,0.511,20.085
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0.025,0,0.982
Cote d'Ivoire,2,0.03,0,2.047
Croatia,2,0.307,0.244,0
Cuba,2,0.122,0,1.413
Cyprus,2,2.528,0,2.283
Czechia,1,0.676,0,4.482
Democratic Republic of Congo,2,0.005,0.011,1.184
Denmark,1,2.759,0,7.078
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,0,0.198,0.737,17.607
Ecuador,2,0.033,0,0
Egypt,1,0,0.137,7.71
El Salvador,1,0.344,0.154,9.096
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,1,1.388,0,7.538
Eswatini,1,0,0,4.31
Ethiopia,2,0.03,0.009,0.4
Fiji,2,0.059,0,0
Finland,1,0.657,0.722,5.234
France,2,0.83,1.118,-3.37
Gabon,0,0,0,46.277
Gambia,2,0,0,0
Georgia,2,0,0,0.251
Germany,1,0,0.752,7.161
Ghana,1,0.081,0.064,9.944
Greece,2,0.571,0.096,0.959
Grenada,2,0,0,0
Guatemala,1,0.059,0.223,10.829
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,2.543
Haiti,0,0,0.526,18.943
Honduras,0,0,0.606,21.404
Hungary,2,0.17,0.828,1.553
Iceland,2,1.541,0,0
India,1,0.067,0.125,4.234
Indonesia,2,0.019,0.099,1.517
International,2,0,0,0
Iran,0,0.216,0.679,21.276
Iraq,1,0,0.149,5.37
Ireland,1,0.712,1.823,7.493
Israel,1,0.788,0,5.777
Italy,1,0.954,1.29,6.566
Jamaica,2,0,0,2.702
Japan,2,0.024,0.047,0.237
Jordan,2,0,0,0.686
Kazakhstan,2,0.825,0.107,0
Kenya,2,0.043,0,1.153
Kosovo,2,0,0,0
Kuwait,3,0.561,1.639,142.37
Kyrgyzstan,1,0,0,5.365
Laos,2,0,0,0
Latvia,2,0.969,0,2.121
Lebanon,2,0,0,3.077
Lesotho,2,0,0,0
Liberia,2,0,0,0.198
Libya,2,0.01,0,0.291
Liechtenstein,2,0,0,0
Lithuania,2,2.03,0.735,1.469
Luxembourg,2,2.123,0,3.195
Madagascar,2,0,0,1.589
Malawi,2,0,0,0
Malaysia,1,0.203,0,5.778
Maldives,4,1.593,1.85,79.55
Mali,2,0,0.148,0.889
Malta,2,2.826,0,0
Marshall Islands,2,0,0,0
