country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.154,3.391
Albania,1,0,3.127,111.544
Algeria,4,0,0.16,6.887
Andorra,2,0,0,815.376
Angola,4,0,0.091,5.872
Antigua and Barbuda,4,0,0,0
Argentina,1,0.498,10.687,212.365
Armenia,0,0,9.449,402.938
Australia,4,1.185,0,0.353
Austria,0,2.604,3.22,459.118
Azerbaijan,4,0,1.282,58.782
Bahamas,4,0,5.086,53.401
Bahrain,1,5.55,0.588,123.414
Bangladesh,4,0.07,0.152,10.541
Barbados,4,0,0,3.48
Belarus,1,0,0.423,99.584
Belgium,0,2.496,10.44,546.783
Belize,1,0,0,118.203
Benin,4,0,0,0
Bhutan,4,0,0,2.592
Bolivia,4,0.017,0.857,2.913
Bosnia and Herzegovina,1,0,9.754,232.869
Botswana,4,0,0,0
Brazil,4,0,0.842,39.994
Brunei,4,0,0,0
Bulgaria,0,0.785,7.34,349.287
Burkina Faso,4,0,0,0.813
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,4,1.293,0.848,93.503
Cape Verde,4,0.757,0,61.152
Central African Republic,4,0,0,0
Chad,4,0,0,0.061
Chile,4,1.897,2.877,66.75
China,4,0,0,0.038
Colombia,1,0.505,2.712,195.252
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,1,0,3.73,252.448
Cote d'Ivoire,4,0,0,1.403
Croatia,1,1.246,7.795,283.782
Cuba,4,0.715,0.088,3.09
Cyprus,1,3.21,1.142,224.912
Czechia,2,3.056,21.01,863.948
Democratic Republic of Congo,4,0.002,0,0.246
Denmark,1,12.064,0.173,162.632
Djibouti,4,0,0,10.121
Dominica,4,0,0,0
Dominican Republic,4,0,0.092,23.876
Ecuador,4,0.075,0.453,20.858
Egypt,4,0,0.127,1.847
El Salvador,4,0,0.617,0
Equatorial Guinea,4,0,0,0.713
Eritrea,4,0,0,4.794
Estonia,4,2.442,0,45.984
Eswatini,4,0,0,3.448
Ethiopia,4,0.05,0.096,3.123
Fiji,4,0,0,0
Finland,4,1.761,0.18,19.673
France,2,6.672,6.557,820.271
Gabon,4,0,0,7.189
Gambia,4,0,0,0
Georgia,0,0,1.755,464.256
Germany,0,0,1.862,301.394
