country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Thailand,0,0.072,1.06,0
Timor,0,0,0,0
Togo,0,0.846,1.06,0
Trinidad and Tobago,6,1.429,1.28,0
Tunisia,3,0.677,1.29,0
Turkey,6,11.003,0.94,0
Uganda,6,0.066,0.97,0
Ukraine,0,15.709,1.05,0
United Arab Emirates,5,30.838,0.83,0
United Kingdom,6,6.555,0.78,2.018
United States,4,194.074,1.06,20.275
Uruguay,3,9.212,1.16,0
Uzbekistan,2,21.871,1.17,0
Vanuatu,6,0,0,0
Vatican,3,0,0,0
Venezuela,2,15.473,1.24,0
Vietnam,0,0.175,1.09,0
Yemen,0,0.335,0.82,0
Zambia,0,3.264,0.89,0
Zimbabwe,6,7.199,1.33,0
