country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0.617,0,3.468
Albania,3,0.695,0,33.359
Algeria,1,0.228,0,12.018
Andorra,3,0,0,38.827
Angola,8,0,0,0.487
Antigua and Barbuda,8,0,0,0
Argentina,4,1.438,0,80.649
Armenia,4,2.7,0,114.402
Australia,2,0.118,0,9.255
Austria,2,0.111,0.999,8.105
Azerbaijan,6,0.592,0,53.555
Bahamas,2,0,0,7.629
Bahrain,9,1.175,0,353.788
Bangladesh,7,0.2,0,19.206
Barbados,8,0,0,0
Belarus,7,0.635,0,16.403
Belgium,2,0.431,2.33,6.385
Belize,5,0,0,5.03
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,4,2.741,0,138.524
Bosnia and Herzegovina,8,0,0,0
Botswana,8,0,0,0
Brazil,9,6.116,0,196.919
Brunei,8,0,0,0
Bulgaria,3,1.007,3.886,33.677
Burkina Faso,8,0,0,0.048
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,2,0.238,0,9.697
Cape Verde,3,0,0,43.166
Central African Republic,2,0,0,7.247
Chad,8,0,0,0.244
Chile,4,2.354,0,96.044
China,8,0.001,0,0.076
Colombia,4,3.341,0,110.469
Comoros,5,0,0,4.6
Congo,8,0,0,0
Costa Rica,4,0.589,0,87.552
Cote d'Ivoire,5,0.114,0,6.255
Croatia,1,0.244,0,12.667
Cuba,8,0,0,0.353
Cyprus,0,0,0,1.142
Czechia,2,0.187,1.587,9.618
Democratic Republic of Congo,8,0,0,0.67
Denmark,5,0,1.036,4.144
Djibouti,0,0,0,2.024
Dominica,8,0,0,0
Dominican Republic,6,0.645,0,73.655
Ecuador,6,3.798,0,62.971
Egypt,2,0.713,0,9.078
El Salvador,6,1.696,0,50.106
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,8,0,1.508,0.754
Eswatini,3,0,0,38.788
Ethiopia,0,0.096,0,1.766
Fiji,8,0,0,0
Finland,0,0,0,1.083
France,8,0,7.124,0
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,0,0,0,1.003
Germany,5,0.048,0,3.294
Ghana,8,0,0,0
Greece,5,0,0,5.469
Grenada,8,0,0,0
Guatemala,6,3.237,0,63.074
Guinea,5,0.076,0,4.493
Guinea-Bissau,8,0,0,0
Guyana,2,0,0,10.171
Haiti,8,0,0,0
Honduras,6,1.817,0,53.208
Hungary,0,0,0,1.139
Iceland,5,0,0,5.861
India,7,0.422,0,21.325
Indonesia,5,0.197,0,5.817
International,8,0,0,0
Iran,3,2.131,0,30.014
Iraq,6,2.362,0,50.27
Ireland,2,0,2.025,6.481
Israel,9,0.809,0,185.315
Italy,0,0.281,0.992,1.885
Jamaica,0,0,0,1.013
Japan,0,0,0,2.467
Jordan,0,0,0,1.47
Kazakhstan,4,0,0,93.68
Kenya,2,0.093,0,9.243
Kosovo,4,3.104,0,96.752
Kuwait,9,0.702,0,155.951
Kyrgyzstan,8,0,0,0
Laos,8,0,0,0
Latvia,8,0,0,0
Lebanon,5,0.147,0,4.688
Lesotho,5,0,0,5.135
Liberia,8,0,0,0
Libya,2,0.291,0,7.422
Liechtenstein,8,0,0,0
Lithuania,8,0,0,0.367
Luxembourg,9,0,6.39,159.751
Madagascar,2,0.072,0,9.498
Malawi,5,0.052,0,3.502
Malaysia,8,0,0,0.124
Maldives,6,1.85,0,72.15
Mali,8,0,0,0.543
Malta,8,0,0,0
Marshall Islands,8,0,0,0
Mauritania,1,0,0,15.485
Mauritius,8,0,0,0
