country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0.334,0,4.778
Albania,8,5.212,0,290.5
Algeria,9,0.274,0,25.153
Andorra,3,0,0,983.628
Angola,4,0.03,0,4.047
Antigua and Barbuda,5,0,0,0
Argentina,0,5.708,0,212.586
Armenia,1,10.124,0,562.561
Australia,5,0,0,0.549
Austria,3,11.991,76.279,740.362
Azerbaijan,8,2.564,0,312.55
Bahamas,6,0,0,48.316
Bahrain,6,0.588,0,88.153
Bangladesh,2,0.103,0,13.814
Barbados,5,0,0,0
Belarus,0,0.741,0,154.191
Belgium,8,13.46,108.373,294.747
Belize,6,12.575,0,95.568
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,2,0.942,0,8.395
Bosnia and Herzegovina,8,17.069,0,377.04
Botswana,5,0,0,0
Brazil,0,2.597,0,180.641
Brunei,5,0,0,0
Bulgaria,1,18.565,55.12,573.222
Burkina Faso,5,0,0,0
Burundi,7,0,0,0.673
Cambodia,5,0,0,0.06
Cameroon,5,0,0,0
Canada,0,1.881,0,132.133
Cape Verde,0,0,0,125.902
Central African Republic,7,0,0,0.828
Chad,5,0,0,0.365
Chile,6,2.511,0,82.286
China,5,0,0,0.029
Colombia,0,3.302,0,156.32
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,8,1.767,0,233.014
Cote d'Ivoire,5,0,0,0.607
Croatia,3,13.885,0,720.538
Cuba,4,0,0,3.355
Cyprus,8,2.283,0,264.871
Czechia,1,13.727,80.306,542.348
Democratic Republic of Congo,7,0.011,0,1.351
Denmark,0,0.863,6.733,217.016
Djibouti,7,0,0,2.024
Dominica,5,0,0,0
Dominican Republic,6,0.461,0,55.402
Ecuador,9,1.247,0,33.668
Egypt,4,0.127,0,3.547
El Salvador,9,0.463,0,21.738
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,8,0.754,12.061,272.137
Eswatini,9,0,0,24.996
Ethiopia,4,0.113,0,3.932
Fiji,5,0,0,0
Finland,6,0.18,1.805,83.202
France,8,17.465,69.952,356.148
Gabon,2,0,0,6.739
Gambia,5,0,0,0.414
Georgia,3,10.278,0,944.556
Germany,8,3.055,0,269.658
Ghana,5,0,0,0
Greece,8,6.908,0,244.746
Grenada,9,0,0,44.437
Guatemala,9,0.949,0,38.57
Guinea,7,0,0,2.284
Guinea-Bissau,5,0,0,0
Guyana,9,0,0,36.869
Haiti,5,0,0,0.263
Honduras,4,1.413,0,6.361
Hungary,1,9.938,0,459.611
