country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0.128,0,6.499
Albania,0,3.822,0,273.125
Algeria,3,0.41,0,23.329
Andorra,9,0,0,621.239
Angola,6,0.03,0,6.45
Antigua and Barbuda,8,0,0,0
Argentina,0,4.093,0,223.406
Armenia,7,10.462,0,512.953
Australia,8,0,0,0.275
Austria,9,6.884,75.835,776.67
Azerbaijan,0,2.268,0,256.135
Bahamas,5,0,0,63.573
Bahrain,5,0,0,79.338
Bangladesh,1,0.182,0,14.354
Barbados,6,0,0,3.48
Belarus,2,0.741,0,146.254
Belgium,7,14.755,110.961,386.294
Belize,2,5.03,0,150.897
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,1,1.199,0,16.02
Bosnia and Herzegovina,7,19.507,0,359.667
Botswana,0,0.425,0,208.792
Brazil,2,2.851,0,168.979
Brunei,8,0,0,0
Bulgaria,9,17.126,49.507,561.133
Burkina Faso,8,0,0,0.765
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,3,0.075,0,23.808
Canada,2,2.014,0,127.02
Cape Verde,2,0,0,147.485
Central African Republic,8,0,0,1.449
Chad,8,0,0,0.244
Chile,5,3.034,0,76.061
China,8,0,0,0.02
Colombia,2,3.891,0,147.142
Comoros,8,0,0,1.15
Congo,3,0.181,0,21.203
Costa Rica,0,2.159,0,239.296
Cote d'Ivoire,8,0,0,1.441
Croatia,9,11.936,0,770.717
Cuba,8,0,0,1.854
Cyprus,7,0,0,305.971
Czechia,9,12.513,85.256,604.259
Democratic Republic of Congo,8,0,0,1.005
Denmark,0,0.518,7.078,223.922
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,5,0.737,0,94.58
Ecuador,4,1.19,0,56.453
Egypt,6,0.127,0,3.342
El Salvador,3,0.771,0,22.201
Equatorial Guinea,8,0,0,0
Eritrea,6,0,0,2.538
Estonia,7,0.754,11.308,309.829
Eswatini,1,0,0,10.343
Ethiopia,6,0.052,0,4.341
Fiji,8,0,0,0
Finland,5,0,0,63.349
France,7,6.572,71.04,327.529
Gabon,1,0.449,0,14.377
Gambia,8,0,0,0
Georgia,9,9.526,0,926.758
Germany,0,3.246,0,286.94
Ghana,6,0,0,5.6
Greece,7,5.661,0,309.602
Grenada,8,0,0,0
Guatemala,4,2.344,0,38.235
Guinea,8,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,5,1.271,0,78.824
Haiti,8,0,0,1.491
Honduras,8,0,0,0
Hungary,7,9.523,0,467.064
Iceland,1,0,0,14.652
India,3,0.423,0,33.248
Indonesia,1,0.355,0,17.541
International,8,0,0,0
Iran,2,5.667,0,157.43
Iraq,4,0.97,0,59.022
Ireland,5,0.81,6.481,84.046
Israel,5,0.924,0,88.96
Italy,9,10.8,61.394,598.328
Jamaica,3,0.675,0,23.302
Japan,3,0.095,0,18.834
Jordan,9,8.233,0,536.011
Kazakhstan,4,0.107,0,52.885
Kenya,3,0.316,0,27.133
Kosovo,7,7.243,0,417.535
Kuwait,2,0.468,0,113.568
Kyrgyzstan,5,0.766,0,64.682
Laos,8,0,0,0
Latvia,0,2.121,0,194.041
Lebanon,0,2.344,0,279.689
Lesotho,6,0,0,3.268
Liberia,8,0,0,2.175
Libya,5,1.31,0,78.733
Liechtenstein,9,0,0,550.646
Lithuania,9,6.612,0,617.862
Luxembourg,9,9.585,68.693,1070.329
Madagascar,8,0,0,0
Malawi,8,0,0,0.157
Malaysia,4,0.124,0,39.857
Maldives,2,0,0,125.8
Mali,6,0.049,0,2.963
Malta,7,2.265,0,317.073
Marshall Islands,8,0,0,0
Mauritania,6,0.215,0,5.162
Mauritius,8,0,0,0
Mexico,4,4.467,0,34.685
Moldova,7,4.71,0,357.465
Monaco,0,0,0,203.853
Mongolia,1,0,0,15.252
Montenegro,9,9.553,0,869.341
Morocco,2,2.086,0,123.515
Mozambique,6,0.032,0,3.007
Myanmar,3,0.478,0,28.671
Namibia,3,0.394,0,20.465
Nepal,5,0.583,0,72.177
Netherlands,7,4.319,34.666,335.048
New Zealand,8,0,0,0.622
Nicaragua,8,0,0,0
Niger,8,0,0,0.165
Nigeria,8,0.01,0,0.708
North Macedonia,9,12.48,0,575.027
Norway,2,0.922,0,123.772
Oman,4,0.979,0,45.235
Pakistan,1,1.417,0,12.395
Palestine,0,1.764,0,217.587
Panama,0,3.476,0,291.093
Papua New Guinea,8,0,0,0
Paraguay,2,1.682,0,120.014
Peru,8,0,0,0
Philippines,1,0.374,0,12.165
Poland,9,16.831,0,633.478
Portugal,9,6.767,44.916,685.908
Qatar,5,0,0,72.196
Romania,9,8.681,58.791,525.427
Russia,2,3.132,0,159.914
Rwanda,8,0,0,2.239
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,2,0,0,108.915
Saint Vincent and the Grenadines,1,0,0,9.013
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,3,0,0,31.94
Saudi Arabia,1,0.546,0,9.163
Senegal,8,0,0,0.717
Serbia,9,4.262,0,897.776
Seychelles,3,0,0,30.506
Sierra Leone,8,0,0,0
Singapore,8,0,0,0.684
Slovakia,7,0,0,304.965
Slovenia,9,21.646,97.646,995.704
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,4,1.939,0,42.388
South Korea,6,0.059,0,7.08
South Sudan,8,0,0,0
Spain,7,5.39,66.838,347.194
Sri Lanka,3,0.187,0,20.501
Sudan,6,0.091,0,5.747
Suriname,6,0,0,3.409
Sweden,7,1.881,0,456.37
Switzerland,9,13.172,0,578.535
Syria,6,0.286,0,4.114
Taiwan,8,0,0,0.084
Tajikistan,6,0,0,4.299
Tanzania,8,0,0,0
Thailand,8,0,0,0.057
Timor,8,0,0,0
Togo,8,0,0,2.295
Trinidad and Tobago,4,0,0,37.871
Tunisia,8,0,0,0
Turkey,4,1.458,0,53.854
Uganda,6,0.022,0,5.313
Ukraine,7,6.014,0,311.659
United Arab Emirates,2,0.202,0,116.578
United Kingdom,7,7.395,21.006,337.861
United States,9,6.006,47.622,568.071
Uruguay,3,0.288,0,23.318
Uzbekistan,8,0,0,1.882
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,1,0.106,0,11.078
Vietnam,8,0,0,0.041
Yemen,8,0.034,0,0.101
Zambia,6,0,0,3.808
Zimbabwe,6,0.269,0,4.373
