country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,9,0,0,0.411
Albania,7,1.737,0,42.741
Algeria,2,0.228,0,6.933
Andorra,1,0,0,207.08
Angola,3,0.061,0,2.16
Antigua and Barbuda,9,0,0,0
Argentina,1,5.797,0,236.394
Armenia,5,1.35,0,64.119
Australia,3,0.431,0,2.784
Austria,7,0,3.109,39.638
Azerbaijan,8,0.197,0,13.019
Bahamas,9,0,0,0
Bahrain,1,2.938,0,389.049
Bangladesh,8,0.176,0,11.713
Barbados,3,0,0,3.48
Belarus,0,0.529,0,19.366
Belgium,7,0.173,4.487,54.359
Belize,6,5.03,0,128.263
Benin,9,0,0,0
Bhutan,4,0,0,1.296
Bolivia,5,4.712,0,68.448
Bosnia and Herzegovina,5,0.914,0,103.023
Botswana,6,0.85,0,118.216
Brazil,1,4.178,0,235.995
Brunei,9,0,0,0
Bulgaria,0,1.007,8.059,25.761
Burkina Faso,4,0,0,1.579
Burundi,9,0,0,0.252
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,8,0.026,0,16.268
Cape Verde,6,0,0,134.895
Central African Republic,9,0,0,0
Chad,9,0,0,0.304
Chile,5,3.766,0,102.949
China,9,0,0,0.015
Colombia,6,5.306,0,166.834
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,1,1.767,0,239.885
Cote d'Ivoire,3,0,0,2.313
Croatia,5,0.244,0,81.359
Cuba,2,0,0,4.591
Cyprus,2,0,0,4.567
Czechia,5,0.28,4.669,74.424
Democratic Republic of Congo,9,0,0,0.268
Denmark,0,0.173,0.518,30.04
Djibouti,9,0,0,0
Dominica,9,0,0,0
Dominican Republic,9,0,0,0
Ecuador,7,1.474,0,46.194
Egypt,4,0.156,0,1.534
El Salvador,8,0.771,0,15.263
Equatorial Guinea,2,0,0,4.989
Eritrea,9,0,0,0
Estonia,8,0,0,11.308
Eswatini,7,0,0,51.717
Ethiopia,8,0.209,0,11.334
Fiji,9,0,0,0
Finland,2,0,0.18,4.512
France,6,0.276,7.155,138.601
Gabon,0,0,0,28.305
Gambia,2,0,0,7.862
Georgia,2,0,0,7.019
Germany,8,0.06,0,17.223
Ghana,4,0.097,0,2.06
Greece,0,0.096,0,19.38
Grenada,9,0,0,0
Guatemala,7,1.172,0,38.067
Guinea,2,0,0,5.33
Guinea-Bissau,0,2.033,0,20.325
Guyana,9,0,0,0
Haiti,3,0.175,0,2.192
Honduras,5,3.029,0,64.616
Hong Kong,9,0,0,0
Hungary,7,0.104,0,47.514
Iceland,0,0,0,20.513
India,5,0.789,0,62.632
Indonesia,8,0.3,0,11.951
International,9,0,0,0
Iran,0,1.405,0,24.121
Iraq,6,2.088,0,125.204
Ireland,0,0,1.418,19.644
Israel,1,1.386,0,303.043
Italy,0,0.182,2.001,28.646
Jamaica,0,0.338,0,22.964
Japan,2,0.142,0,4.649
Jordan,2,0.098,0,6.665
Kazakhstan,0,0.213,0,30.357
Kenya,3,0.074,0,3.329
Kosovo,5,1.552,0,61.57
Kuwait,1,0.234,0,202.549
Kyrgyzstan,8,0.153,0,9.81
Laos,9,0,0,0
Latvia,3,0.53,0,3.181
Lebanon,5,0.586,0,77.211
Lesotho,0,0,0,29.408
Liberia,9,0,0,0
Libya,5,1.164,0,97.798
Liechtenstein,9,0,0,0
Lithuania,8,0,0,9.551
Luxembourg,5,0,0,68.693
Madagascar,3,0.036,0,2.925
Malawi,4,0,0,0.784
Malaysia,9,0,0,0.34
Maldives,6,0,0,148
Mali,9,0,0,0.346
Malta,7,0,0,43.031
