country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0.437,0,10.635
Albania,3,0,0,6.255
Algeria,4,0.16,0,4.264
Andorra,9,0,0,0
Angola,9,0,0,0
Antigua and Barbuda,9,0,0,0
Argentina,3,0.066,0,7.633
Armenia,1,1.012,0,62.094
Australia,5,0,0,0.627
Austria,3,0.222,5.219,5.663
Azerbaijan,3,0.099,0,9.961
Bahamas,9,0,0,0
Bahrain,6,1.175,0,226.26
Bangladesh,3,0.091,0,7.299
Barbados,9,0,0,0
Belarus,7,0.529,0,101.383
Belgium,8,4.832,31.407,30.717
Belize,9,0,0,0
Benin,9,0,0,0
Bhutan,5,0,0,1.296
Bolivia,0,1.028,0,17.562
Bosnia and Herzegovina,3,1.829,0,5.486
Botswana,9,0,0,0
Brazil,1,4.53,0,80.57
Brunei,9,0,0,0
Bulgaria,3,0.432,7.052,5.469
Burkina Faso,9,0,0,0.335
Burundi,9,0,0,0
Cambodia,9,0,0,0
Cameroon,3,0.038,0,5.688
Canada,2,2.305,0,31.212
Cape Verde,2,0,0,19.785
Central African Republic,2,0,0,32.714
Chad,5,0.122,0,1.766
Chile,7,1.36,0,130.884
China,9,0,0,0.006
Colombia,0,0.413,0,11.91
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,4,0.196,0,2.552
Cote d'Ivoire,5,0,0,1.744
Croatia,9,0.244,0,0.244
Cuba,5,0,0,0.883
Cyprus,4,0,0,3.425
Czechia,4,0.187,3.268,5.136
Democratic Republic of Congo,5,0,0,0.625
Denmark,0,0,5.525,13.466
Djibouti,2,1.012,0,25.304
Dominica,9,0,0,0
Dominican Republic,2,0.184,0,38.625
Ecuador,1,14.51,0,54.696
Egypt,4,0.205,0,3.899
El Salvador,0,0.308,0,15.109
Equatorial Guinea,3,0,0,7.84
Eritrea,9,0,0,0
Estonia,3,0.754,4.523,6.031
Eswatini,4,0,0,2.586
Ethiopia,9,0,0,0.13
Fiji,9,0,0,0
Finland,0,1.083,5.775,14.98
France,8,1.593,33.122,9.744
Gabon,1,0,0,47.176
Gambia,9,0,0,0
Georgia,5,0,0,1.003
Germany,3,0.155,0,9.011
Ghana,4,0.129,0,3.476
Greece,4,0.384,0,3.838
Grenada,3,0,0,8.887
Guatemala,3,0.056,0,6.977
Guinea,9,0,0,0
Guinea-Bissau,9,0,0,0
Guyana,4,0,0,3.814
Haiti,4,0,0,3.245
Honduras,0,0.101,0,14.337
Hungary,4,0.621,0,3.83
Iceland,9,0,0,0
India,4,0.075,0,2.744
Indonesia,5,0.121,0,1.791
International,9,0,0,0
Iran,2,0.571,0,25.026
Iraq,5,0.05,0,1.243
Ireland,2,2.43,11.341,26.125
Israel,5,0,0,1.386
Italy,8,4.003,13.364,13.05
Jamaica,5,0,0,0.675
Japan,9,0.142,0,0.411
Jordan,5,0,0,0.98
Kazakhstan,3,0.107,0,6.284
Kenya,9,0.056,0,0.428
Kosovo,3,0,0,9.313
Kuwait,6,1.873,0,207.233
Kyrgyzstan,4,0.307,0,4.445
Laos,9,0,0,0
Latvia,4,0,0,4.241
Lebanon,5,0,0,0.733
Lesotho,9,0,0,0
Liberia,5,0,0,0.791
Libya,9,0,0,0
Liechtenstein,9,0,0,0
Lithuania,4,0,0,4.408
Luxembourg,8,1.598,23.963,12.78
Madagascar,9,0,0,0.289
Malawi,9,0,0,0
Malaysia,5,0,0,1.112
Maldives,7,0,0,90.65
Mali,5,0,0,1.333
Malta,2,0,0,22.648
Marshall Islands,9,0,0,0
Mauritania,5,0.215,0,1.936
Mauritius,9,0,0,0
Mexico,0,2.249,0,18.901
Moldova,1,1.983,0,47.596
Monaco,9,0,0,0
Mongolia,9,0,0,0
Montenegro,9,0,0,0
Morocco,5,0,0,1.219
Mozambique,9,0,0,0.128
Myanmar,9,0,0,0.018
Namibia,9,0,0,0
Nepal,5,0,0,0.618
Netherlands,8,3.093,20.134,11.672
New Zealand,9,0,0,0
Nicaragua,9,0,0,0
Niger,9,0.041,0,0.372
Nigeria,5,0.019,0,1.397
North Macedonia,3,0.96,0,8.16
Norway,4,0,0,4.243
Oman,1,0.392,0,55.614
Pakistan,9,0,0,0
Palestine,9,0,0,0
Panama,2,1.391,0,34.764
Papua New Guinea,9,0,0,0
Paraguay,5,0,0,0.701
Peru,7,3.791,0,118.01
Philippines,5,0.146,0,1.962
Poland,0,0.634,0,10.595
Portugal,2,0.588,10.984,25.891
Qatar,6,0,0,400.2
Romania,3,0.884,11.384,9.876
Russia,1,0.774,0,72.622
Rwanda,9,0,0,0
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,7,0,0,117.862
Sao Tome and Principe,9,0,0,0
Saudi Arabia,1,0.259,0,66.267
Senegal,3,0.119,0,7.226
Serbia,3,0.147,0,9.405
Seychelles,9,0,0,0
Sierra Leone,4,0.125,0,4.889
Singapore,7,0,0,135.548
Slovakia,9,0,0,0.549
Slovenia,9,0,3.367,0.481
Solomon Islands,9,0,0,0
Somalia,9,0,0,0
South Africa,0,0.152,0,13.236
South Korea,9,0.039,0,0.371
South Sudan,4,0.357,0,2.948
Spain,0,2.952,0,13.753
Sri Lanka,9,0,0,0.467
Sudan,4,0.023,0,3.33
Suriname,9,0,0,0
Sweden,1,4.852,0,68.124
Switzerland,3,0.693,0,5.893
Syria,9,0,0,0.114
Taiwan,9,0,0,0
Tajikistan,2,0.419,0,22.123
Tanzania,9,0,0,0
Thailand,9,0,0,0.1
Timor,9,0,0,0
Togo,4,0,0,3.02
Trinidad and Tobago,9,0,0,0
Tunisia,9,0,0,0.254
Turkey,2,0.569,0,20.252
Uganda,5,0,0,0.94
Ukraine,0,0.457,0,11.044
United Arab Emirates,1,0.202,0,75.528
United Kingdom,2,5.17,19.179,37.136
United States,1,5.027,31.673,76.298
Uruguay,4,0,0,2.303
Uzbekistan,5,0,0,1.225
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,9,0,0,0.141
Vietnam,9,0,0,0.021
Yemen,5,0.101,0,0.704
Zambia,9,0,0,0
Zimbabwe,9,0,0,0.336
