country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0.103,0,2.877
Albania,9,1.042,0,23.629
Algeria,6,0.251,0,13.546
Andorra,3,0,0,64.712
Angola,8,0.091,0,1.004
Antigua and Barbuda,8,0,0,0
Argentina,0,2.168,0,127.932
Armenia,0,5.4,0,148.149
Australia,6,0.196,0,16
Austria,6,0.111,1.999,11.325
Azerbaijan,2,0.888,0,38.563
Bahamas,3,0,0,63.573
Bahrain,4,0.588,0,188.648
Bangladesh,6,0.255,0,16.662
Barbados,8,0,0,0
Belarus,6,0.635,0,18.308
Belgium,9,0.259,3.538,31.839
Belize,7,0,0,2.515
Benin,5,0.247,0,7.259
Bhutan,8,0,0,0
Bolivia,0,4.712,0,152.317
Bosnia and Herzegovina,0,1.219,0,99.975
Botswana,8,0,0,0
Brazil,1,6.041,0,319.252
Brunei,8,0,0,0
Bulgaria,2,1.151,4.461,47.493
Burkina Faso,8,0,0,0.048
Burundi,8,0,0,0
Cambodia,8,0,0,0.06
Cameroon,8,0,0,0
Canada,5,0.132,0,8.399
Cape Verde,3,0,0,84.534
Central African Republic,7,0.414,0,2.692
Chad,8,0,0,0
Chile,3,2.354,0,89.924
China,8,0,0,0.138
Colombia,0,4.068,0,145.235
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,0,0.589,0,107.968
Cote d'Ivoire,5,0,0,7.658
Croatia,9,0.487,0,26.308
Cuba,7,0,0,1.148
Cyprus,8,0,0,0
Czechia,9,0.374,1.961,22.971
Democratic Republic of Congo,8,0.011,0,1.027
Denmark,5,0,0.691,8.287
Djibouti,7,2.024,0,3.036
Dominica,8,0,0,0
Dominican Republic,0,0.553,0,114.861
Ecuador,3,2.947,0,58.947
Egypt,5,0.401,0,6.518
El Salvador,3,1.696,0,60.59
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,7,0,1.508,2.262
Eswatini,2,0.862,0,37.926
Ethiopia,7,0.07,0,3.932
Fiji,8,0,0,0
Finland,7,0,0,1.985
France,6,0.107,6.434,15.29
Gabon,3,0.449,0,69.64
Gambia,6,0.414,0,14.069
Georgia,5,0,0,6.016
Germany,5,0.036,0,6.672
Ghana,9,0,0,21.981
Greece,7,0.288,0,2.782
Grenada,8,0,0,0
Guatemala,2,2.344,0,50.571
Guinea,5,0,0,7.234
Guinea-Bissau,8,0,0,0
Guyana,6,0,0,13.985
Haiti,5,0.263,0,5.876
Honduras,3,1.817,0,76.429
Hungary,7,0,0,1.967
Iceland,7,0,0,2.93
India,9,0.818,0,33.13
Indonesia,5,0.508,0,6.881
International,8,0,0,0
Iran,9,2.607,0,30.788
Iraq,3,2.287,0,67.276
Ireland,7,0.203,1.215,3.443
Israel,4,0.693,0,236.149
Italy,5,0.149,0.794,4.631
Jamaica,7,0,0,2.026
Japan,5,0.016,0,5.321
Jordan,8,0,0,0.686
Kazakhstan,8,0,0,0
Kenya,6,0.186,0,11.846
Kosovo,0,3.104,0,124.691
Kuwait,4,1.171,0,175.855
Kyrgyzstan,0,4.905,0,111.738
Laos,8,0,0,0
Latvia,7,0,0,2.121
Lebanon,6,0.293,0,18.167
Lesotho,8,0,0,0
Liberia,7,0,0,1.186
Libya,6,0.437,0,12.807
Liechtenstein,8,0,0,0
Lithuania,8,0,0,0.735
Luxembourg,4,0,1.598,206.078
Madagascar,9,0.144,0,22.173
Malawi,6,0.627,0,13.434
Malaysia,8,0,0,0.494
Maldives,0,0,0,109.15
Mali,8,0.049,0,0.839
Malta,5,0,0,4.53
Marshall Islands,8,0,0,0
Mauritania,5,0,0,9.033
Mauritius,8,0,0,0
Mexico,2,6.127,0,46.683
Moldova,3,1.239,0,88.251
Monaco,9,0,0,25.482
Mongolia,8,0,0,0
Montenegro,0,6.369,0,144.89
Morocco,5,0.135,0,5.96
Mozambique,8,0,0,0.672
Myanmar,8,0,0,0.037
Namibia,6,0,0,14.168
Nepal,7,0.069,0,3.432
Netherlands,5,0.175,1.634,9.805
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0.372
Nigeria,7,0.039,0,2.634
North Macedonia,3,4.8,0,64.799
Norway,8,0,0,1.107
Oman,1,2.35,0,325.068
Pakistan,5,0.145,0,7.981
Palestine,9,0.392,0,33.324
Panama,4,4.867,0,174.517
Papua New Guinea,8,-0.112,0,0.335
Paraguay,9,0.14,0,25.657
Peru,0,5.702,0,135.358
Philippines,6,0.055,0,13.734
Poland,5,0.159,0,10.041
Portugal,9,0.49,5.786,24.714
Qatar,0,1.041,0,153.069
Romania,2,1.403,15.231,53.541
Russia,2,1.131,0,40.086
Rwanda,7,0,0,2.625
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,6,0,0,18.027
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,5,0,0,4.563
Saudi Arabia,3,1.264,0,66.956
Senegal,5,0.179,0,8.122
Serbia,3,1.176,0,62.605
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0.501
Singapore,2,0,0,52.988
Slovakia,5,0,0,6.777
Slovenia,6,0.481,0.962,13.949
Solomon Islands,8,0,0,0
Somalia,7,0,0,1.636
South Africa,4,9.644,0,221.721
South Korea,7,0,0,1.151
South Sudan,8,0,0,0
Spain,9,0.043,0,29.024
Sri Lanka,8,0,0,1.027
Sudan,5,0.342,0,5.587
Suriname,3,0,0,76.709
Sweden,9,0.594,0,29.408
Switzerland,6,0,0,16.292
Syria,7,0.057,0,1.2
Taiwan,8,0,0,0.168
Tajikistan,5,0.105,0,5.033
Tanzania,8,0,0,0
Thailand,8,0,0,0.086
Timor,8,0,0,0
Togo,7,0.121,0,1.933
Trinidad and Tobago,7,0,0,1.429
Tunisia,8,0,0,0.423
Turkey,6,0.225,0,10.695
Uganda,8,0,0,0.066
Ukraine,6,0.366,0,19.23
United Arab Emirates,9,0.101,0,23.862
United Kingdom,5,0.25,1.62,8.293
United States,4,3.686,31.592,217.264
Uruguay,5,0.288,0,6.045
Uzbekistan,6,0.09,0,14.879
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,6,0.141,0,13.715
Vietnam,8,0,0,0.072
Yemen,8,0.067,0,0.369
Zambia,6,0,0,10.716
Zimbabwe,6,0,0,14.398
