country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0.077,0,4.804
Albania,6,0.347,0,2.432
Algeria,6,0.137,0,3.603
Andorra,3,0,0,25.885
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,6,0.089,0,3.164
Armenia,3,0.675,0,45.221
Australia,1,0.078,0,0.549
Austria,0,0.444,14.212,5.552
Azerbaijan,6,0.099,0,3.748
Bahamas,6,0,0,2.543
Bahrain,5,0,0,69.935
Bangladesh,6,0.03,0,3.425
Barbados,6,0,0,3.48
Belarus,5,0.529,0,89.53
Belgium,5,8.024,64.627,56.948
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,0,0.257,0,4.883
Bosnia and Herzegovina,9,1.219,0,24.384
Botswana,7,0,0,0
Brazil,3,2.319,0,35.294
Brunei,7,0,0,0
Bulgaria,0,0.288,5.757,8.491
Burkina Faso,4,0,0,0.191
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,3,4.107,0,42.181
Cape Verde,9,0,0,12.59
Central African Republic,7,0,0,0
Chad,8,0.183,0,1.278
Chile,5,0.575,0,59.531
China,7,0,0,0.008
Colombia,0,0.295,0,5.896
Comoros,8,0,0,1.15
Congo,6,0.181,0,2.356
Costa Rica,8,0,0,1.178
Cote d'Ivoire,8,0,0,1.403
Croatia,6,0.487,0,3.41
Cuba,6,0.265,0,3.002
Cyprus,0,0,0,7.992
Czechia,0,0.84,5.603,9.618
Democratic Republic of Congo,1,0.011,0,0.904
Denmark,3,1.554,10.704,25.897
Djibouti,9,0,0,12.146
Dominica,7,0,0,0
Dominican Republic,3,0.737,0,29.499
Ecuador,9,0.964,0,14.68
Egypt,6,0.117,0,2.629
El Salvador,6,0.154,0,2.775
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,9,1.508,6.785,17.338
Eswatini,0,0,0,7.758
Ethiopia,7,0,0,0.009
Fiji,7,0,0,0
Finland,9,0.902,8.663,16.063
France,3,4.428,60.469,11.582
Gabon,7,0,0,0
Gambia,4,0,0,0.414
Georgia,0,0,0,5.515
Germany,9,1.862,0,17.545
Ghana,9,0.032,0,12.969
Greece,8,0.096,0,1.439
Grenada,7,0,0,0
Guatemala,6,0,0,2.344
Guinea,9,0,0,10.965
Guinea-Bissau,7,0,0,0
Guyana,0,1.271,0,5.085
Haiti,4,0.175,0,0.438
Honduras,6,0.505,0,3.332
Hong Kong,7,0,0,0
Hungary,0,1.242,0,4.969
Iceland,7,0,0,0
India,8,0.054,0,1.305
Indonesia,8,0.029,0,1.269
International,7,0,0,0
Iran,9,0.845,0,11.703
Iraq,8,0.025,0,2.039
Ireland,5,8.506,21.467,72.705
Israel,9,0.693,0,16.406
Italy,3,4.714,28.018,30.962
Jamaica,0,0.338,0,8.78
Japan,8,0.213,0,1.645
Jordan,4,0,0,0.196
Kazakhstan,9,0,0,14.06
Kenya,4,0.037,0,0.223
Kosovo,0,0,0,4.657
Kuwait,5,0.468,0,66.502
Kyrgyzstan,6,0,0,2.606
Laos,7,0,0,0
Latvia,0,0,0,4.771
Lebanon,1,0,0,0.586
Lesotho,7,0,0,0
Liberia,7,0,0,0
Libya,7,0.146,0,0
Liechtenstein,7,0,0,0
Lithuania,6,0,0,3.673
Luxembourg,3,1.598,38.34,23.963
Madagascar,7,0,0,0
Malawi,7,0,0,0.052
Malaysia,8,0.062,0,1.761
Maldives,2,0,0,351.499
Mali,4,0.049,0,0.395
Malta,0,0,4.53,4.53
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0
Mauritius,7,0,0,0
Mexico,9,0.985,0,11.052
Moldova,3,1.239,0,31.235
Monaco,7,0,0,0
Mongolia,7,0,0,0
Montenegro,7,0,0,0
Morocco,6,0.054,0,2.763
Mozambique,7,0,0,0
Myanmar,7,0,0,0.018
Namibia,7,0,0,0
Nepal,7,0,0,0
Netherlands,3,4.902,41.494,29.997
New Zealand,1,0,0,0.622
Nicaragua,4,0,0,0.151
Niger,4,0,0,0.248
Nigeria,1,0.034,0,0.99
North Macedonia,9,1.92,0,11.04
Norway,0,0.553,0,5.165
Oman,9,0.196,0,14.491
Pakistan,0,0.145,0,5.872
Palestine,7,0,0,0
Panama,3,2.318,0,35.691
Papua New Guinea,7,0,0,0
Paraguay,6,0.14,0,3.785
Peru,5,3.276,0,92.352
Philippines,6,0.091,0,2.519
Poland,0,0.528,0,6.262
Portugal,5,1.569,16.868,52.958
Qatar,2,0,0,293.295
Romania,9,1.248,11.488,13.619
Russia,3,0.692,0,48.645
Rwanda,8,0,0,1.39
