country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0,0,1.028
Albania,2,2.085,0,169.921
Algeria,6,0.296,0,14.39
Andorra,7,0,0,0
Angola,7,0.03,0,3.682
Antigua and Barbuda,7,0,0,0
Argentina,2,8.187,0,260.777
Armenia,4,10.124,0,745.807
Australia,7,0,0,0.314
Austria,4,7.994,47.855,717.712
Azerbaijan,3,1.677,0,144.489
Bahamas,7,0,0,0
Bahrain,3,0,0,139.282
Bangladesh,6,0.091,0,8.92
Barbados,6,0,0,10.439
Belarus,3,0.317,0,104.875
Belgium,4,16.221,125.889,750.931
Belize,3,2.515,0,98.083
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,6,1.114,0,12.165
Bosnia and Herzegovina,4,16.764,0,585.525
Botswana,7,0,0,0
Brazil,2,4.276,0,193.621
Brunei,7,0,0,0
Bulgaria,4,8.347,36.987,552.498
Burkina Faso,7,0,0,0.574
Burundi,7,0,0,0
Cambodia,7,0,0,0.12
Cameroon,7,0,0,0
Canada,3,1.616,0,142.891
Cape Verde,3,5.396,0,134.895
Central African Republic,7,0,0,0
Chad,7,0,0,0.548
Chile,3,2.406,0,94.579
China,7,0,0,0.027
Colombia,2,3.852,0,191.734
Comoros,7,0,0,0
Congo,6,0,0,5.618
Costa Rica,2,1.767,0,206.12
Cote d'Ivoire,7,0,0,0.455
Croatia,4,8.282,0,703.974
Cuba,7,0.088,0,3.885
Cyprus,2,0,0,255.737
Czechia,5,14.38,112.616,1078.721
Democratic Republic of Congo,7,0,0,0.748
Denmark,2,0.863,3.971,246.366
Djibouti,6,0,0,5.061
Dominica,7,0,0,0
Dominican Republic,0,0.092,0,43.879
Ecuador,0,1.757,0,41.093
Egypt,7,0.137,0,2.189
El Salvador,1,0.771,0,28.368
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,2,0,4.523,181.676
Eswatini,6,0,0,7.758
Ethiopia,7,0.035,0,3.088
Fiji,7,0,0,0
Finland,0,0.18,2.346,48.008
France,5,12.685,66.198,930.347
Gabon,6,0,0,7.638
Gambia,7,0.414,0,1.241
Georgia,4,5.515,0,695.633
Germany,2,1.552,0,272.367
Ghana,7,0,0,0
Greece,2,1.247,0,234.768
Grenada,7,0,0,0
Guatemala,1,1.563,0,36.449
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,0,3.814,0,81.367
Haiti,7,0,0,1.579
Honduras,1,0.505,0,23.121
Hungary,8,10.662,0,487.456
Iceland,0,0,11.722,64.469
India,1,0.418,0,36.49
Indonesia,6,0.344,0,13.812
International,7,0,0,0
Iran,3,5.048,0,105.533
Iraq,3,1.715,0,88.707
Ireland,3,1.418,7.493,99.64
Israel,0,1.849,0,79.833
Italy,4,7.377,41.596,625.221
Jamaica,1,0.338,0,17.898
Japan,6,0.032,0,9.267
Jordan,4,6.567,0,527.681
Kazakhstan,0,0,0,43.778
Kenya,1,0.391,0,20.624
Kosovo,8,6.209,0,376.661
Kuwait,2,1.171,0,193.183
Kyrgyzstan,0,0.46,0,67.288
Laos,7,0,0,0
Latvia,2,3.711,0,189.269
Lebanon,8,2.491,0,313.826
Lesotho,7,0,0,1.867
Liberia,7,0,0,0.395
Libya,3,1.164,0,146.115
Liechtenstein,5,0,0,1284.841
Lithuania,4,2.204,0,608.311
Luxembourg,5,4.793,65.498,1052.756
Madagascar,7,0,0,0
Malawi,7,0,0,0.105
Malaysia,0,0.062,0,54.224
Maldives,0,1.85,0,72.15
Mali,7,0,0,1.185
Malta,2,6.794,0,292.16
Marshall Islands,7,0,0,0
Mauritania,6,0,0,5.807
Mauritius,7,0,0,0
Mexico,0,4.274,0,46.001
Moldova,2,3.966,0,231.782
Monaco,4,0,0,611.558
Mongolia,7,0,0,0.305
Montenegro,5,0,0,869.341
Morocco,3,1.842,0,146.245
Mozambique,7,0.064,0,3.007
Myanmar,1,0.441,0,24.665
Namibia,1,0,0,20.859
Nepal,3,0.618,0,99.839
Netherlands,8,6.887,38.226,424.865
New Zealand,7,0,0,0.415
Nicaragua,7,0,0,0
Niger,7,0,0,0.165
Nigeria,7,0,0,1.082
North Macedonia,4,5.76,0,540.948
Norway,3,0.184,0,111.783
Oman,7,0,0,0
Pakistan,6,0.091,0,6.8
Palestine,3,0.588,0,108.597
