country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0.231,0,5.549
Albania,5,3.475,0,227.952
Algeria,3,0.525,0,24.743
Andorra,4,0,0,1371.902
Angola,6,0.03,0,3.012
Antigua and Barbuda,6,0,0,10.212
Argentina,0,5.023,0,200.085
Armenia,7,9.449,0,602.382
Australia,6,0,0,0.314
Austria,7,11.769,78.278,613.564
Azerbaijan,1,3.156,0,365.414
Bahamas,3,0,0,33.058
Bahrain,2,0.588,0,95.205
Bangladesh,3,0.225,0,13.917
Barbados,6,0,0,10.439
Belarus,0,0.952,0,165.409
Belgium,5,12.252,89.218,221.319
Belize,5,5.03,0,231.376
Benin,6,0,0,0
Bhutan,6,0,0,3.888
Bolivia,6,0.514,0,9.766
Bosnia and Herzegovina,5,15.545,0,281.637
Botswana,2,0,0,113.113
Brazil,0,3.251,0,176.958
Brunei,6,0,0,0
Bulgaria,7,23.315,61.884,513.496
Burkina Faso,6,0,0,0
Burundi,6,0,0,0.336
Cambodia,6,0,0,0
Cameroon,6,0,0,4.031
Canada,0,2.252,0,150.468
Cape Verde,2,1.799,0,79.138
Central African Republic,6,0,0,0.414
Chad,6,0,0,0.365
Chile,2,5.074,0,82.129
China,6,0,0,0.06
Colombia,0,3.125,0,186.625
Comoros,6,0,0,3.45
Congo,6,0,0,0
Costa Rica,5,0.982,0,239.885
Cote d'Ivoire,6,0,0,1.175
Croatia,4,12.423,0,976.55
Cuba,6,0,0,4.326
Cyprus,5,1.142,0,251.171
Czechia,7,15.688,69.381,588.758
Democratic Republic of Congo,6,0.022,0,1.172
Denmark,0,1.554,7.251,205.621
Djibouti,6,0,0,6.073
Dominica,6,0,0,0
Dominican Republic,0,0.184,0,140.672
Ecuador,8,1.587,0,51.465
Egypt,6,0.107,0,3.596
El Salvador,6,1.85,0,0
Equatorial Guinea,6,0,0,6.415
Eritrea,6,0,0,2.256
Estonia,5,1.508,15.831,312.09
Eswatini,8,0,0,49.131
Ethiopia,6,0.07,0,4.871
Fiji,6,0,0,0
Finland,2,0,0,89.519
France,5,5.224,61.373,209.319
Gabon,6,0,0,0
Gambia,6,0,0,0.414
Georgia,4,9.776,0,952.829
Germany,5,5.132,0,261.995
Ghana,6,0,0,0
Greece,0,9.498,0,193.609
Grenada,6,0,0,0
Guatemala,8,1.451,0,38.849
Guinea,6,0,0,1.523
Guinea-Bissau,6,0,0,0
Guyana,8,2.543,0,50.854
Haiti,6,0,0,0.702
Honduras,8,0.404,0,57.044
Hungary,7,11.904,0,658.361
Iceland,3,0,5.861,32.234
India,3,0.357,0,31.219
Indonesia,3,0.464,0,17.977
International,6,0,0,0
Iran,0,5.739,0,166.216
Iraq,8,0.97,0,61.732
Ireland,8,0.608,7.291,62.173
Israel,2,1.04,0,125.353
Italy,7,13.595,63.61,479.658
Jamaica,3,0.338,0,17.898
Japan,3,0.103,0,19.687
Jordan,7,6.567,0,490.045
Kazakhstan,8,0.107,0,52.246
Kenya,3,0.186,0,14.506
Kosovo,1,7.761,0,400.978
Kuwait,2,0.234,0,77.273
Kyrgyzstan,8,0.766,0,57.785
Laos,6,0,0,0
Latvia,7,2.121,0,476.089
Lebanon,5,3.516,0,272.363
Lesotho,6,0,0,7.936
Liberia,6,0,0,2.57
Libya,2,2.183,0,88.775
Liechtenstein,7,0,0,655.531
Lithuania,4,6.245,0,772.144
Luxembourg,4,9.585,68.693,1234.872
Madagascar,6,0,0,0
Malawi,6,0,0,0.105
Malaysia,3,0.093,0,28.888
Maldives,8,0,0,64.75
Mali,6,0,0,2.173
Malta,1,6.794,0,344.25
Marshall Islands,6,0,0,0
Mauritania,6,0,0,9.033
Mauritius,6,0,0,0.786
Mexico,8,5.003,0,62.878
Moldova,1,4.958,0,419.191
Monaco,0,0,0,152.89
Mongolia,6,0,0,7.931
Montenegro,4,15.922,0,808.837
Morocco,2,2.167,0,113.193
Mozambique,6,0,0,5.279
Myanmar,3,0.662,0,30.123
Namibia,8,0.787,0,58.64
Nepal,8,0.789,0,55.394
Netherlands,5,4.377,32.915,268.75
New Zealand,6,0,0,1.452
Nicaragua,6,0,0,0
Niger,6,0,0,0.991
Nigeria,6,0,0,0.82
North Macedonia,7,14.4,0,555.348
Norway,2,0,0,88.541
Oman,6,0,0,0
Pakistan,3,0.244,0,14.093
Palestine,1,2.94,0,346.178
Panama,1,3.708,0,406.743
Papua New Guinea,6,0,0,0
Paraguay,2,1.823,0,89.59
Peru,6,0,0,0
Philippines,3,0.246,0,12.612
Poland,1,15.325,0,440.991
Portugal,7,8.042,50.605,625.986
Qatar,8,0,0,74.625
Romania,7,8.889,63.729,468.092
Russia,0,3.529,0,172.646
Rwanda,6,0,0,5.559
Saint Kitts and Nevis,6,0,0,0
