country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0.154,0,1.798
Albania,5,0.347,0,6.602
Algeria,6,0.228,0,2.052
Andorra,1,25.885,0,181.195
Angola,8,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,4,0.199,0,3.673
Armenia,3,0.337,0,14.849
Australia,8,0.039,0,0.98
Austria,3,0.999,25.759,12.214
Azerbaijan,4,0,0,5.523
Bahamas,8,0,0,0
Bahrain,2,0,0,84.039
Bangladesh,6,0.024,0,1.33
Barbados,0,3.48,0,3.48
Belarus,7,0.317,0,47.305
Belgium,1,24.418,101.988,211.741
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,4,0,0,3.684
Bosnia and Herzegovina,5,0.305,0,8.23
Botswana,8,0,0,0
Brazil,3,0.96,0,14.387
Brunei,8,0,0,0
Bulgaria,4,0.144,4.461,4.893
Burkina Faso,8,0.096,0,0.67
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,8,0.113,0,0
Canada,7,2.835,0,31.106
Cape Verde,2,0,0,80.937
Central African Republic,8,0,0,0.207
Chad,8,0,0,0
Chile,3,0.105,0,18.623
China,8,0.001,0,0.035
Colombia,6,0.079,0,2.476
Comoros,8,0,0,0
Congo,5,0,0,10.33
Costa Rica,6,0.196,0,1.57
Cote d'Ivoire,8,0,0,0
Croatia,5,0.487,0,9.013
Cuba,4,0.265,0,4.238
Cyprus,3,0,0,22.834
Czechia,3,0.467,7.19,9.805
Democratic Republic of Congo,8,0.011,0,0.145
Denmark,7,1.726,15.365,29.35
Djibouti,2,0,0,72.874
Dominica,8,0,0,0
Dominican Republic,7,0.553,0,30.236
Ecuador,3,1.077,0,14.453
Egypt,6,0.049,0,1.515
El Salvador,6,0,0,1.542
Equatorial Guinea,5,0,0,7.128
Eritrea,8,0,0,0.282
Estonia,3,3.015,7.538,20.354
Eswatini,8,0,0,0
Ethiopia,8,0,0,0.026
Fiji,8,0,0,0
Finland,3,1.444,13.536,13.717
France,1,22.03,96.992,49.331
Gabon,5,0,0,10.334
Gambia,8,0,0,0
Georgia,6,0,0,1.504
Germany,7,6.087,0,40.509
Ghana,8,0,0,0
Greece,6,0.096,0,2.111
Grenada,8,0,0,0
Guatemala,8,0,0,0.726
Guinea,4,0.076,0,3.122
Guinea-Bissau,6,0,0,2.541
Guyana,5,0,0,10.171
Haiti,8,0,0,0.088
Honduras,6,0.505,0,1.212
Hungary,5,1.242,0,6.936
Iceland,3,0,17.582,20.513
India,8,0.009,0,0.605
Indonesia,6,0.037,0,1.086
International,8,0,0,0
Iran,3,1.119,0,18.002
Iraq,8,0.025,0,0.373
Ireland,1,7.696,28.353,216.291
Israel,7,1.502,0,35.931
Italy,7,9.56,50.925,44.11
Jamaica,3,0.338,0,17.561
Japan,4,0.127,0,4.412
Jordan,8,0,0,0.392
Kazakhstan,4,0.107,0,3.355
Kenya,8,0.019,0,0.167
Kosovo,4,0,0,5.174
Kuwait,5,0,0,11.708
Kyrgyzstan,6,0,0,2.912
Laos,8,0,0,0
Latvia,4,0,0,4.771
Lebanon,6,0,0,2.491
Lesotho,8,0,0,0
Liberia,8,0,0,0
Libya,6,0,0,1.892
Liechtenstein,8,0,0,0
Lithuania,5,0.367,0,7.714
Luxembourg,1,3.195,55.913,105.435
Madagascar,8,0,0,0.072
Malawi,8,0,0,0
Malaysia,6,0.031,0,2.626
Maldives,4,0,0,3.7
Mali,8,0,0,0.198
Malta,3,0,4.53,13.589
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,8,0,0,0
Mexico,4,0.334,0,3.475
Moldova,7,1.487,0,28.508
Monaco,0,50.963,0,0
Mongolia,8,0,0,0
Montenegro,5,0,0,7.961
Morocco,4,0.027,0,3.685
Mozambique,8,0,0,0.032
Myanmar,8,0,0,0.202
Namibia,8,0,0,0
Nepal,8,0,0,0
Netherlands,1,11.088,68.34,42.953
New Zealand,4,0,0,4.147
Nicaragua,8,0,0,0
Niger,8,0,0,0.578
Nigeria,8,0.005,0,0.165
North Macedonia,7,0.48,0,31.679
Norway,3,2.029,0,21.582
Oman,3,0,0,18.995
Pakistan,6,0.077,0,2.427
Palestine,6,0,0,1.372
Panama,3,0.232,0,23.64
Papua New Guinea,8,0,0,0
Paraguay,8,0.14,0,0.28
Peru,7,0.728,0,35.545
Philippines,6,0.128,0,2.099
Poland,5,0.608,0,10.041
Portugal,2,3.138,20.399,63.06
Qatar,2,0,0,98.228
Romania,3,1.092,12.735,17.518
Russia,3,0.192,0,23.216
Rwanda,8,0,0,0.154
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,7,0,0,29.465
Sao Tome and Principe,8,0,0,0
Saudi Arabia,3,0.172,0,14.161
Senegal,8,0,0,0.896
Serbia,2,0.735,0,59.959
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0.251
Singapore,2,0,0,76.406
Slovakia,4,0.733,0,5.129
Slovenia,3,2.405,16.355,13.468
Solomon Islands,8,0,0,0
Somalia,6,0.189,0,1.258
South Africa,6,0.118,0,1.534
