country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0,0.925
Albania,6,1.39,0,45.173
Algeria,2,0.205,0,12.132
Andorra,5,0,0,25.885
Angola,2,0.03,0,1.947
Antigua and Barbuda,2,0,0,0
Argentina,4,3.673,0,150.28
Armenia,0,2.025,0,66.144
Australia,5,0.588,0,28.039
Austria,2,0.111,2.554,10.659
Azerbaijan,5,0.493,0,22.29
Bahamas,3,0,0,91.545
Bahrain,1,0.588,0,174.543
Bangladesh,2,0.304,0,11.646
Barbados,2,0,0,0
Belarus,2,0.317,0,8.89
Belgium,5,0.173,5.436,28.819
Belize,2,0,0,0
Benin,2,0.165,0,8.991
Bhutan,2,0,0,2.592
Bolivia,4,7.881,0,129.786
Bosnia and Herzegovina,4,3.353,0,120.092
Botswana,2,0,0,0
Brazil,1,5.429,0,242.77
Brunei,2,0,0,0
Bulgaria,5,1.583,6.188,36.699
Burkina Faso,2,0.048,0,0.144
Burundi,2,0,0,0
Cambodia,2,0,0,0.179
Cameroon,5,0,0,17.442
Canada,5,0.265,0,18.176
Cape Verde,3,1.799,0,86.333
Central African Republic,2,0,0,0.828
Chad,2,0,0,0.122
Chile,0,1.988,0,76.846
China,2,0.003,0,0.074
Colombia,4,5.857,0,140.106
Comoros,2,0,0,2.3
Congo,2,0,0,0
Costa Rica,3,1.963,0,85.393
Cote d'Ivoire,2,0.038,0,2.767
Croatia,2,0.244,0,5.846
Cuba,2,0.088,0,2.737
Cyprus,5,0,0,28.542
Czechia,5,-0.28,1.214,25.96
Democratic Republic of Congo,2,0,0,0.502
Denmark,2,0,0.518,13.639
Djibouti,2,0,0,8.097
Dominica,2,0,0,0
Dominican Republic,4,2.766,0,108.592
Ecuador,6,2.324,0,52.259
Egypt,2,0.235,0,1.094
El Salvador,0,1.388,0,64.599
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,1.508,8.292
Eswatini,2,3.448,0,15.515
Ethiopia,2,0.061,0,5.115
Fiji,2,0,0,0
Finland,2,0.361,0.18,3.068
France,6,0.444,5.577,51.751
Gabon,2,0,0,0
Gambia,0,2.069,0,71.586
Georgia,2,0,0,0.752
Germany,2,0.107,0,8.558
Ghana,2,0,0,0
Greece,2,0,0,11.321
Grenada,2,0,0,0
Guatemala,6,1.34,0,45.938
Guinea,2,0.152,0,9.518
Guinea-Bissau,2,0,0,0
Guyana,5,1.271,0,29.241
Haiti,2,0,0,0
Honduras,6,1.615,0,50.986
Hungary,2,0.104,0,0.932
Iceland,2,0,0,8.791
India,5,0.621,0,38.05
Indonesia,2,0.314,0,7.027
International,2,0,0,0
Iran,5,2.524,0,32.753
Iraq,0,2.064,0,70.508
Ireland,2,0,1.013,9.113
Israel,1,1.271,0,199.756
Italy,2,0.083,0.678,3.142
Jamaica,2,0,0,5.066
Japan,2,0.04,0,9.867
Jordan,2,0,0,0.588
Kazakhstan,0,0,0,76.371
Kenya,2,0.112,0,11.251
Kosovo,4,6.726,0,116.413
Kuwait,4,0.937,0,111.227
Kyrgyzstan,0,1.073,0,63.15
Laos,2,0,0,0
Latvia,2,0,0,1.59
Lebanon,2,0,0,0
Lesotho,2,0.934,0,3.734
Liberia,2,0,0,0.395
Libya,5,0.437,0,23.431
Liechtenstein,2,0,0,0
Lithuania,2,0,0,6.245
Luxembourg,3,0,7.988,84.668
Madagascar,2,0.181,0,8.487
Malawi,2,0.261,0,4.652
Malaysia,2,0,0,0.031
Maldives,1,1.85,0,283.049
Mali,2,0,0,0
Malta,5,0,0,36.237
Marshall Islands,2,0,0,0
Mauritania,2,0,0,7.743
Mauritius,2,0,0,0
Mexico,6,6.647,0,47.684
Moldova,3,2.479,0,82.301
Monaco,6,0,0,50.963
