country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0.617,0,3.468
Albania,6,0.695,0,33.359
Algeria,1,0.228,0,12.018
Andorra,6,0,0,38.827
Angola,5,0,0,0.487
Antigua and Barbuda,5,0,0,0
Argentina,0,1.438,0,80.649
Armenia,0,2.7,0,114.402
Australia,4,0.118,0,9.255
Austria,4,0.111,0.999,8.105
Azerbaijan,3,0.592,0,53.555
Bahamas,4,0,0,7.629
Bahrain,2,1.175,0,353.788
Bangladesh,1,0.2,0,19.206
Barbados,5,0,0,0
Belarus,1,0.635,0,16.403
Belgium,4,0.431,2.33,6.385
Belize,4,0,0,5.03
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,0,2.741,0,138.524
Bosnia and Herzegovina,5,0,0,0
Botswana,5,0,0,0
Brazil,2,6.116,0,196.919
Brunei,5,0,0,0
Bulgaria,6,1.007,3.886,33.677
Burkina Faso,5,0,0,0.048
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,0.238,0,9.697
Cape Verde,6,0,0,43.166
Central African Republic,4,0,0,7.247
Chad,5,0,0,0.244
Chile,0,2.354,0,96.044
China,5,0.001,0,0.076
Colombia,0,3.341,0,110.469
Comoros,4,0,0,4.6
Congo,5,0,0,0
Costa Rica,0,0.589,0,87.552
Cote d'Ivoire,4,0.114,0,6.255
Croatia,1,0.244,0,12.667
Cuba,5,0,0,0.353
Cyprus,5,0,0,1.142
Czechia,4,0.187,1.587,9.618
Democratic Republic of Congo,5,0,0,0.67
Denmark,4,0,1.036,4.144
Djibouti,5,0,0,2.024
Dominica,5,0,0,0
Dominican Republic,3,0.645,0,73.655
Ecuador,3,3.798,0,62.971
Egypt,4,0.713,0,9.078
El Salvador,3,1.696,0,50.106
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,0,1.508,0.754
Eswatini,6,0,0,38.788
Ethiopia,5,0.096,0,1.766
Fiji,5,0,0,0
Finland,5,0,0,1.083
France,5,0,7.124,0
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,5,0,0,1.003
Germany,5,0.048,0,3.294
Ghana,5,0,0,0
Greece,4,0,0,5.469
Grenada,5,0,0,0
Guatemala,3,3.237,0,63.074
Guinea,4,0.076,0,4.493
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,10.171
Haiti,5,0,0,0
Honduras,3,1.817,0,53.208
Hungary,5,0,0,1.139
Iceland,4,0,0,5.861
India,1,0.422,0,21.325
Indonesia,4,0.197,0,5.817
International,5,0,0,0
Iran,6,2.131,0,30.014
Iraq,3,2.362,0,50.27
Ireland,4,0,2.025,6.481
Israel,2,0.809,0,185.315
Italy,5,0.281,0.992,1.885
Jamaica,5,0,0,1.013
Japan,5,0,0,2.467
Jordan,5,0,0,1.47
Kazakhstan,0,0,0,93.68
Kenya,4,0.093,0,9.243
Kosovo,0,3.104,0,96.752
Kuwait,2,0.702,0,155.951
Kyrgyzstan,5,0,0,0
Laos,5,0,0,0
Latvia,5,0,0,0
Lebanon,4,0.147,0,4.688
Lesotho,4,0,0,5.135
Liberia,5,0,0,0
Libya,4,0.291,0,7.422
Liechtenstein,5,0,0,0
Lithuania,5,0,0,0.367
Luxembourg,2,0,6.39,159.751
Madagascar,4,0.072,0,9.498
Malawi,4,0.052,0,3.502
Malaysia,5,0,0,0.124
Maldives,3,1.85,0,72.15
Mali,5,0,0,0.543
Malta,5,0,0,0
Marshall Islands,5,0,0,0
Mauritania,1,0,0,15.485
Mauritius,5,0,0,0
Mexico,3,6.484,0,54.687
Moldova,3,1.487,0,66.684
Monaco,5,0,0,0
Mongolia,4,0,0,5.491
Montenegro,5,0,0,0
Morocco,4,0.054,0,4.362
Mozambique,5,0,0,1.568
Myanmar,5,0,0,0.018
Namibia,5,0.394,0,1.181
Nepal,4,0,0,3.981
Netherlands,5,-0.117,1.576,3.151
New Zealand,5,0,0,0.415
Nicaragua,6,1.208,0,45.437
Niger,5,0,0,0
Nigeria,5,0.049,0,2.246
North Macedonia,3,1.92,0,64.799
Norway,5,0,0,3.136
Oman,2,2.742,0,272
Pakistan,4,0.299,0,9.801
Palestine,6,0.98,0,38.813
Panama,2,6.489,0,213.916
Papua New Guinea,5,0,0,0
Paraguay,1,0,0,13.179
Peru,0,5.308,0,113.551
